4179 3806
199099 199846 9537
182949 191646 9244
155130 180444 5029
35380 161796 4450
57781 190745 6747
7664 171104 6174
46875 55864 1919
99282 137361 9014
9961 118257 5323
172238 181067 6813
47352 52533 6599
1551 7090 2593
186829 187209 705
141057 154361 5142
183574 198204 8143
117481 132246 5619
125494 166318 2547
114994 164452 1563
173299 186262 2829
59587 116954 5774
192977 193932 9367
16847 23022 9569
133958 140309 3469
77624 157975 1579
170292 186105 6619
51729 119235 3969
77266 190491 236
196927 197027 5652
126577 165650 576
194899 196726 8345
58155 136964 4604
29567 153172 4761
50630 100402 8792
124292 151301 8234
154091 167464 7861
104290 125969 9213
2412 67089 5870
11052 18588 1241
71357 199460 6593
192620 197226 792
183741 194466 8732
124951 165798 7025
44709 91225 5037
49399 187630 5285
46828 93183 1637
107344 187145 5133
146821 174399 3708
37506 97679 4388
2353 163045 6923
12676 165931 8353
134036 197001 8949
89011 176111 5623
40227 155184 6439
184566 189349 2080
28259 188097 722
11582 171371 1062
16861 125149 5286
153904 192180 6148
135232 153080 6609
936 60419 5150
180374 184445 4504
116680 127939 9772
15100 26469 8069
121982 145922 8892
145954 197378 626
71878 106055 9751
171296 189327 4484
125286 169701 1396
45189 46632 1035
176215 177935 5020
85630 197525 3065
9498 151829 6286
158424 166543 2768
158527 185063 6468
46211 108819 5809
181328 189434 5285
126883 149878 7858
27654 38134 6268
82786 181001 8031
122319 178682 9033
403 17815 9205
72897 196024 8310
121499 159174 8475
23565 199566 7436
73057 124830 593
57755 179997 7479
35022 134896 1357
167905 176398 3399
54151 151011 5475
33284 68568 392
87264 92004 5284
22727 187323 996
60623 142427 955
86188 162045 8791
146693 195608 4324
172274 178119 2067
72657 121515 4269
100785 180527 7141
166803 178943 7201
100807 142570 3495
179407 192848 7650
93876 123706 520
57476 180078 1383
102832 159159 792
42552 116021 6854
105123 124007 4968
115690 124606 3939
129799 185446 7041
55235 65910 954
55546 168112 7764
177721 192456 6249
64097 69859 722
94798 198968 5010
156141 160127 6540
187795 191298 7183
20660 50794 7085
85934 121981 4693
399 26131 9671
39283 65822 9278
98277 111438 9803
82309 137066 2306
39343 112763 3580
84718 106112 6054
12835 89743 4454
173617 197136 5080
72571 108170 7003
12781 27700 3689
54364 198338 3758
191884 197100 107
71096 176261 6819
131508 186857 7580
63238 115110 6359
56161 139762 5603
115902 184536 9243
29478 183118 9675
87536 119276 7975
18182 63485 3950
98060 175364 6988
107067 145293 4340
170790 177529 6762
99339 111854 9260
16768 87534 276
23762 191190 2985
106110 178068 6176
69345 156550 9872
16472 38400 9970
126596 154620 8881
37480 123119 8155
4593 110115 6980
90290 119365 5454
152391 166564 7814
57282 192179 1012
12617 169695 9955
112888 171071 9393
31140 66773 7446
66026 112905 8549
29632 144673 7647
138428 142077 1351
110456 149809 5476
135351 191528 2382
51601 169182 1787
197896 199993 2194
58302 117308 3862
11879 150902 802
136681 170778 9983
146995 156575 2231
178830 181317 4806
108426 127246 6826
765 22641 8361
107927 170273 9249
147021 156780 8659
104687 119860 3695
187277 195819 5208
12494 155074 3612
180252 192452 6624
12371 195907 5873
105299 125398 6497
25404 112891 3129
109669 117556 6866
191325 198871 6533
1006 84035 973
16856 52073 4478
9698 192582 3732
193417 198698 8801
196007 198044 7415
41559 182414 3333
178945 192312 3812
175256 194765 9200
63924 72994 6272
153599 193782 8011
24191 159615 4837
113374 169595 7970
151275 166346 7117
37507 149550 4416
174573 188771 3197
165283 188427 6250
155017 181303 1605
171628 184520 8619
56434 61111 5815
2172 177019 6401
28426 147407 7126
61330 148334 4102
2170 122153 368
59342 173765 3952
75222 122299 4607
87791 146546 2908
108884 121487 4396
114622 196196 9544
3470 175818 4117
166926 184623 3360
77416 83223 8577
131699 152458 3211
147782 188943 7712
51360 95299 9927
92437 119865 3496
1365 199946 9762
194527 196248 3533
51820 150088 7306
30936 145798 3120
13094 186169 8487
60025 199025 1340
153591 183116 7495
101583 171851 1453
55066 64291 858
51033 186950 2001
176175 196324 2831
81588 181304 7507
107992 186967 9871
56440 85171 3045
79195 135977 8616
113854 199217 8302
197430 199637 4572
167324 193608 9509
94007 96011 4794
35171 131385 8028
91953 105653 9565
75074 83099 9312
41269 113466 5076
41254 133020 2527
120396 143253 9826
100914 168167 8106
189887 197329 3815
95344 104570 5486
171781 196865 7725
144587 198255 1261
34683 64589 4199
63923 197131 1026
145224 170595 2567
172400 181470 4037
194728 197723 7567
27028 172959 9099
122499 198554 9514
121440 129350 8082
117598 181076 236
185415 196342 235
29918 179229 5367
149028 184636 6120
191601 195050 5550
47859 129255 2824
108344 165024 2847
148047 160086 3984
162080 180589 3757
87734 193763 3340
3024 197786 7307
185160 199751 5366
104725 126159 9312
177069 189685 2742
147434 176487 5239
77856 173499 9435
43903 88935 6245
65593 135946 2344
120344 156820 817
83275 169581 6594
11109 52228 8462
134837 154414 4057
142613 184979 7260
147374 167157 6853
169422 182824 2112
145676 163606 1171
172100 188847 9505
174170 179064 4623
46297 57034 708
108319 143371 308
56478 168116 4058
5334 103760 8114
61462 172754 264
33473 100883 9679
23213 66914 711
71009 128907 4641
113558 146911 5502
9044 127981 3178
181887 198781 4700
86475 145041 1093
49521 79489 8073
71274 85945 6783
114469 123592 6271
154456 172103 9017
40624 52382 1381
185482 185755 5406
50526 113821 7581
18355 76057 6336
123704 190851 9086
164127 179883 6967
47187 152333 707
30963 168782 3772
137842 175168 709
63529 91873 7027
160952 174694 1079
86287 175811 1447
161293 170772 1377
61709 171801 1850
22478 45589 1391
68150 74811 4812
150860 179449 9514
128360 194638 3723
117885 174987 7366
133975 142506 8348
26698 129498 1149
9618 186121 8441
22943 87583 4092
194682 196377 6268
62113 146235 4989
194175 198890 5147
46355 145490 2613
167968 176947 452
113145 161150 2047
189490 193734 8121
27144 31382 4119
79685 193566 2015
7657 104007 4251
8857 115045 2068
139624 146939 7871
169813 175906 1119
18446 20611 8447
130007 133809 3837
178932 190249 6346
1381 39699 6041
47404 118643 6557
155564 181477 4042
49991 101811 7278
147890 180365 35
184388 187509 7754
19473 150251 583
160202 169377 9569
53429 163603 7707
122001 161022 7392
20362 41014 8449
15745 102377 9118
195917 199372 6913
192765 193467 251
126738 195905 4842
116785 185473 4918
122266 197019 3274
179557 199097 8701
104996 148614 4250
114218 170910 7050
74320 106179 5229
162418 197022 7500
65873 131097 5114
99359 190137 8388
47546 149080 1671
11859 23263 6081
17815 45580 6649
74500 95909 573
24187 187308 1753
137043 192628 8457
131233 144276 5273
36680 80547 2038
192131 193377 7543
14367 66766 5605
117118 173402 992
28836 81477 7009
52975 109822 9945
103883 119539 604
71777 191389 4938
92632 134736 5751
54303 93681 8268
188901 198009 6454
88870 93898 2628
169906 192225 851
11795 194831 7408
162000 195878 1648
66062 124027 6481
139278 190620 6035
91544 151059 5801
10238 182536 2525
90765 182532 1847
164683 166122 6396
38407 128006 8832
83206 170251 7698
147385 152439 9072
5610 50711 5348
199851 199854 9554
103693 187233 423
196249 197986 8939
52843 145867 744
186613 187323 5421
180047 188594 9050
86871 139612 3883
20248 156415 6853
85624 112323 2200
35156 39503 7389
87947 165034 2981
59434 148188 7777
124424 144587 1802
51064 87154 2294
22278 138980 2772
26833 62770 9778
71971 124062 8255
151051 161362 2988
198869 199785 5990
77755 167813 4291
176824 177562 8121
164754 189679 4382
135892 153401 894
50097 56159 4549
86826 197426 2667
97948 129625 7982
57181 186492 9314
147688 177342 2505
48970 90403 78
170835 177111 8927
25365 53892 8349
17394 107171 1417
115591 184496 1054
15119 139723 6797
100918 188637 4684
57726 150404 7070
10975 165787 1900
168623 173245 2052
99368 118645 499
46781 97554 4185
142645 193588 8091
105 125123 3110
146530 159251 3623
73854 156341 1677
186014 190196 5077
26719 146655 2456
109457 136045 1796
109663 182885 6001
38603 56148 6053
21733 160403 5027
194024 199551 5222
140487 192489 2368
45304 65845 5293
13160 104254 4740
22975 181561 242
82066 130053 5947
148826 185197 4783
49983 135048 8670
171110 198126 3388
82742 196107 2867
168534 186193 1574
17959 47563 5670
67985 128305 7328
173028 191833 7762
91283 149746 8669
140766 164047 6116
110142 189210 1756
90541 113405 9489
60897 91272 52
131750 151197 5878
47167 153564 194
87569 147358 9121
156296 158860 6976
33664 155524 5967
125102 199777 9144
180494 196939 3461
10963 33750 3898
48883 112650 3570
23734 57174 6122
55109 153198 292
109401 113486 6429
91442 100719 745
85999 176843 3877
156037 175000 4634
187487 188329 8202
195888 197628 6227
158080 159415 4715
149985 194606 5093
20488 110210 3446
180020 192164 2335
159301 190657 4
123791 138502 3914
105964 128044 328
40763 158585 9940
165084 177053 2553
13155 135365 5263
127857 188985 286
157368 180375 2011
42245 122600 985
22855 57388 4193
30328 190311 9255
50981 172406 3585
108316 147803 6774
179028 198653 782
147027 164073 9304
50058 190334 6872
43930 186009 7479
81600 139663 745
186819 194087 4137
105349 183460 2836
113066 163922 2086
119242 150960 3531
12907 162113 7031
14823 183865 1776
74161 92024 3345
41592 45899 1439
116470 157714 6402
79525 175982 8921
99164 167654 1899
109033 197677 7347
119073 197606 2879
178228 183113 6976
13777 33780 9834
62880 198256 2156
12766 178542 8789
12314 26179 7227
165003 194382 8809
135842 179462 8801
122643 193423 4017
16288 50580 2786
164943 177834 6309
59883 187940 1564
56749 67130 4052
35229 102529 8308
112546 193576 482
94047 160555 3662
139249 174153 4066
170981 194794 1345
68733 186873 7173
154487 179891 1882
106857 125329 7107
110738 123937 383
53066 86784 9065
179770 195426 2471
21446 138594 6196
152477 154894 5992
88523 137675 2572
25676 198541 3089
194368 199488 8004
7257 108853 7768
111310 111583 7553
180878 193841 9622
26684 44737 1177
34215 174960 690
98191 133269 6927
36793 96748 3931
68329 90667 923
50975 146367 6682
59947 186290 6126
124345 184268 4039
95100 141756 7767
36384 100327 809
73871 141065 4607
181336 192110 324
137993 182120 3211
140541 181505 6783
196485 199006 8899
117815 195497 3699
56147 149730 8190
18706 65717 7178
113189 191976 2224
23126 81393 3655
138720 144419 6055
33412 120470 962
46187 86348 914
90438 158618 5319
184416 186308 4914
57673 152319 8319
5962 124160 9221
196269 198348 4495
186827 196099 5489
80489 171592 5919
193353 194612 7326
137409 184353 5469
9685 23719 615
168005 184254 675
147435 169549 6353
8039 131204 5782
194931 197802 3980
178910 184996 1057
19683 106488 9594
71668 168308 6641
28104 95862 8590
31072 100992 8849
47728 176777 8743
42971 153583 2280
29852 136439 141
14516 169349 3778
5381 192465 9194
127266 134948 6428
8362 147358 3356
197221 199507 5316
141661 196871 2266
56655 159448 2320
87912 153582 1141
81507 142230 733
181019 193414 1153
96689 144177 9275
140861 198768 8355
54983 128703 9399
115124 175856 9069
158365 162550 1129
193113 194959 7687
132651 173023 4430
67151 135202 4497
65533 113473 8504
197261 198488 918
159055 162615 6533
36993 38321 2626
162779 197789 6445
187051 191503 4536
190911 191221 3728
118513 129713 877
89000 90807 4943
63133 68307 9096
130671 182764 5065
175204 197711 3950
9681 99181 7224
78497 154684 3625
36899 188308 7021
122369 187287 5432
70661 180868 5018
185665 189062 2765
117298 149903 702
63339 78371 9362
92910 145146 7477
68969 94962 8173
116092 168326 3329
190486 198424 7062
95513 101989 5652
156783 193975 8982
52325 71303 3247
159921 166709 5186
135705 193245 527
192102 199736 2040
120927 139361 6102
124573 155741 4601
184815 199715 2584
71879 118385 6856
90701 199276 7703
92488 147798 7282
121747 130962 3505
165061 182894 7597
8170 59227 2744
61052 170265 661
14672 109721 8817
41502 170904 7685
123833 153389 785
95415 197251 9459
130492 182894 309
77994 90960 4511
96848 157791 6177
165198 197056 3324
192786 199434 2811
3248 81671 1376
163527 192931 6200
36086 157467 4217
189942 196617 9511
107636 122419 9312
66073 68378 6861
18877 181593 8034
185633 199542 1536
32722 47531 8556
195504 196934 8775
8822 123268 9446
196554 198208 866
125193 129895 9603
35825 64178 6310
36999 91256 2697
116382 148353 5148
41427 187334 5212
22461 61271 7114
186936 187761 7375
20713 191307 4641
164171 169732 4077
65365 163505 344
44959 87371 6468
45448 81525 2280
132222 138407 9187
99208 170585 3514
142458 152588 3206
168515 195500 4718
106213 164606 8975
193165 196763 6077
144193 162837 8279
120955 174599 5761
140381 154972 6149
31454 96939 2419
18530 21784 317
152682 156838 9733
143989 164950 5389
179855 183950 7217
112451 169061 9460
191142 196869 2273
189026 198991 7795
138653 158642 4992
13677 199919 152
159822 195578 5633
51620 196844 3177
68646 187734 1358
149021 199684 6158
175237 181769 292
91619 159462 1058
117199 123206 3692
1009 27289 2043
38854 94649 3277
18327 87382 1303
56350 197130 6272
70327 140247 3401
115997 178800 6483
138533 194252 5860
78167 165905 1410
153006 199003 3783
60939 118950 3171
150115 154075 4441
28851 131999 7105
39828 183685 5223
16410 170527 8011
3731 196322 7692
98109 178177 6574
43362 138190 4016
129161 184286 2111
126802 182012 9252
17567 132556 4173
57778 72427 2252
189454 191994 6710
94707 184596 8989
71148 176666 3257
148285 172424 4265
32629 198909 7836
158829 169568 5785
31789 33232 3326
78614 118837 810
36464 158183 4480
71442 184671 1594
92870 128884 2943
130041 163743 1333
81935 107530 7717
198790 199870 5435
33300 92446 9664
71591 193397 5540
136596 188056 5906
120943 124216 263
77024 107483 7851
49373 59447 5478
47808 76563 6452
122788 176452 3054
30650 47793 1342
9992 75828 9022
78408 174946 4377
148378 151501 2181
30890 39255 7241
84418 131390 2913
178943 182144 5621
120772 140993 6933
189420 198573 3697
148249 169397 5962
49313 194057 8656
183256 195740 1273
11961 131134 2258
36863 194188 9592
24785 101649 2963
94315 148290 3298
54120 83239 3207
179236 182888 1340
115470 190385 3488
169473 184969 6933
75454 83027 4962
6065 16754 2301
19819 171296 9849
96579 136500 26
35738 57217 7289
84522 97406 822
185284 198370 7622
41205 153845 4012
138295 181888 5972
195680 199877 3156
58577 92219 8258
152520 185842 109
133837 146156 7218
101645 189233 1515
146161 172713 4140
147547 192269 7009
138781 180713 180
141776 158182 5472
150654 196858 7800
28512 109097 129
3856 195228 1006
195580 197814 5135
198835 199737 5453
132816 163595 4248
5143 123252 5499
142681 175306 980
31057 66800 4887
102556 159445 167
116264 130371 4856
149761 156214 2100
65978 73271 5733
52338 72720 1426
193889 196132 7381
66134 198343 6691
172783 194856 8538
156944 182133 786
6969 129822 5370
115586 170122 5997
115466 179291 8366
60818 141360 9508
100046 194367 1950
93443 165797 4912
114667 166412 8636
149755 194945 3527
190759 192606 4895
173861 198548 4590
187312 192683 2083
173522 183307 1951
152714 168822 6399
76263 195559 6094
182020 186364 3527
162903 199251 3350
119208 133805 3875
61183 132084 618
19445 103989 2463
7607 8795 3992
178240 197672 5653
87830 163198 1488
193433 199910 1735
10751 164271 3189
92077 103040 4449
77267 143222 2594
42016 133492 5086
176170 189383 1841
184260 198772 6665
21345 140874 1816
70217 196895 5543
20993 162644 3941
185035 190866 3955
40103 62300 779
165256 169354 3610
75857 79286 4029
152035 154686 7848
108427 184938 3787
184514 192418 5650
65171 169055 4650
77236 106326 7076
97068 191363 5512
141647 198821 9518
145761 163195 9216
91772 105677 8715
21113 197746 6138
31640 150766 4850
79478 86350 6903
25764 95376 3361
125260 154883 3531
31204 160568 357
51397 122448 4475
48608 150430 8462
169319 193648 2041
158677 188584 499
94004 158830 7294
56315 87341 1090
43825 131890 6039
40600 180292 4427
121928 155601 9411
26841 198031 7629
66943 86993 3867
88077 98720 8176
122377 132878 4994
179061 184037 2084
70141 103134 176
21452 174384 4154
102167 141974 41
19431 178134 5793
86169 146195 2915
95173 195364 2692
27324 34973 4280
155343 160510 6226
23433 105846 5080
138708 193205 2013
6377 120012 5074
64556 67366 6247
117317 157858 4356
4177 40659 8346
19634 116199 9633
144149 180511 4038
74114 131100 9218
168839 172354 5488
2096 67955 6592
183629 192765 3656
79405 101406 497
172205 197071 3932
16361 68408 1025
36489 114741 812
179058 188559 6418
178437 179643 7965
1073 100058 1318
22048 57330 8049
66332 96116 8316
146269 151409 582
158844 194635 5930
144157 168405 2750
73678 125573 570
111862 154951 5263
168414 190938 4376
8563 199190 1004
98593 146704 1498
147272 177235 2099
96178 136936 8400
48650 147756 7848
178014 188153 7742
119276 145833 225
39375 43380 9575
34546 136629 7923
136737 179894 4188
178815 193016 7741
35543 106945 3062
98507 153645 9940
105003 162571 3040
56689 192724 895
109142 151899 8152
96915 120763 7715
72667 93197 2583
175732 191232 7792
122833 173798 5342
56747 118785 9950
58845 137884 3443
122204 130909 7586
85437 128660 4588
160327 189015 1621
126033 133518 28
2035 122782 8856
63326 175462 9452
6438 165076 7584
115491 126414 7275
30767 123946 4007
189209 198846 8568
123488 199953 230
30228 69425 3535
122516 132574 5085
44997 72713 5490
183383 198745 2662
54128 163447 4826
99699 129285 3497
131775 144178 7166
14615 74756 976
175232 199914 5331
135918 175170 9149
80988 186253 5828
5908 40286 7706
72460 175683 6564
76189 144645 6193
150174 152262 6913
3084 63059 2525
100706 129161 4827
46465 110063 9953
171455 195980 3909
105685 190842 7992
82408 184204 3611
103034 156267 220
27273 108931 5061
196646 196975 4394
43924 166443 8489
109262 132203 9430
17531 156557 2056
4461 107042 4458
138246 183994 1762
142079 193866 5348
10549 95105 2731
90750 152648 7569
21057 43647 354
164455 180636 6532
185184 193811 2191
59909 98714 5900
186763 195612 6349
199437 199774 3861
155052 163044 4855
81240 117282 6668
127536 132077 1384
31410 63587 649
156025 184997 8814
72825 192459 4056
188604 189817 574
74734 106335 553
157572 181225 365
134958 193064 6200
27188 192873 8925
67561 154281 3135
191054 191678 1031
5826 50293 8458
85738 199451 1176
172393 185064 2091
199516 199624 9183
90453 185333 2799
131818 147933 7029
23940 51530 368
135459 159108 9966
10486 158132 3740
132698 198542 4959
118114 187866 3622
143460 148245 4464
95250 135434 5916
1414 77112 8324
81882 162656 4568
18692 175278 3526
43185 53162 8042
43848 103421 9557
97308 97675 1205
130359 193213 2083
174634 191998 4265
193076 197689 955
55040 188125 738
15459 66274 3857
23231 45248 9839
15835 128247 9166
42936 80955 1956
134283 189766 4507
90257 188955 8979
130746 156917 1502
127579 149595 9352
184786 194676 3747
27806 90929 869
3353 153047 7372
138195 195452 5901
26219 171462 92
75790 146675 2436
198231 199472 2976
115690 135089 9238
185350 190579 9582
74614 177723 2967
185761 186190 7235
132980 179489 2459
18767 136639 487
5237 132638 8007
19851 93065 4147
176594 180397 5015
93402 185256 2679
117577 122741 4193
107130 158118 8820
41735 134580 2458
141579 164675 4753
119804 136376 1559
132776 190386 764
194386 199351 2118
8956 29878 6654
121017 192622 941
124475 170238 6357
152964 192633 2980
181826 188196 8556
164745 175248 2078
171009 187949 4365
46861 84622 8254
176897 187947 6457
146722 152869 6551
46563 58973 8358
15848 137761 8116
114720 132751 6491
105634 179035 2137
55965 189132 2088
117641 140498 9369
25583 110883 2505
77652 111309 5882
161890 190407 428
97588 181624 389
140501 181398 2945
157471 198677 6034
57643 166131 1313
161510 189969 5507
196252 199490 1554
38901 64658 7728
60919 108277 5290
21985 176092 4819
178146 190363 6817
186587 195730 6196
87724 157042 2220
81666 171167 4839
13881 182890 8502
46151 140304 516
16285 60902 2530
86783 155044 4424
82030 105753 3806
153268 174885 1482
52996 76739 810
26272 140337 2304
131870 178948 2825
186692 193553 3794
150867 198483 8551
84399 171799 3231
23262 165297 1228
138404 177478 6319
160804 165628 4047
175844 182597 8856
19505 44203 142
137455 186559 421
34131 144732 3036
166791 169512 835
42743 106695 1068
177392 191669 4510
147337 154514 4622
4486 87951 7979
179757 189080 9959
129324 156819 4455
871 38639 101
199414 199640 544
5427 94426 4355
185736 199792 6418
33734 199813 4058
44420 166988 8260
184462 186794 8328
150558 195793 6836
191433 195828 2453
2737 28088 7904
128356 165939 5683
9465 198992 5526
90437 109157 3909
135520 171205 5326
6357 45783 3988
15883 46094 1014
112445 175437 813
33386 115686 8974
122292 148139 9311
101897 157002 1285
11632 27015 8036
190627 199367 9731
141052 180296 3373
5779 194685 5512
133276 153548 8243
86024 127088 6165
123095 190653 6891
18969 136136 4154
147506 181577 2392
178825 189388 2848
44738 149897 3655
120264 161649 1879
133116 164720 3863
132952 186494 2929
142063 194560 1160
174705 186456 3536
28878 70008 3046
12863 165373 9374
143127 167766 4501
190206 199798 8859
189466 198313 3838
199997 199998 8108
68335 93310 3226
14574 159956 2530
31322 137991 7087
83519 117214 4392
8686 179752 3753
169012 196729 3185
171755 183847 7402
115219 127558 5361
165226 195171 6533
125891 138884 2635
119047 137168 7223
153936 167683 4331
68758 137646 3575
50791 77940 6708
194695 197937 3247
4232 166078 9100
117779 181934 1851
67848 167746 7510
134293 144485 6193
161792 169895 880
85541 151887 7377
69352 138649 2206
122523 151941 687
191024 195936 2263
30760 126287 6655
161827 175861 5566
47488 89709 6000
135415 187746 5267
24670 78282 155
168296 191474 7243
128037 128675 7854
66632 146050 6221
192487 197570 3508
80603 155799 9134
183767 198387 9511
69526 192653 2607
30589 91230 4584
144452 170224 7253
122752 199594 3758
194552 194897 9433
59242 170411 141
23996 149945 17
50183 155929 3992
99215 132829 4799
191762 194311 3995
74484 195898 1144
171550 191027 1122
174221 183198 2375
157793 175954 3773
21304 52858 2770
155607 167584 5400
88260 161552 1245
186700 188557 1350
198503 198663 334
4509 67309 4541
106968 192260 2417
185522 197782 3032
149547 158118 7341
184234 192393 5433
70442 104601 8805
144280 198675 4156
59257 131836 371
167348 186192 9508
21974 130499 7666
136850 199747 7791
154284 189600 9083
89624 154560 893
33914 45839 6194
3843 134515 9362
128016 164665 3889
131628 199438 4375
28124 165078 325
33791 75564 1703
59103 186719 3672
112308 148885 8824
136233 161865 8991
163114 173967 8393
186828 197457 1908
120485 143777 2395
58037 153617 1702
101609 186762 6802
149606 165192 1359
69390 149856 8765
44397 183835 9798
118861 168930 4644
101389 133415 8806
128135 140018 2674
17794 38235 2943
182997 192875 147
3450 103297 2331
38834 97501 1759
183707 188775 7763
142122 142866 7271
180187 197995 3571
177572 192052 6336
6747 55221 2363
89355 176044 8061
56011 171610 2824
173204 196117 8049
101225 127897 8305
106392 166207 4997
114330 169485 8246
135643 180275 2199
18673 110984 3109
125154 164395 2036
152241 158628 3151
137120 142109 9254
22854 27934 1387
48174 49488 7745
38444 67658 5480
61214 123711 202
160593 180914 8873
24354 142016 3161
105898 171624 6556
115101 151422 8913
12610 194668 1787
44860 97756 3117
56075 187717 1415
84324 156550 9021
138291 139691 6273
17800 151204 817
172194 180503 794
35115 103125 5780
32029 88882 862
127260 156258 9837
73070 91358 7756
36756 152436 3026
47227 176981 9432
14583 62128 5133
135110 192639 8405
151436 197006 724
9946 96400 9821
82609 137286 1827
146048 169919 8130
17176 177336 8349
128253 197162 2474
37820 41440 7810
157626 196167 3126
76422 99413 5826
168418 192497 4611
197845 198497 1683
193017 195675 8613
84450 85301 720
195571 196238 6289
162399 175500 5730
112104 139543 6809
132671 157784 7059
78542 129086 1149
51142 116790 6864
171176 185343 9984
25030 60365 9358
174202 191167 5416
121131 147478 6064
124762 160153 9226
152715 154742 1640
22043 169933 3732
61541 113221 1244
191207 191284 8573
11550 60735 6827
107742 181446 3050
40839 86579 9168
152241 169656 1954
176812 191584 3061
133320 158078 7556
103309 115072 539
68695 157147 3207
124162 140112 6313
135904 173933 3234
177719 197259 7459
151928 171345 5421
56483 134225 2621
59762 88074 3384
80416 188408 5520
74968 195811 5706
10036 126971 1099
150850 167992 6604
32653 174680 4734
171946 183342 1863
191936 192266 2595
59787 80099 9771
10388 190884 2701
15180 129638 2625
40748 108105 9365
40668 184877 8530
65136 130179 1411
103855 197067 3705
107475 163228 969
148098 161820 7975
108692 140706 1046
196150 197763 5126
146410 153811 2762
81675 135227 4656
192368 198824 420
27201 164447 3759
99756 186429 52
62748 167625 7816
119825 144998 2174
133050 193557 9316
178238 198001 9723
194424 199679 4879
88452 94024 2598
91685 178173 8677
36267 132660 5030
160493 174240 569
5660 126360 535
154554 165549 5735
173251 183135 3069
186000 195439 4492
186910 194337 8780
60340 120011 8308
8102 181938 9905
17878 106361 6741
165589 192125 1029
164387 192961 2890
180532 196485 9955
107975 154815 354
22503 130931 3287
83071 144689 4841
17210 39616 2425
13858 61627 7062
43805 70550 7434
151251 155367 8375
17485 141985 175
29590 79668 4682
35275 198332 6571
177240 178285 1133
140598 166615 3249
62066 188840 3736
82694 91066 3642
18820 39950 3417
6631 97300 8484
185519 195987 4481
122140 150324 9676
46639 50364 6381
130633 143255 2780
79398 81875 5238
22594 157109 9864
116535 198390 7965
118091 125120 8774
118272 120068 3377
116430 149783 5916
85085 145675 98
56188 186270 4621
151246 155668 9403
148326 164961 6999
184286 190471 2827
124064 163077 9623
36680 145966 6133
32751 86084 2957
34068 167491 6169
130778 148831 5495
175348 198913 4258
34216 74699 3273
13780 21283 464
79600 135287 7898
5381 79915 9832
176272 180968 2068
38039 159893 2939
84014 121603 9053
110233 192395 7957
45639 54114 5617
171559 188756 1639
146533 164162 9603
102173 165573 1830
138650 139320 6596
132181 173163 5125
1410 115716 7650
55356 62787 2848
163177 177147 4516
147356 182865 5146
60275 127646 7140
46756 59208 8217
14381 55197 286
192936 194960 2816
19964 157830 7544
128205 180524 4302
45823 52047 2051
169754 187215 4229
70500 163593 3489
102972 113631 7324
193442 194199 8134
30726 96187 9433
12562 192539 6836
106644 164180 2489
169361 177838 6401
127630 163657 7650
39907 68498 6812
126627 189809 27
14392 69093 256
75008 166684 6282
29375 184110 6519
27714 28429 3949
64669 89858 9602
137966 141496 8605
160601 171688 2584
100036 100409 9024
21147 37131 3486
125047 189894 6893
58968 127486 3573
159649 178969 2422
138950 161847 2313
108979 111448 1584
121681 199471 5209
159537 162702 3798
19881 170837 7458
108961 136456 1551
32610 140888 7457
195512 195799 6572
122986 152429 5161
13562 158581 1335
58154 61483 289
18186 163289 3448
154548 184248 2225
49503 56455 1161
116222 156818 6606
38370 168036 2077
169130 173039 9252
88252 92825 6316
142309 190482 1412
99909 150920 5186
194688 199577 1549
32955 87492 4232
89731 194447 9743
179678 181209 9842
32884 112097 2942
75963 137723 1339
106806 187514 1667
104957 120438 7454
122305 127276 6554
114456 186313 8598
118781 182811 4839
28491 140032 3704
90170 178038 6537
121964 130813 9534
122497 186824 8324
142257 170390 5143
106671 188328 4233
49107 95552 7934
175731 180692 9305
50836 159716 4712
81725 87761 4969
140966 151738 5409
114663 118075 3256
34854 74780 8920
82819 197582 7519
9024 108128 3834
136952 158292 6615
61616 177089 5677
165475 196072 3009
52998 101851 1518
62296 112208 6226
61842 79996 6845
137617 176968 5645
113483 119062 1239
103317 167510 5366
77863 145550 6692
162279 188721 1076
93136 162755 321
192160 195799 341
98278 109722 9728
66556 188518 8120
51894 171558 111
58918 80023 5863
98807 150996 9382
120524 182034 2100
112017 126948 5701
143893 172285 1557
90705 190438 6812
194308 196680 7698
185781 190410 8636
178870 193168 2462
8915 158549 175
10265 80747 6500
54915 183180 4804
102890 146129 5428
97381 148954 9021
36212 90414 3150
9287 58404 6171
62380 89316 4958
111757 118404 4986
99933 194991 2953
73204 148643 5897
131279 177016 5846
189852 199270 9613
152030 174779 3423
182873 182906 774
65372 105332 7706
149233 176817 4561
5866 126010 8963
92581 98180 6016
182936 187714 1085
98759 101455 1335
7311 91236 1737
100176 107957 1032
35263 79978 789
13304 172121 4208
8199 130216 8856
42367 116586 2835
75485 95519 8749
75915 147166 22
92760 199497 5917
82388 163878 6380
83372 159605 3058
107498 167060 5874
53472 67154 4185
172714 195382 8782
139473 180364 2615
141686 178280 1125
14515 183755 1040
59182 77124 6524
44756 165424 8996
37221 89174 4946
171156 180438 1754
159842 184220 3420
138105 170020 1393
63149 97767 1616
71666 173343 7716
183396 190978 3365
15733 196399 7421
152217 197213 9899
60299 104589 8014
73276 165444 7543
192487 196461 91
174104 198657 8193
53122 127635 8380
189289 189694 4465
86360 118910 98
137549 163435 7447
71748 172726 4727
