23125 10930
136439 177292 9691
66471 73138 1911
95815 126931 8880
179842 191791 8627
111390 163321 3069
181246 194529 8298
38578 42376 3439
128812 153321 5615
15449 111380 8526
84044 99523 3911
60554 176141 2690
192436 193826 1479
103690 191595 6705
192875 193257 5875
55559 112190 9980
16800 159151 84
146377 175486 4410
15201 191194 9610
118040 132699 1829
89025 102237 6291
4505 10672 8547
177107 199739 6906
15942 62733 9320
49464 84684 1107
69044 136636 2890
185185 186741 7989
193170 197077 3636
115546 120251 6729
18067 27878 47
23114 141800 5154
97929 182544 7773
182613 197763 3341
56118 96016 7176
84613 146169 4346
114136 180524 9114
11830 44833 235
199780 199819 1502
61500 109215 6429
127868 169527 4839
176622 187265 5781
107769 194458 4319
116851 194175 7661
56598 190272 9443
86000 196654 5726
3197 108081 1533
165801 177714 4256
35346 61758 4257
16377 170727 3151
54271 151415 6603
872 85841 9040
190388 198891 3193
110835 132397 261
69624 144741 2373
45461 111132 2284
163517 185516 9862
199297 199914 4094
150711 161706 4343
73174 190940 9991
171401 172934 7687
164070 199891 6673
132399 185017 7266
163131 176688 3558
121417 197427 9408
125183 163231 2101
51363 186106 3053
87980 165739 8659
72353 75259 3144
32980 44981 5830
171082 190815 5200
164220 176673 6095
3243 26146 7435
195876 199318 7094
23199 120515 9881
28675 142134 9466
60542 92599 984
45472 123958 6008
20003 29460 8824
45924 199154 4395
172989 187980 6386
139362 165390 6517
152917 154304 2373
170145 188589 8652
188675 197831 2033
52692 161340 1945
25363 102927 4903
186585 192321 5325
105706 115314 9344
170334 191879 9844
76620 122662 9884
55240 116589 3838
59899 141033 5406
9315 189264 8923
178252 190286 2278
85398 98942 8456
68569 129647 7359
194709 197727 1799
144236 187727 6619
4984 161496 1635
78380 189007 5707
21043 132370 819
135521 171299 3666
118922 134667 8846
48481 117613 1308
91126 148474 7713
39614 91305 5994
151032 154449 9037
84235 107186 1218
40805 186861 1732
8959 79757 6277
197904 199131 8500
183972 197794 6128
101616 138276 4068
155567 195027 2278
171547 178424 9391
34504 109984 1582
188178 191993 6159
40768 79606 7705
100488 101129 6156
38937 175404 1799
111582 180794 484
39120 127008 874
181998 182921 2700
69651 110736 1722
155622 156101 6808
148499 182514 7131
118139 169854 3608
40192 197601 4811
156172 181061 7380
112359 117132 7728
138162 177969 7512
106939 129040 8609
123292 128570 963
120686 128962 4804
103690 145505 8988
194521 197649 5320
5269 95663 4246
39275 175549 9876
49170 169211 1830
89150 153287 8319
162621 180258 9522
62837 90203 8081
100207 180918 1163
91065 94732 1674
11561 137781 1166
76061 151794 3392
128156 132450 1256
7740 31498 894
82041 107063 5207
160034 196960 812
101845 116950 1609
32506 170445 6073
137952 188423 9902
95086 192440 1760
87484 160637 4177
115618 189396 1578
139260 166312 2583
147271 197449 9503
155960 185648 9991
71618 173625 9347
153691 185056 5307
142610 160498 4574
44001 113251 7956
49644 121358 4924
103965 163274 2997
184415 184774 6983
27703 112479 7688
75446 106063 561
111900 169146 3909
122888 187713 2054
133294 137616 5621
127318 183383 1425
80894 92633 6498
69577 147207 8125
135950 185002 6177
128554 158338 6512
148405 194804 2034
145782 152906 3266
153177 154287 823
103076 146518 5283
61339 63769 5570
50342 155650 3390
108400 166726 836
165052 189920 8952
190020 199090 899
164181 197459 2622
195450 199084 6187
69993 126237 2030
185883 193161 2217
177110 188773 1284
185488 195044 8963
186311 198861 215
91359 111356 9628
543 35320 2485
12032 99101 5478
150190 179068 7116
198036 199615 6024
188040 197637 6042
159186 193424 8067
116801 177373 775
5262 95824 8143
162539 180132 656
57047 95549 6491
70762 198759 551
45950 63626 6964
40853 137516 3546
101957 138801 8357
141417 188541 594
71471 89453 7040
162322 188623 3997
37032 113138 8172
181712 191032 5597
177843 191978 351
16336 154603 9937
48171 119720 3581
181794 199819 4916
122154 184644 4994
20553 196836 6677
45468 141339 5388
122429 148375 1750
112650 190214 796
115403 174047 5913
95510 185924 9598
54132 161000 1495
43220 50621 8935
157857 167992 6355
82450 189013 2527
121593 168557 1039
96888 105713 4079
107804 186406 6205
40797 94360 859
89776 126323 8696
114840 132658 4979
53824 160555 3747
45304 99492 4807
149291 176278 6226
1398 163242 1161
122219 171274 9479
181974 184654 295
135136 181084 5520
113411 122637 4777
25753 89030 1391
124864 147826 8519
94454 147517 3322
115577 145684 8062
29264 36595 1172
4388 60753 5333
8770 98852 4475
11567 59976 9099
161615 195318 9891
44193 117785 4723
22301 172769 883
153457 159467 5634
50207 127947 1614
186213 189700 6936
43042 79738 5252
198501 199212 3181
185741 187618 5498
174062 187055 5117
3616 174393 3447
182777 199328 4759
6648 16734 9328
2577 197765 5650
185156 188498 3718
191202 198956 7313
14534 131129 8830
60876 71403 585
191999 198375 5409
188275 189639 2944
164792 168589 5269
98733 149991 6680
124957 189481 9963
69775 161162 3307
101656 119163 3162
139400 168247 3945
34846 122768 5884
130083 198015 8240
124170 195400 4072
84909 131372 1611
152467 191220 7231
115281 152258 1630
31975 76942 7498
65249 128374 7600
83619 186596 7236
24668 71101 3098
55226 98309 6500
114646 171453 4479
147888 187030 2733
194900 198225 5965
69655 135721 3129
4873 148921 7938
3306 118683 6051
190413 193168 2130
135862 188746 4100
105854 189656 9592
109898 180101 7616
6844 161658 2250
105971 181552 785
192827 198398 6033
12682 187316 900
125128 134629 2825
157635 188701 7378
21697 36633 9495
53481 55231 2338
19680 143815 5416
136399 182365 6125
93599 126929 2529
89901 166754 3282
158316 176024 1380
97868 128715 3643
22194 191142 6143
108280 189930 6911
173126 194786 9916
146009 150048 2746
19813 75559 372
136002 149716 4873
122722 186841 6629
86785 112226 3641
64037 190784 1045
90512 104219 5970
46179 99153 3991
37812 185659 2240
167368 176286 8989
138054 168277 6627
36151 109986 7166
31411 190820 5383
27689 189141 6107
127613 160311 4854
135346 143602 3884
153529 171536 4812
10832 150787 176
117241 126645 9771
194866 197065 7589
156768 176607 7424
127207 131425 9555
72142 183990 4421
107461 150256 5488
60265 95336 2041
155287 167245 2847
2219 132740 9692
140619 195614 9354
162055 176123 4111
117388 165242 9154
3152 173774 1916
189855 192589 5283
171522 186114 3985
82090 145172 3998
134417 178231 4530
165945 168948 1
175200 182343 4751
12560 133903 4969
175983 181459 8243
184149 189043 3339
45424 91270 448
144557 179295 159
181570 198472 167
199160 199848 7230
110581 133130 5099
71915 81949 6813
169511 196640 6344
103199 180070 1225
120562 164013 1760
145061 147180 7669
29821 116753 2726
99516 121717 562
161901 169241 2862
109378 154531 8287
12431 168264 3269
129877 140194 4129
72613 77788 7581
161269 165417 5060
180340 199146 4219
159927 168096 402
9059 55551 7107
86672 95460 7091
135632 195469 1780
29432 187776 4325
161035 178892 529
146154 177744 8238
97457 129095 1088
141189 193788 4336
77056 88632 870
143180 152684 2204
95236 198511 2225
77920 92017 4666
152201 194650 759
71947 126573 5718
35192 164695 2464
57304 99138 3199
15921 144295 9456
173185 178267 7708
164058 186259 3335
128427 135476 928
188422 197466 7180
155872 181151 7552
134739 172540 4342
188235 191984 9426
18167 104861 8861
140016 145612 9720
164501 181501 577
149992 158035 1869
132504 168840 1032
662 17859 7647
84789 90842 398
130723 178815 6940
53943 147007 1432
26697 188402 706
92312 152565 6297
192769 193794 3794
1529 57402 5497
176404 176454 4852
144264 165910 7554
107213 194038 2369
82185 190054 7308
138823 182536 3596
28027 95240 6187
156830 177463 3474
155275 169065 711
76882 170600 9588
75312 172796 8925
45170 134727 611
190893 197604 3172
108579 171776 7531
119841 130272 9890
49278 98379 5266
183789 191108 6608
155477 183259 2130
140067 199989 3690
51538 124317 4244
24461 46806 4219
163909 191270 1248
105724 143008 9945
152766 185826 4547
31617 57458 3165
61059 136674 992
164640 181096 5541
15734 107768 2889
196497 196781 1597
119422 146407 5535
138409 151465 3002
137799 169902 3272
68412 97351 9833
107415 176496 4433
107931 159754 8408
123256 195437 9028
194195 196886 6307
91822 185812 2091
153928 178123 4385
132562 185166 630
8477 177724 8192
149225 150792 664
159842 171769 4286
5560 52776 9720
6970 47868 265
128480 185262 3591
173134 182743 3193
171205 185778 8189
12329 98789 1724
19675 97722 3497
146756 169276 1842
158912 192474 1817
41236 199757 9626
12024 67984 4358
138140 151087 2909
179320 199250 9363
132482 138480 1145
97671 110014 6487
112744 194140 5152
76473 191127 9928
56491 163043 6018
191497 194124 5579
38409 116250 9735
32049 186156 1625
19345 181681 3873
183384 186296 6436
49122 60842 306
52987 121126 3898
131038 148162 4218
161011 164481 4936
19522 115257 6836
19558 115502 7571
147782 183718 6976
136626 175450 6611
49423 112248 8947
83295 173289 6577
112889 138159 94
22875 100661 3026
165322 190369 9885
163342 190701 3763
25933 156277 9601
121931 140693 2215
85018 115457 9039
133895 138602 6768
68639 150525 5001
167207 196494 5434
141372 199120 6429
84608 147410 5997
172566 180585 5022
45233 114179 3012
165125 165768 9520
41881 129748 458
76818 186824 3735
105791 118876 5604
619 127753 6241
74166 192158 7188
6428 123675 5346
91453 110302 525
8941 142790 4497
177732 199292 6466
182239 186267 8273
141268 144736 5972
111942 176783 7474
41176 105944 5419
109142 178412 4953
188015 193136 899
87316 175728 621
142609 193745 2859
94601 134747 7571
174464 176325 2523
27915 48158 8844
10026 129115 4180
14171 139069 9741
173642 179588 668
14007 32891 3327
95007 197400 1768
70980 102281 5417
20233 112730 5757
19410 93113 874
123443 178393 450
127487 165712 7258
197525 199147 1928
57038 163888 7123
40166 99608 6205
94519 171752 524
192081 192943 9500
116776 146783 6007
156891 196758 3849
33203 105198 6011
157077 178134 7900
189719 197508 67
145750 166813 3356
81568 92988 7352
142041 179619 589
111977 169919 8333
150503 152082 9708
108166 154299 5930
128214 169075 4378
182107 197979 747
135983 152459 408
126158 167116 8969
174882 183972 3122
126504 134530 4520
149933 177572 2462
96506 146945 1251
25362 88453 3814
7843 182326 9428
111955 189506 1940
142179 170991 1592
153401 164006 4413
127916 128380 6483
102559 192866 6369
141661 156525 1552
146301 173468 9026
93854 96053 5451
124431 194126 3267
155995 176244 3778
122357 153310 9667
130530 148289 7641
68646 188540 5513
99680 162283 9324
29732 30043 6082
179633 195795 1691
122009 134683 5816
48306 55467 4224
57288 81333 9717
69859 146461 3156
117989 146582 6712
157545 171558 2499
141189 190440 7767
28758 90129 7165
132984 172958 4391
30325 147183 8975
144506 162788 9463
130791 164933 704
172040 175431 7299
70283 76022 1824
169610 196013 7495
56402 160746 3662
116363 153807 4737
131689 135499 8040
127755 154636 4412
18593 87133 9272
184720 194706 6762
154346 183133 7741
180565 196117 2018
54112 178549 8840
62472 86795 8635
128123 199727 4776
123872 152619 4615
137910 138999 5975
156280 171853 1043
165847 196149 4294
71431 179746 3149
109568 133065 70
48740 80575 8791
130000 197632 9352
20088 26720 2683
185816 193545 3144
112777 179200 15
128054 172151 7797
74582 75891 1275
198426 199059 6515
15314 180543 7880
102635 143759 9397
111059 183751 3467
106774 145535 2709
60189 88506 8386
93975 191023 3077
131106 182151 2494
145285 183654 8155
39283 68376 2113
40500 154155 536
32599 97429 2585
47510 102870 3370
52230 98505 7182
183909 196869 8099
140042 149748 7961
197845 198283 4056
7367 195074 3013
62149 183690 4430
62099 103096 4394
15102 50069 9586
66136 192536 7959
176666 196135 5527
176961 198460 3807
185210 195189 3301
54851 164091 6439
20156 79099 2928
149725 181535 6543
131631 137907 2119
58731 112885 3119
129755 165621 8847
47499 132451 5124
171770 180968 9710
126214 182915 8587
191315 199805 9387
121332 122000 4445
83457 85262 8661
63105 164043 3067
143526 147003 579
151487 199968 3035
193779 198496 5549
70598 83027 9267
114206 196867 4601
160636 189769 3461
132162 187890 2664
3123 161087 9660
194407 199743 3393
129449 173057 4326
120348 144146 8221
10918 40012 1586
12889 15282 2260
103510 168181 5003
52999 149918 9816
11618 25205 2197
119788 141057 3633
111429 190764 1112
113983 171027 9145
115021 126746 8027
123936 185885 9577
100072 162731 4946
170661 198799 7331
78763 192243 9722
181529 191083 4321
121580 145554 6548
130393 137701 7629
161130 195008 2193
116177 148761 8562
103559 111556 541
158970 165062 4162
101246 135194 958
63371 147656 2745
66240 75270 3086
167944 169542 4099
103998 172806 5111
133226 171074 2345
154356 194774 2063
162945 194495 5362
177679 196553 4052
185476 193555 7239
40353 190230 6505
161955 170213 2294
54151 136320 7728
183304 193573 715
104327 150911 3738
139039 156579 1195
25885 51408 7134
18771 83405 7092
179784 186140 3030
90142 131010 4673
53946 163507 5536
102428 117805 6786
111215 179423 8083
149464 196096 9835
109706 193920 5727
155113 155251 7547
65332 149572 6058
108055 169113 5312
65171 183285 5209
9854 76112 1864
188468 193022 3115
25502 172396 6636
49155 147690 8892
2571 99868 8776
122262 132965 3576
82367 194611 2445
129241 145513 5693
83979 109355 2394
23214 100914 5975
67229 159802 4232
120087 164077 7462
133133 183884 9093
147531 150961 7970
151417 198735 8931
184675 195691 6129
185481 197413 9618
4465 174865 1528
55560 119208 379
159348 190986 4496
6747 190200 9614
142131 158592 8683
24854 106349 9422
188136 190902 5991
19642 161721 3467
7138 44167 4178
73757 197696 4688
9194 194818 5135
105497 117312 8253
64047 174290 5447
49279 64331 4216
83239 188301 9859
104461 158833 8975
65865 163493 7704
68114 80962 1921
116718 133849 2484
51112 96258 9374
109 153964 7800
67317 195950 44
108905 162662 5526
149156 164438 2731
175027 191073 221
46882 82216 682
110390 134863 5378
36207 171068 9356
116736 183607 8689
12549 52160 6709
176047 194955 5893
52359 131262 8393
68940 177530 6596
56456 194105 8822
76436 145501 3325
69997 196236 8705
148726 188512 7270
76606 116764 9726
158688 164480 2913
75764 145823 3060
157739 194808 3023
129338 153172 5440
39358 70454 200
40559 128743 6600
199128 199180 3177
58477 155931 4963
94666 185295 527
131683 173386 7623
149140 179708 7123
180528 193813 5347
70989 157788 6166
11813 196613 2589
40091 133932 5742
157809 179581 1886
197928 198774 9857
128364 180489 8525
27101 174114 7377
83676 137089 8985
59005 134496 7657
36144 107599 8939
52822 175620 6023
156888 162556 9531
101954 175585 4682
180007 182375 8416
188842 198198 8190
62217 113807 9198
136074 184078 2837
19099 80778 524
175668 198204 9511
19519 77657 5027
1948 180329 7485
170559 186969 2013
117046 138024 4427
51200 118092 3597
152724 189982 4988
3408 118836 2555
130389 174053 5698
111118 128624 1043
132174 167797 6958
18583 24120 5774
51794 155212 8572
58778 170000 8513
73022 149426 7106
193953 198925 8132
190286 196013 4154
118541 197444 3173
28458 173655 9742
50629 100242 1134
3367 185989 5092
189498 195744 164
120313 161831 9850
60743 110918 6978
94374 177838 4131
55652 167462 7557
61056 153619 4322
178214 193940 3832
120042 135067 6278
1004 56791 1266
74705 90244 6726
120873 160755 2703
173824 180706 6511
133220 181085 8092
48191 192887 9692
112539 144086 7559
22863 148708 3845
91446 108811 198
64896 188205 2890
75929 196995 1606
177614 180425 465
109360 150658 1223
162888 185463 1839
6381 118878 6614
174177 197469 7891
1378 108903 9323
64901 123372 7609
12021 118191 6100
143478 196565 7821
199931 199969 5184
172394 195599 1118
122502 159079 1136
82061 118169 5573
32137 195171 3979
48147 183494 6421
44357 47760 3985
31291 61084 1589
139415 155017 6259
175087 187309 8780
159758 173318 576
151933 179065 8316
109118 160205 9971
27922 105033 5010
3618 80484 8602
27815 160347 6541
116917 135562 9770
7900 165297 76
109361 195344 5169
191964 192757 7517
110812 152840 7244
26694 150377 4019
110417 156058 2586
113257 114673 3959
181767 187809 5456
120610 178603 9202
96186 184220 2702
47613 111299 1865
44752 152898 769
113689 199822 8298
38620 115080 3931
160184 170231 6070
194846 195107 8944
85532 113328 6431
130341 178172 1842
128632 143010 9812
112946 130252 9375
111462 123321 7291
53368 182083 4793
10248 116691 5438
108747 164626 7285
95163 195630 1736
137991 141378 8088
43278 73828 6433
133397 145770 287
184618 199197 7608
47276 187530 4510
78103 108711 849
166578 172862 747
9917 21250 6207
55389 165421 1403
46756 141995 7891
178021 198002 6909
8917 185190 9557
94618 180104 5494
75438 158216 3682
73816 100813 9676
69534 118656 5607
178780 197695 2662
114285 131974 4845
135781 166457 3044
155007 167415 709
187174 194233 2107
175045 180863 1253
53477 198372 8724
66345 198699 9587
22776 37609 6197
78568 192613 3762
42723 101374 6927
3447 180458 3130
192646 197700 377
9436 60320 3196
143496 182783 8668
562 23910 1943
199883 199917 5825
154287 174196 500
179919 190281 1752
6727 152501 2712
38137 46837 3978
141748 194276 6331
45551 104457 721
191482 198452 4948
122929 193320 6582
159317 199500 2088
185838 186596 6683
74701 96747 5842
194190 195382 5450
109660 144439 6100
168880 192270 8797
94128 161978 6303
117965 194966 1727
61939 99205 3423
75320 135164 483
185385 195460 682
156750 193118 8995
94082 126344 4523
168137 196157 1180
57285 171877 4010
127705 170927 8999
191915 196301 989
130376 137196 2747
39282 168871 356
38489 133191 3329
26119 149446 7521
21063 137176 8727
153428 191209 3815
40610 113668 6121
114523 173504 9685
193538 196635 5805
114353 121510 5715
175855 191805 622
81657 166474 7356
91667 93239 1163
69237 73470 6923
172645 193614 5377
34433 106489 7499
52681 121571 1221
32670 96041 5817
90116 187728 8294
93263 102873 5756
78520 139290 5362
32312 35561 9305
87649 179352 6072
21507 67865 5407
156650 196978 3214
125424 154081 9530
146353 175299 1219
193172 194625 4790
123467 182210 6488
194245 195883 6706
21457 22741 6570
111574 156283 8535
150096 172487 6403
187762 190613 281
116211 145685 9617
182817 185482 6669
106366 184459 663
195479 197739 3946
106049 173279 2802
1357 91745 6693
83294 155445 3230
199286 199671 6856
114221 140626 2123
2627 22699 9042
82696 95784 1434
127793 167583 9413
45638 49026 2684
116806 128600 7772
165503 194305 252
153370 159882 5595
149417 183948 9883
46589 179620 8939
142638 186191 2060
195870 199857 149
128971 195391 9393
37565 186245 5790
65551 99066 3238
10699 33927 1556
195563 198465 460
129058 183692 7800
9746 162984 9176
47950 103255 2333
55379 165258 1357
51903 165414 4767
32103 49486 9751
30995 137908 247
132874 162237 1946
63878 190380 4622
118180 189700 4778
9387 68807 6496
182846 198061 2075
106137 160653 5731
166794 172726 3580
42980 81261 5991
121800 135048 5119
38678 146703 8064
37388 166939 8652
112359 189778 7377
193617 196261 4135
198004 199358 2267
91802 123433 8878
152352 187728 4374
84179 192034 7415
63846 187928 5023
140596 175979 3417
173713 195760 5635
191594 195764 8906
58227 166125 1867
97750 161517 9641
35942 54786 3272
98260 104486 2813
152539 169347 576
28569 77902 4061
145791 176213 314
105858 168987 7313
28145 174828 5014
137282 139023 8712
146716 175060 5296
144477 181959 5371
180329 194396 8102
100127 156582 34
154957 162780 8967
87119 109096 1365
38524 110404 5039
132458 193074 6470
158745 194859 4528
40616 187387 8060
89814 127481 1667
61610 62245 787
18775 82577 1407
115859 133354 1090
158206 187603 1817
179485 197796 7037
173756 181485 924
160331 176226 7340
195407 196993 1978
1140 90373 9339
59759 176546 4852
130482 148078 6868
163822 182892 3062
181051 191037 153
153688 198851 3399
192097 198934 3094
191231 193923 8383
25931 161975 3750
42527 162833 985
191756 194365 3108
2369 98548 1003
57091 181021 405
152214 166133 8131
141074 197597 740
138236 159199 8932
58764 65336 1198
66285 131063 9681
49693 165223 5663
42913 92845 8473
40444 55724 5004
156294 175598 9444
173800 180709 9953
188007 196227 2620
107615 198339 894
86966 153179 3967
167572 171305 958
172919 186384 9876
14192 185770 2840
57613 176125 6956
129220 198226 3482
132301 154109 3035
152368 155013 1586
142876 173408 839
192325 197635 5422
41448 132836 7728
199816 199931 1157
30535 133115 3103
67416 191969 8439
27617 142950 3988
29516 38830 1827
196983 199530 9018
101131 161543 1896
110642 166467 62
116261 173143 6078
64415 123414 864
56980 62203 7125
114566 190146 584
104033 177060 4510
194156 195143 3485
144728 167760 9256
109620 149684 4578
24359 128554 7534
41535 102706 129
69426 177202 8143
153442 190249 4364
123042 143750 541
90150 114244 2530
188336 192610 3994
118971 154206 5934
35555 62503 480
61668 83330 7047
106456 180720 959
123651 159930 1459
195731 198459 5628
143761 189451 1804
138541 191013 3864
114843 197191 4391
23153 139369 526
104965 118235 8370
58002 101612 5937
39408 178401 8606
30171 88784 3797
156500 173359 3534
191042 193311 8236
86120 137044 2991
48174 155410 740
51267 166514 7752
75479 156436 2207
161748 174189 5459
110377 138453 6819
90347 110928 2555
13646 154444 2579
6301 190857 5096
106563 115226 3709
181328 183807 489
104402 184952 9429
98748 133369 8450
41630 170529 6977
81909 174071 3063
83627 125455 6006
150668 177682 1591
123662 190224 659
5387 26857 9099
37577 106874 8861
146180 192623 6592
47014 126959 3819
151591 180492 1907
24574 78222 3970
79462 80860 9981
124394 161799 5283
193356 199135 5167
52072 93853 9939
99211 162637 4320
97418 157882 58
198484 199471 6724
41889 78396 1440
167863 182383 4574
38718 177376 2390
177454 186067 2409
164356 179574 7633
123634 135001 3123
66164 179707 3995
132739 191890 796
49053 136104 7101
56282 147113 6589
8589 112036 3607
109084 127986 9068
138819 155760 7779
102972 112085 4239
97063 139981 6745
64837 170302 8222
78847 134829 6563
70647 112187 9965
166027 171872 3987
186604 191836 9898
150497 191956 5699
13567 160588 8036
24698 104168 9741
86507 154047 9997
12160 69323 2588
88270 176045 9377
45675 100107 1379
27425 160034 2967
181133 185310 2733
78066 102202 3623
134534 150996 1124
130469 191550 2028
170530 191540 9045
40602 131415 4604
108340 108573 7508
123220 167556 4677
4523 61686 555
186437 199323 9434
69332 94463 6489
72610 144527 8239
184141 194852 5752
168520 174786 4129
182489 186173 2511
116345 132107 7704
91315 188497 7801
150075 195292 6929
107010 111862 2373
183550 184522 9159
132645 143689 8655
72568 149009 6322
80873 181736 383
87470 122451 6291
113260 132309 5809
80029 180923 5822
52717 170098 3077
93870 196332 1513
35671 64652 7
184741 190643 1268
73335 77991 625
110306 175248 5512
174253 194183 2591
50551 157420 8933
187552 187836 1715
133910 187819 4967
56995 160507 1466
167468 174489 1848
58777 183425 2782
130637 190699 4779
61312 157314 7949
162461 180640 1848
69076 163262 7418
67667 82789 7140
76838 133469 4115
140480 198534 5538
173206 191225 9698
27840 157709 111
86738 163244 8343
10193 85013 5178
193031 197594 5925
168180 195307 7155
135020 186449 9404
25269 113157 6453
70350 152742 9160
159927 172202 3110
21016 171523 4184
92518 148441 2463
107833 146851 3872
88391 109591 2439
63669 146334 194
192415 199540 4132
86887 139037 4986
157776 169501 5908
182236 197782 6810
139475 188915 8281
40097 199685 2693
184460 192682 35
788 119354 3887
35547 161217 9602
61161 84067 2580
168806 171946 8252
175662 193412 2296
64960 199484 9019
99556 191006 1695
192955 194790 2635
41596 184569 8462
50015 68650 8146
160303 173896 9073
97619 124671 6144
135277 144653 766
197452 199440 6761
141316 158650 8202
142989 197833 1840
157464 185317 4122
100476 151550 6151
56517 163178 4844
174671 187342 3348
80777 129344 8230
148547 191459 9445
9699 137924 8976
5650 32249 7911
62384 114716 4350
7081 101744 6755
117404 155796 5072
165333 197471 2987
91354 171566 8220
186460 190132 5155
111373 172584 1708
89704 108792 2
89643 167192 3828
37290 138159 5131
158065 197888 455
130671 134990 4871
164993 190753 3259
5344 112737 4437
189800 195229 7017
16284 52525 5412
169311 192352 3657
73238 86687 2688
77320 183042 2109
151878 196559 1259
176363 176953 1389
14853 45903 9486
23429 39209 4771
139041 140176 1553
156857 165286 3975
152848 176390 1702
77389 141107 7069
73787 105034 9388
95094 155871 1037
5993 182660 1634
54754 142922 564
10800 168766 1610
21231 31207 8793
17595 22596 2768
105191 187096 8418
13028 152990 2667
168524 190804 5032
23467 60347 4947
105245 176324 311
78877 181265 4595
90980 106479 3658
180292 186344 689
58007 92402 9398
133523 185862 4076
116808 195677 3014
45634 192864 2837
80741 127057 7671
43659 96861 8112
93023 102898 1125
31713 190082 3356
18979 138276 5701
11312 127454 2849
111074 164391 1044
63674 87222 7482
86977 140086 6864
46552 117172 547
127693 127928 5925
40564 62251 9684
191311 198225 6730
142380 167753 6894
121648 156532 9277
128846 132318 37
101292 108193 9916
55092 83660 1359
47104 88998 4405
92631 149678 8300
147786 151218 1280
25083 92896 7798
198957 199459 8219
15918 77237 9178
197838 197884 1318
195918 197458 6247
25386 133935 4160
80342 96543 9782
32770 103578 5153
121881 186475 7211
58408 199837 5049
68828 184786 5531
150726 151514 2201
8024 142112 2382
171619 177470 2465
184721 190811 8135
6917 74742 426
21246 65652 7905
182149 194402 8804
83532 197734 5548
147051 185529 337
111508 157598 6167
22018 162939 7891
83747 111082 3744
5863 188781 7284
6537 98624 9354
21162 179431 6420
32171 162615 3455
12687 92766 8472
44924 179247 870
77827 197340 9825
113120 135243 9797
69085 79301 3082
150804 191431 8347
73733 177114 2262
161069 174122 9847
26094 173741 3273
143428 178618 3021
37508 41425 8870
119249 133471 2730
62173 80966 3721
77945 127326 6772
47010 47514 5893
106818 172940 9176
132782 183465 2960
57086 63275 3454
192988 193334 8605
107272 157503 9856
121428 193199 8762
82085 190037 9147
6621 110584 4187
127708 185672 1732
86654 94115 5111
149330 172118 6942
125926 175270 9697
157875 162039 7723
36900 149483 5305
149024 198483 7313
185381 196440 1636
48230 147793 9278
136046 183082 3961
91242 147365 5119
127148 154142 8941
181677 183310 4589
131130 131861 6369
901 126197 4554
61970 79526 3674
72904 74656 6314
160032 167998 7073
695 108124 5781
63754 170731 4604
75070 195246 3787
113751 151736 5549
34684 95697 4968
28797 155821 1417
45464 161221 7930
193742 194211 3435
173659 181238 8881
55645 88102 1993
137401 178887 6055
112677 162053 5431
62427 196575 2207
62505 63436 8507
63728 158658 802
22993 69654 2321
18465 92988 8599
8018 114746 6960
54629 154221 4099
62628 96934 1051
101193 181501 9730
9971 100704 5788
93230 132904 2500
25850 95987 2062
68820 147060 2203
129011 176449 3098
144039 186936 6483
72069 96990 5780
142143 169386 2467
177404 184972 8694
45354 109304 1844
169248 178088 93
139759 161903 9439
152828 159536 4243
118006 172469 171
192077 197423 3069
188367 195497 1654
24484 91103 7557
77488 167887 2979
64201 82607 3274
11112 190932 8070
177663 188527 4438
93931 192525 5932
165566 189149 1216
136973 149516 8718
168591 185482 7139
54477 83121 5127
21832 78313 3439
19677 134973 8867
51195 158384 5758
48730 105173 9882
110269 121872 7177
103644 111794 1789
174437 181171 124
48276 149258 9968
168191 193076 7735
14339 194636 9017
99570 165244 8359
58571 94821 7064
98008 181887 6595
187934 191094 6759
10819 112253 3243
52807 125836 3283
119883 158100 8541
64269 198377 9627
63356 64413 5978
143145 198196 3833
47758 133677 137
119745 133314 7438
52608 99261 7626
6087 184375 7443
68348 100138 8525
69011 160806 2957
164832 184321 3587
25850 100373 6047
185962 189610 277
185277 192902 1942
21684 35369 2980
146708 152492 7409
65243 196162 5841
64647 187911 6384
74903 135149 1837
79793 84165 4751
104346 107689 1668
33004 145329 8098
156795 188768 5717
95904 102166 4323
162811 171609 8708
127443 134047 3593
44007 79932 5892
40110 103084 827
173534 179543 7823
59496 135004 6597
29111 136042 679
10630 124332 3081
82548 128698 6946
3474 101447 3770
197997 198623 6705
3097 11305 3925
90187 95491 833
138805 166103 865
126538 145994 7414
163304 199487 5848
139823 167106 4293
38961 74648 2886
128738 166536 1232
191379 196034 5761
183650 197643 1063
194784 198261 2634
154760 163097 7965
116668 124819 2850
163265 178547 4168
20578 92502 3664
16843 105218 6445
128495 159951 7938
118822 184467 3802
76966 81675 7042
100464 134949 3990
110018 187187 6427
190972 198598 7702
133669 171999 987
38140 175899 9041
71520 91540 987
122720 153542 2982
175597 182074 1757
156750 161225 3036
66520 81284 4421
30311 41726 2731
112225 149594 5371
166722 196873 5384
13545 54934 6095
62638 127683 38
12632 92975 3070
23703 193883 6651
180790 196139 3284
88729 159702 6656
145098 184568 8865
71933 79273 7966
22969 59826 2577
116781 134144 7877
18589 157872 6087
155067 156108 5102
163153 169786 602
23729 48862 979
54076 55428 6098
162065 164697 60
66014 162177 9124
100845 167799 6861
42986 127085 9452
156111 177998 7439
144813 183293 6938
136616 163548 6364
120653 183940 1760
108405 121079 9455
