99426 99843
2475 199039 5384
1147 192594 2037
6266 197653 1852
2681 199606 6689
223 199727 690
2732 199956 7548
433 198444 581
2320 199129 7572
210 196995 232
3595 198289 3508
1557 193337 8730
897 196903 121
424 198948 4743
1890 198926 3091
2290 198701 8146
2205 198392 4944
4310 199053 8256
1456 199459 6068
1872 196721 7128
2423 199663 716
1666 197117 217
1151 197538 564
369 199478 3099
15 196634 4519
2296 197205 2009
695 196300 9254
3498 199765 3965
1479 196712 7595
183 199649 9886
3352 199713 9886
2195 198136 6903
1490 199174 7656
1018 197332 2968
5616 199180 7928
271 195460 9266
929 193803 6851
658 199982 9005
1617 197306 112
4474 199871 2973
3404 194822 4067
2296 198604 9910
177 199214 201
569 199784 5467
71 198089 8484
1748 199008 4798
1292 196128 1896
160 195041 9140
4243 197775 454
463 199361 1784
3436 197565 7928
695 199319 3282
1834 193716 9181
989 196403 7735
1635 195716 8214
1539 199547 8675
33 195314 1505
2630 194969 7413
3355 199647 1317
2298 197303 3148
3210 196945 6269
4475 196743 8655
37 199687 1849
1036 191617 370
949 199497 5218
4885 197745 3286
287 198121 3645
3598 196210 8352
3599 199558 1236
1040 199945 3198
1386 194548 6128
1266 199479 1078
1191 198196 4137
495 197745 8897
205 199667 97
1340 198245 1846
4844 196130 2255
1514 199773 7146
1553 193476 7353
405 196754 8199
691 196832 8196
1042 195917 1468
6585 199664 1567
1269 198199 1157
483 198839 8686
1131 199506 9227
4314 196581 5476
710 199996 3453
970 198658 2451
1600 196005 3727
228 199169 5671
866 199520 2067
5618 199681 3488
109 197283 9750
870 199441 8927
1849 197518 3518
1231 199979 3396
1041 198596 3777
161 199663 7878
560 199218 7704
2681 199070 5924
25 199906 3204
1057 199580 9354
3128 199403 6832
1551 198752 4406
2258 199575 7209
2450 197434 9261
2588 194239 6042
1818 193517 984
1828 193433 4572
1510 199791 2308
924 199256 4156
320 196810 4905
1475 198756 94
367 199375 5626
2110 192467 8193
81 198638 9309
66 198228 5827
142 195928 652
485 198534 8456
940 196247 3260
648 199512 6246
1513 198387 8476
675 198937 3716
430 197262 3697
3712 198972 2210
400 199383 6304
289 195982 9195
779 198175 685
600 198433 2681
1017 199887 2802
112 199869 2537
255 199764 7011
588 196097 2128
239 194156 352
1551 197949 8316
56 199484 5819
408 199589 4030
1600 197764 7308
4056 198738 6183
932 198068 3025
2365 190205 7890
2861 199338 9547
278 197147 3298
4757 198799 8246
1279 190165 6140
2207 199293 3288
3228 197634 4327
2757 199963 1180
4873 198014 1697
1094 197855 8576
233 197535 6164
1157 198438 2076
1554 195659 1594
2235 198547 3445
1417 199936 1390
2471 196883 6322
1012 198965 4788
185 195986 3405
1171 199041 4666
1114 197488 4637
3490 199206 5087
277 199442 466
2753 196605 1907
3981 199243 3889
4603 199298 16
2480 196060 9810
297 198164 6105
451 185820 5943
333 199786 7185
3337 199666 9822
5419 199603 7550
1702 198949 266
1219 196280 1790
948 188076 9133
1178 199919 1545
1827 197475 6138
2241 199922 4505
1109 199806 57
1120 194278 4406
1466 195123 1338
113 199910 8357
263 198998 4383
2230 196094 1106
1432 199657 7892
1537 199893 9532
6434 195088 1329
306 199268 9873
3265 199327 9730
4699 199006 5482
24 199498 5061
3753 199134 1929
942 199909 4996
5462 198826 3282
570 198960 4676
1744 199791 6246
5388 199782 4127
41 199876 5286
2190 194802 2094
1148 199355 5095
4436 194805 4650
551 198670 4321
2777 199594 6276
1230 198832 4638
2584 199875 2561
1033 198139 2352
777 197606 6395
6018 197676 5490
4381 197418 1540
1068 198226 4850
1555 196530 8141
1162 199068 910
133 195803 2296
508 199662 4717
198 196752 2249
107 197552 7953
75 197245 3666
3264 197043 6890
100 197960 1696
2269 198156 2797
5388 199541 8817
2278 197226 3590
188 198883 1576
1425 199896 570
3963 199722 8435
229 199604 4642
87 198079 26
648 198280 3715
585 199115 3164
1111 199346 8578
1589 199270 4870
414 197688 6854
869 198349 8644
38 198305 8783
6649 197356 6060
2215 198887 5751
1045 198507 3192
3512 199325 262
169 199588 403
3033 195576 1659
5380 198036 6167
5957 198475 2121
1337 198317 2677
2712 198555 5215
1170 196038 4900
871 198616 6507
2344 195323 2238
269 199459 4721
2578 199778 7704
3163 198558 9046
6669 197590 6690
118 197589 5139
1164 198778 5263
4888 193725 1735
629 197555 902
458 197959 5725
1041 199814 8361
1607 196596 2847
336 197297 8852
1390 198967 6729
1101 199632 7624
5232 195181 7506
1857 192052 7449
428 198848 967
4782 195232 6934
963 198375 2489
979 198141 4968
979 199371 6041
3976 196418 5390
1189 199728 3410
330 198274 5655
515 192219 9670
6787 199799 3184
975 194807 2685
105 198504 3743
1782 195922 9578
2115 199108 9680
1816 191456 9838
290 198687 8543
1902 199373 6226
285 197734 1846
359 199414 1488
20 199926 6776
984 196722 2802
167 198342 845
430 197206 9470
2196 199247 7951
3345 197183 5200
3157 193365 2422
5192 195923 1513
1113 198290 3424
248 199703 248
330 194834 2804
565 196721 9208
112 199799 7495
662 199654 5721
954 199233 2191
2833 197705 9585
160 195380 9400
2264 192947 6789
1018 198020 2739
3116 198200 9763
684 199594 9158
186 195297 5059
2062 198229 2865
676 195284 5294
33 199870 4557
2247 197311 7229
4787 199020 4091
400 196344 3702
2033 199232 2475
4268 196930 4628
4112 199151 474
3390 198875 6630
896 196758 8224
1617 199011 3818
509 199770 1146
2935 199871 7817
2214 199500 6180
1842 197374 4517
787 194673 7930
3108 195797 881
1271 197268 4608
248 198681 7169
1093 199493 1310
2663 198531 8675
229 199836 1745
9411 197725 8956
480 199891 1151
23 199876 7206
2373 198773 4538
686 199809 8233
1298 198716 1032
862 199484 3401
1297 181799 2177
3468 199075 5328
303 198781 7945
71 198432 1628
2020 198755 6527
9771 196104 8635
2456 199362 5285
6522 199102 4020
956 199531 3906
1365 199947 6888
2428 195988 8646
2680 197720 9498
1388 197133 5804
1211 197585 171
4588 195139 4214
1842 198126 7530
3120 198474 196
461 198175 9371
2725 199611 4709
4120 199910 5174
8678 199149 7218
946 196817 2899
1199 198723 4264
3942 193649 5859
3150 198614 6294
2 199787 6112
1016 197918 8342
228 199638 1785
3349 195230 9440
3047 199680 8103
1888 193893 8204
1272 199850 8805
2173 199917 8182
1152 197556 847
6674 197946 8664
5658 199349 5304
3628 198624 195
1057 197049 7201
2084 199760 4575
3097 199014 8615
271 197817 4980
1582 199463 9837
636 199792 201
1445 199505 3003
784 199718 8860
108 199820 1494
1438 199939 5137
209 199053 2464
657 197587 5391
951 195908 3858
10717 198374 5720
115 198183 5832
3623 199060 6185
272 199285 6366
891 199300 9874
938 197832 2824
1358 197466 1030
806 199373 6998
270 199915 2085
1698 199478 3800
4268 198691 3385
1271 196747 8447
7518 198802 4895
22 199933 9813
549 199019 5623
178 198634 4063
1748 199212 5614
293 199552 9905
318 197916 8763
129 196057 9504
8076 199870 2184
1687 198743 1871
2209 198844 4466
2601 199169 6339
2062 193067 2611
2068 199942 7593
77 199274 5294
341 190484 5482
859 199143 6940
2039 197656 1180
1278 199014 5350
1482 199871 2731
2035 199774 9138
195 193552 3656
4457 196854 770
331 199890 2738
1850 198008 9834
686 194069 6595
490 199574 8913
713 198803 7101
374 199125 7355
2137 199414 1429
46 198018 2773
123 196982 3807
2979 196875 6081
2433 196012 7755
624 188474 8243
1224 192536 7744
2710 199856 7276
311 199999 6183
1007 199728 2758
1002 199319 7289
5034 199192 1760
237 196030 60
31 197251 3435
312 199506 9771
1847 199480 8789
1828 196688 5380
3086 199170 8644
7218 196863 6775
3398 199724 9814
4225 199573 1580
4816 199551 3287
5269 195119 4005
276 190170 7188
281 198342 7141
1734 198533 1855
3104 197667 5343
392 197865 8802
1789 197546 9107
2149 198122 1816
418 198918 6325
139 198362 5224
584 196531 927
1429 199256 8244
126 198590 1513
967 198813 1715
891 190657 6151
1277 199510 1691
5625 199618 6050
1652 193187 385
648 197196 5546
435 197795 6020
134 198359 9259
2446 193446 4519
2288 199395 3087
586 199423 623
3986 197174 8068
2145 195533 1053
1902 197693 9213
164 199646 6189
943 199047 3261
1246 199716 1551
2603 198881 7858
417 199801 6308
2947 198737 6704
2481 198048 4092
5193 198609 4799
515 199986 5983
2092 194283 7494
1456 199082 7049
2356 199910 5496
22 196747 5145
2382 198930 1342
12325 197106 9693
1689 197772 5334
187 199735 7431
6827 198393 732
433 197664 147
2383 193647 519
6948 199702 7293
1214 196738 390
947 198994 6845
2668 198879 299
226 199870 1814
1361 195546 295
1080 199371 2894
977 199459 4342
665 196772 2223
649 197215 6126
3551 198682 3293
568 198214 6563
3916 198718 5962
5992 199250 3405
2360 198269 8327
324 199252 189
1594 198493 9197
4335 197097 5692
463 199418 5500
3741 195011 5446
261 197907 2562
168 196854 2582
510 199995 5151
2023 198433 2242
1221 199313 3495
328 195785 2345
1201 198860 2088
1763 199997 2907
4981 199786 7293
343 196222 1736
591 199031 1171
85 196815 5469
2649 198108 5627
247 195577 2043
788 198438 9441
1350 199781 2489
1846 199067 7674
604 199231 3179
1453 199637 3108
460 198769 3059
424 193965 841
249 199019 1801
413 199990 9845
2200 198706 166
1259 198402 6953
2950 199928 2086
692 195848 3423
2109 199497 7710
645 198784 6976
593 198933 2442
1068 199215 1651
1840 199848 1691
867 192609 5816
965 198536 8415
1241 199724 228
133 198767 2562
1510 197724 6127
1051 196073 5477
2015 199945 4587
443 198630 9117
994 199223 4374
1558 198688 3678
2044 198426 7059
2234 199995 2264
3909 199841 4932
1762 199663 7969
2362 197627 1659
3995 194033 7172
3058 199944 4947
345 198469 2745
397 199725 793
3759 197787 4486
1136 199664 6559
721 198029 6757
205 198061 3011
2646 199393 3751
505 198131 5644
6256 198568 2696
2096 190082 9190
1848 193922 8675
2762 194939 9871
636 196941 1993
942 197469 5921
2650 199418 5420
946 198722 7202
3374 198977 9666
382 198326 5433
4549 198777 6487
235 196871 6882
1790 199416 3154
1892 196999 9109
337 199528 3132
1908 199492 5971
11 198658 5821
1701 197739 5937
64 199268 296
1411 199867 5193
557 199646 4152
32 199300 2909
5258 199911 7532
3206 198582 2622
147 198515 784
812 193457 109
851 198935 1661
2879 197004 160
1417 199346 4835
684 199512 4297
2931 198683 820
3546 199859 7362
5180 194583 1988
3046 197632 8796
477 199172 798
871 198422 3753
2693 199785 4569
757 198060 3191
3990 198958 5547
852 199308 7135
697 199517 6605
8503 199991 301
3706 199308 929
510 198665 6769
1404 197473 7520
484 199976 1751
2688 199889 3144
2321 197667 6690
1481 199534 9157
686 196578 9807
1547 199434 9325
2135 198409 8488
37 199534 7969
4202 197785 9783
1804 196953 3778
146 193034 1004
1617 195467 9713
1334 199254 2689
898 198825 6330
4400 196132 6013
1269 196830 258
1907 198481 7398
278 197053 1423
1523 198669 3835
1245 196171 4680
132 198544 4066
731 197805 4046
89 197728 5982
2052 199681 8970
894 199575 4404
2219 198624 1928
406 198159 5599
3929 198893 2338
4943 199179 3952
1640 199839 4160
1884 199241 8123
3528 198948 704
2311 199643 1599
466 199694 9922
2419 195421 5221
280 198743 1094
2178 199084 5260
767 198949 9272
1777 199981 9075
102 193915 9723
1678 197812 391
1377 199515 8053
490 198983 3454
482 199968 9450
657 195256 4372
682 199962 2652
4475 198424 1972
124 195692 1202
1732 199525 6938
1320 187985 3431
7447 199316 9464
1350 199189 5238
2460 199070 3926
4048 196457 1315
2500 199207 1743
1950 196801 7373
35 193289 3112
2030 198102 3457
1012 197145 1106
5303 199446 1088
3240 195733 6611
1981 198974 1349
8 195999 497
167 198942 4673
238 197491 6575
5198 196416 4505
1459 195770 9740
1470 198607 3888
1788 197895 5224
1516 198738 1288
235 199668 8425
129 196677 8982
908 196502 287
1801 193706 5141
3100 197441 2275
2817 196680 8717
3062 198332 438
169 196847 7923
1048 198991 3159
189 196824 9700
1905 198792 3158
4626 199519 4493
3767 199496 8680
1856 197596 5677
139 199837 810
714 199431 4286
804 196340 7786
616 199274 3488
899 199921 499
1557 196035 7064
2258 199547 4601
556 199355 7768
1321 199611 9349
631 199532 6927
335 195860 7073
627 194982 6995
1510 197240 4774
846 198209 7773
623 195998 4613
1431 198033 1156
207 199414 1380
1641 192746 589
1483 198399 778
1334 199801 9027
2083 198623 3486
1535 199995 6114
2379 198384 9307
4338 198778 9673
1764 192340 7975
3484 198174 8400
1488 199288 2198
4582 198893 2839
251 198379 3672
1950 199045 6512
697 198528 1355
914 199758 4558
1627 198700 6893
1113 198769 2782
2694 199217 9777
156 199420 4901
99 193893 8902
2307 191671 9900
467 199840 4163
1800 199892 537
2609 198014 4310
3048 199240 6830
2158 199774 3981
974 199476 8838
4261 199269 1429
2041 198809 6062
1906 199085 6146
376 197921 2193
466 199893 9199
4281 196265 1400
1000 195115 9175
888 195819 144
2734 198180 9684
3025 199622 3549
1059 197667 6903
4086 197813 6590
1700 199678 3848
225 195739 2642
1299 199350 7775
2196 199678 1115
476 199818 4322
1962 197332 224
35 194842 6273
802 196679 7031
1287 198778 8800
695 198115 707
775 196450 3124
575 199075 4252
7113 199076 1344
4541 197579 4653
2616 197964 2112
776 199438 9779
5591 193930 4806
3004 196575 1619
1382 194123 4612
1641 198945 3243
1971 198672 1946
363 198955 9565
3076 199958 9762
2634 199936 7736
1746 199867 3129
2601 197477 2680
9643 199763 3519
5017 197836 2383
1451 199660 2081
1224 198950 2277
4943 199006 8294
4729 196614 6909
1404 197513 5656
82 195677 1449
106 194357 3348
1262 199178 9296
711 195886 2084
5056 199911 957
409 199146 1915
3608 199513 3354
1177 198321 1745
2164 198427 7917
727 199347 6753
417 199918 9875
3021 198572 7025
612 194928 5164
1025 198820 2320
1395 197859 1366
1643 199519 7509
251 199653 3084
726 196881 9430
48 197092 5905
375 199306 2599
1831 198838 1256
753 199706 6485
668 196593 7591
4372 199980 1858
1273 195516 4477
1552 199947 2226
52 196994 5824
2325 198348 7526
8044 197450 5754
1070 198835 7832
475 196579 8357
775 194725 6135
320 197772 7493
2673 197390 3188
211 197148 8614
778 197254 7452
1853 198795 3143
157 199120 9304
1598 197720 4678
2329 198569 2946
724 197310 397
4698 199739 8074
2572 198537 172
151 199428 1737
1890 198706 6119
807 199624 9556
6171 193761 4242
687 197152 2996
1903 194823 27
1102 199692 7236
2936 199933 6328
12147 199507 923
4846 199162 913
1596 199837 1675
296 199208 8768
4689 198144 5307
2935 199640 9815
476 199895 7504
572 198812 2161
6419 197793 354
1062 199956 4972
2923 196267 7917
4019 197667 8854
448 198974 6197
5133 196739 6551
2378 194635 1967
2024 198123 8254
3145 188649 6508
2200 199364 6959
1167 199097 4472
2682 199862 156
51 199220 3283
16506 194873 6130
379 196837 846
354 199939 7686
842 199864 9753
2935 195919 4032
5500 199293 379
5532 199712 7544
10113 196361 5458
1493 198533 6399
2516 198752 6381
118 199250 48
1771 197857 2823
12 199366 4248
5909 199285 6853
42 198540 2226
1056 197621 1314
1295 199202 6518
3475 198866 1546
3094 197204 868
3484 198427 4869
1728 198788 3964
2489 198896 373
1154 192751 4640
917 198081 3603
385 196224 6381
949 199075 9797
3014 199143 4759
1744 198323 4963
1545 199198 9124
2258 198190 4635
762 189433 2778
1775 199313 9554
759 198353 3580
1732 195828 4957
9979 198974 2881
2694 197534 3391
1536 198245 1447
9 198454 7141
2045 197208 9175
999 199944 6415
2578 198820 409
202 196315 33
1483 196721 250
178 195286 7353
326 199932 8331
112 199439 1074
7222 199546 1613
3190 192771 7561
623 198698 5915
908 199188 3071
180 199399 8280
421 191745 7936
5597 196392 1209
3112 199921 7505
713 197190 2564
2157 199557 6720
182 198538 4778
6672 194681 3095
4312 199373 5217
1134 199763 289
981 199553 4598
2270 196731 1794
1914 194630 3586
950 197672 7281
311 195878 315
1070 199948 8952
1128 197160 3678
1395 198022 1037
1106 199513 2986
1402 195200 6386
1040 194186 6799
1453 199507 5036
2255 198931 5560
3222 199337 2336
458 199419 2757
2114 199838 5395
396 199601 9980
635 196542 7938
49 193338 3058
1214 198101 3184
94 199957 5285
403 198326 5887
413 199152 9629
2233 196709 6769
421 198405 6147
134 198146 8144
2689 198130 961
3590 195764 5036
156 197501 5691
1536 196723 6708
3245 196476 9709
571 198118 3559
400 199753 1110
1377 197521 9388
6011 192305 4883
1194 199566 735
5547 196142 7680
3757 198063 7581
2166 198278 652
394 199835 963
343 199169 6523
455 197648 2643
2318 199780 2145
3970 197819 567
313 199592 2395
1326 195765 203
361 199793 9617
2321 197725 1524
1003 196694 5194
1005 196143 3798
1696 197008 4512
4118 198236 245
176 198846 5540
9568 199520 1738
4614 198949 8195
2733 193809 5386
1977 199355 122
1599 195099 6867
3452 199661 1335
1928 199250 5159
885 199536 9089
18367 198898 3372
1179 197368 4697
248 194377 4196
1289 197842 7394
2548 199503 6905
4067 199045 4222
5976 199845 6492
2891 195183 7018
3407 199352 7918
3647 196039 8795
1789 199877 5775
4473 199669 2537
5612 199900 551
3158 199009 9099
856 198426 3122
2004 199693 4741
6798 197937 4016
7609 198728 6718
2233 199997 8701
593 199737 3798
3759 199810 1612
1780 198621 343
1516 197448 8634
5159 196166 1705
1814 195061 1345
2224 197309 8363
1519 199591 2074
684 198421 1471
1204 199770 7272
7018 198975 2566
1520 198578 9346
718 199786 6893
2563 199128 367
199 197349 4183
189 199928 7288
8807 199507 7116
1916 199056 2425
506 195921 8514
3700 199686 3800
133 199555 5225
1960 195257 8843
3689 196427 363
1705 189471 7251
557 196490 5076
2687 198960 6414
877 190841 8479
7989 199312 653
1984 197836 1363
3126 199605 4225
4673 194436 7725
3927 199741 4940
3170 197576 9358
2473 199897 6086
1367 191418 9255
1440 198650 1262
65 199275 3922
977 195736 2595
447 199724 9428
1090 197845 1970
2967 193281 3425
156 193840 8849
751 194804 7231
1158 199662 9819
1324 199875 3566
28 198584 8622
1257 199458 9655
2484 195850 4355
4028 199688 7331
39 199807 3773
5039 197893 3614
1109 198779 4388
322 196431 9037
680 197371 2658
3069 198787 3053
1052 199747 2190
7104 198013 2269
1945 197936 6072
1521 199953 1069
731 196577 7078
1499 199547 6231
1526 194778 8846
3638 196593 9309
2157 196126 4275
3334 197932 2964
1285 198082 708
3565 199957 1792
4195 198089 9585
341 197540 6513
1547 197302 1648
3385 199404 1422
1006 199451 7440
4546 199558 8048
1514 195678 6125
3199 198108 4673
3909 198371 3189
1583 199383 7125
487 197894 2152
1620 198182 2391
742 199429 5589
3035 197802 8
5898 198411 6803
1353 199341 7557
1606 197337 9967
1421 196908 1975
2082 194795 7605
630 197609 336
123 197921 8273
1449 196248 9379
397 193889 4902
46 199161 7859
1756 199250 2047
870 199777 6704
3481 198969 7589
6 198520 2062
3245 199260 7281
3012 199294 359
1624 199017 3636
2284 199999 9539
3063 199012 7220
1463 197381 4038
66 199827 5256
2052 195663 8457
298 198707 3430
68 197322 5436
509 197121 3964
87 199010 1180
70 198696 5373
2890 199684 9392
2343 199358 877
376 199469 7673
10327 199676 9071
2346 197901 1530
81 198543 5005
894 199793 8180
2110 198262 5609
3417 198487 8310
552 199892 6291
968 198420 2148
264 197647 7418
495 199298 4518
4436 198738 3863
2662 187006 1923
2640 195084 7239
485 199490 2782
352 199962 7112
912 198949 9040
549 199503 6583
1528 196314 4023
1678 197509 72
3373 199195 9711
913 197597 3254
2330 199392 4895
840 197469 716
1145 197690 278
3788 198855 7380
504 199023 678
10 199011 5455
4469 198730 4064
2489 198461 3908
982 196595 9633
1223 199183 8638
609 198992 524
1211 199809 9840
1072 193684 6041
1984 199639 5707
4161 198159 1565
1257 198980 7698
2411 198823 7914
4189 199517 7484
1263 197041 8121
1657 195159 8059
723 196825 150
522 197347 4299
805 198845 4156
13 199794 1054
1453 199393 8753
1112 197934 2774
4266 198484 7668
3062 199872 2419
2410 198060 5125
778 198329 1599
1906 197988 4708
845 195669 2951
514 197621 2718
6916 196840 7579
550 195364 2308
4103 199454 2600
138 198591 4077
303 196988 7396
3624 198374 6350
2803 198364 3355
2495 199192 567
1866 197167 3241
3 196781 3776
1377 191105 2280
5146 197932 533
2368 195788 6603
248 198567 2831
1571 199787 7947
582 193616 2707
67 199912 545
1906 198827 7679
388 194677 1667
1985 199376 6307
1173 197158 3779
946 198443 2894
1053 197182 9844
5060 196349 1018
498 199842 2095
1002 199778 9321
1565 195294 2295
4036 199577 3760
1782 199766 5097
2585 198075 4339
1051 199307 183
163 191913 3954
1941 198268 4293
2793 197409 5107
15018 199322 6100
734 199950 9937
54 199565 13
111 198018 3781
1014 198498 9441
5502 198148 8946
1333 197689 9024
1697 195027 9558
737 193903 872
1033 192884 3822
1190 197644 4351
1012 198763 586
1368 198483 6403
736 198768 4034
4782 199330 9168
5086 199599 215
2966 198662 6978
406 198271 5118
383 191830 9741
913 199273 9865
5360 199671 7130
94 199027 4248
3985 199911 8308
824 198075 8447
91 199951 9842
1433 199771 7464
1996 199944 6758
1291 196972 9611
826 198241 3479
2574 199080 4475
546 193650 4714
1291 198724 2580
1675 198893 551
498 199645 5762
1890 195564 5770
614 198343 517
817 199139 599
2483 199578 2323
1868 198826 2882
3008 199871 524
1301 197351 3343
99 193910 7781
2733 198717 1446
1784 197968 5246
8522 197667 7418
1287 193053 2278
846 199197 8331
1368 199608 4304
449 199027 7033
696 199569 3302
2699 195945 555
1103 199169 7726
1146 198703 4383
4955 198001 5387
526 199674 1860
415 195398 8966
303 199560 8869
2260 198587 5453
1167 198115 5239
64 196703 7068
4022 196535 5269
205 191457 1946
2295 196881 2251
1667 198970 5301
817 198423 8385
2424 193792 993
1982 197784 873
902 198536 5934
1488 199098 4891
1414 197901 7801
780 199279 8944
778 199548 1572
3205 193589 5661
1838 195204 7865
519 195205 4721
308 199900 1228
1282 197692 3408
4494 198613 3071
940 199296 801
484 193962 9451
7 199809 2887
2094 198549 2699
605 199102 2060
3060 199754 9580
905 199336 1619
467 199796 1891
589 198803 6607
2041 197393 2271
2280 196050 4590
1045 198863 6368
2899 198117 7387
708 197182 4950
766 199315 5987
388 199887 5869
612 192374 1287
1343 198908 8248
55 199312 50
371 198659 3149
1451 199723 8236
2656 199954 9985
2774 198192 2831
2210 195786 8596
538 194199 2777
4281 198399 1918
3011 199832 6594
2363 198147 218
426 199585 5006
3724 198551 3171
2607 199198 3862
2870 199340 9293
1894 199963 5235
501 195879 2390
4958 199585 3020
66 199867 9582
1109 193428 5041
41 194953 5907
364 198300 8007
347 199973 9025
581 196434 2741
1720 199163 8121
4800 194289 7727
4719 196261 9616
4099 196890 4018
1883 192599 8794
6392 199975 9457
1125 193126 8566
5160 199570 7230
984 198870 4588
2329 199433 4395
267 195606 4198
285 197841 4994
942 196744 604
5272 197069 6658
634 199994 8404
944 197416 9100
6026 195163 3112
5093 199754 9550
3848 199586 6328
556 198725 3807
1067 198296 4307
140 197563 651
1836 198337 4785
869 197715 3152
422 198899 6595
205 198417 7544
2987 199395 4734
257 197773 6712
9806 198213 9972
1309 197490 2938
734 199297 3204
5959 199750 8983
2623 198247 5284
1838 198865 4487
1325 198637 1837
113 199345 157
265 197209 7542
307 199729 7597
5847 199883 133
616 198559 8272
490 198669 5650
3274 199950 6987
1660 199827 7869
443 199341 1339
2494 198770 7650
360 199861 6085
2262 199801 5577
269 197855 2540
931 197622 5108
2820 199710 4770
817 196161 8580
2252 199742 3843
2599 195388 5164
800 199337 4399
657 199076 314
1072 199278 1960
779 199559 4609
98 199545 1580
137 199674 1051
2470 198056 1091
1866 199826 2910
189 199872 8572
5742 199814 6620
683 194724 8419
322 195069 1856
8709 197226 3527
512 198944 5751
4359 198095 4826
6511 197178 5964
347 194581 1833
769 199780 7048
554 197836 6558
1897 197821 585
232 199987 4610
176 199354 7280
1423 199802 2696
555 197176 3760
1645 198328 9526
4660 197784 4212
3959 199704 6
2267 196914 2849
1937 198789 5261
2099 199225 9293
1951 198123 9434
4622 197712 2815
2197 195733 5827
3000 196594 72
2918 196325 6075
241 197780 3696
906 199932 5750
3868 197753 8021
344 198687 4193
651 198618 1648
1670 199299 6397
758 199806 7162
6475 199275 2668
894 199891 5790
969 195440 9949
1042 199381 4255
636 197791 7291
352 199470 7852
4149 197567 3940
720 198015 3969
2179 199805 7607
1577 197398 8977
373 195166 6241
2478 199491 7601
4266 198265 6600
3584 197236 9991
3169 198099 9623
2205 194928 5940
1079 198841 8956
350 199723 1999
407 197934 3823
4508 191229 547
5150 199331 3189
103 197861 1675
36 199029 4997
2575 199141 4331
4210 199585 7833
3576 197457 5121
454 199635 4761
2241 195329 6828
3212 198354 3539
280 199304 2173
2790 198078 2541
1740 197851 1612
2428 199804 5871
874 198790 845
1967 199618 9755
2340 198930 1619
345 199747 6768
720 196651 2164
228 199333 8206
462 194352 6191
1133 197110 4795
2234 198667 6250
2838 199822 3542
1687 199502 4975
3715 197862 6427
4131 197817 9016
1052 197282 6599
590 198198 538
463 192617 1581
2132 199992 3039
2509 199507 921
3018 196121 1783
2953 196977 4979
3437 196280 528
804 199711 6391
2097 198357 4644
3336 196989 5027
3399 195547 4195
1267 199664 3650
150 196876 9217
7213 197072 1655
13364 196230 7634
4845 198205 8317
1522 197797 6852
875 189546 8669
555 198493 9485
455 195317 4048
99 197496 1317
167 196312 7255
5660 199234 86
2499 199216 4776
81 195972 1778
1380 197338 2602
1340 193858 5524
5416 198647 7715
462 196494 5707
212 199030 4689
173 198684 7058
4049 198842 4647
148 196809 8340
371 199438 585
364 199669 8815
315 199719 5562
1166 199366 8487
241 199408 9236
2509 199591 7710
1902 199649 6200
37 195078 9426
216 199791 7976
1162 199029 7478
3369 196082 2354
3896 195872 4291
692 199454 6991
298 199773 9137
2222 196903 4252
85 199847 4753
1948 198647 3607
2464 198381 9422
331 197337 3277
1063 199864 3381
1059 199970 5842
2834 199757 4321
1449 198781 5249
1023 199206 426
1909 198897 3349
427 199514 3376
3911 198261 6695
2450 198986 819
2436 198618 3466
246 199355 2710
990 197691 9525
9895 198947 8340
1134 198122 4512
256 198265 4641
3173 191676 3522
10557 199382 3653
2785 199239 4392
179 197298 5222
2053 199743 1241
7498 199792 693
811 197129 2808
4248 196499 5450
818 199654 298
288 197968 7442
2830 197913 3178
2427 198300 921
2516 199709 8538
591 199437 5460
2155 198775 1484
496 198937 3217
2615 197349 5696
325 197437 6721
990 195726 2320
1297 199422 3397
4124 199910 6505
311 198223 3800
3332 197791 5099
767 199812 9453
1099 197331 7475
1784 199254 6121
127 197293 6935
5240 199135 3378
1318 199635 179
1197 199059 7033
2677 197049 611
1291 199693 7685
6435 199950 289
3418 196091 9089
683 196989 4160
5139 196727 1303
1252 192715 2136
4832 199524 5517
1516 198449 3588
2000 196527 8960
77 199331 6553
7326 198225 6943
1703 198601 8793
7831 198482 7706
491 199835 312
1777 199778 619
821 198665 5469
5310 188781 6101
3399 199422 7371
427 199011 6859
3953 198946 6337
1455 198825 3603
186 197248 16
2680 199283 1739
1948 198360 8316
285 198637 267
1632 198147 246
993 193345 7612
1636 196753 8103
4014 199739 3224
630 199278 1520
610 198500 2659
1828 199961 9169
1533 196367 7129
296 196388 2903
2077 195865 5321
2433 199833 5563
1137 197654 6481
2124 198854 3367
2350 197892 4619
571 193003 5259
2788 199641 6023
113 199879 1248
6515 199499 5257
2480 195047 58
800 197737 9685
18 198783 4404
1054 195023 4952
672 199936 2504
1073 198837 4154
124 198658 8509
9791 192172 6546
3292 198292 5061
1067 197517 8874
1386 195587 5606
1227 199352 2387
163 194125 1560
2637 198149 6602
859 199690 6480
78 198521 3261
188 199667 3835
1433 197993 6167
1535 199976 5308
458 198808 7619
513 199624 4266
1382 194447 1343
176 196216 1189
784 197586 7039
3094 198658 4889
655 199500 1076
736 199585 853
2388 197015 6829
1057 196889 2205
4054 196183 239
1929 197230 6349
1030 198557 1216
576 199254 7295
5842 198487 472
1501 199717 8320
1347 195045 5499
2429 199432 6703
188 199808 6784
2838 195795 2343
416 199523 4759
1829 198771 3101
7218 196980 6746
996 198705 9884
