126148 1
181204 196605 9767
93498 110757 3568
153506 164318 180
135018 166648 3884
40858 193842 5520
125570 134674 8536
178828 180965 1240
152464 153071 7213
12892 47656 21
172290 173499 8803
58936 120395 222
25748 81812 8022
31473 98418 9692
128393 172627 6971
55100 123893 3022
34177 102316 7203
91486 173514 6926
99366 120638 7983
147567 187674 6898
159207 173689 8021
16929 168488 3352
88447 164018 1921
75396 165800 1708
83298 169726 2960
178362 180322 5707
50559 166191 6056
21700 172324 4781
40383 130972 2108
103218 158200 7358
132624 159116 6430
198876 199295 1181
72636 94406 5925
64315 138102 9913
81232 150753 2385
70937 179516 7944
37705 195528 7261
96111 120103 1929
180525 188231 3380
147863 148022 9741
41897 114890 5751
156322 187460 6257
42103 109633 2110
161394 175595 2319
31928 178168 8491
141655 159797 4133
168960 183401 4807
161054 191163 9030
146440 177057 1239
151070 171861 2464
19494 194088 9056
66401 144964 2989
133025 140079 9851
138847 183331 3261
35951 50552 8873
50034 192898 4595
178973 180212 5498
100032 126793 7967
67090 120318 5642
31365 80442 2780
110542 193499 4526
175390 199438 1499
141124 155557 6814
153640 159053 6272
70282 100016 3298
16437 61859 5371
144270 148053 7985
23455 146488 920
143280 165373 8840
62336 85956 2011
96150 101450 2695
4337 184006 2358
48678 182081 1218
93766 173070 3549
96359 100616 7719
180359 189935 3709
181341 186536 3611
73664 125513 887
13280 122424 6250
223 156494 7234
164815 182661 7390
170691 188325 6594
24116 29474 30
127493 144979 947
119663 126860 3931
186702 199624 7499
37805 46693 9671
38537 144617 2639
77618 199932 807
143961 171862 1123
190326 195776 2699
112259 151116 2600
199639 199730 1195
189978 197005 993
94489 119640 8963
120494 150492 6646
88027 164772 2674
138558 154823 5309
163975 195067 7839
5327 175552 8997
83951 148178 1997
160004 192889 9269
145992 181360 9825
89188 170754 8500
93527 170443 4080
172567 198134 5914
75297 178290 2142
70813 74300 8102
166201 173088 5877
99979 176724 3889
196755 199917 114
50958 72598 2979
50945 154729 8134
60614 112835 9476
172938 182490 8171
157999 173349 38
173402 191614 5189
157801 157817 1745
31931 186054 2060
192905 197209 5759
149495 150007 5350
40305 195145 7080
26707 172425 9673
27518 124170 7168
63184 171159 6353
45476 162691 8271
197442 198782 735
148518 173737 5137
151209 191079 2131
94033 115720 3856
199691 199914 3899
181626 195202 8510
123354 185465 9388
53252 143292 7847
85893 164596 7360
96631 122182 4534
90154 186678 7921
188750 196675 6406
21619 194219 8852
135969 192181 5500
122562 183668 8457
36112 115901 8275
115947 167062 3713
81791 93755 8712
181956 192839 561
55436 61367 9911
24239 121679 4695
155274 195006 3333
86761 102982 8442
188208 188393 863
145023 173977 342
15586 170311 1299
126521 133761 4055
160971 176838 509
129878 162697 1606
151595 192283 3940
46477 106944 8066
16860 173011 3221
28007 109068 8433
50839 121472 6288
30641 163566 7271
16131 155436 1154
21469 34436 2518
178675 186006 2803
168963 172075 374
165063 192517 5601
56795 103641 7590
11002 170097 4364
127070 175495 2563
117268 177024 4627
6613 23000 9256
154478 189590 7247
38233 49380 4071
48684 199936 4286
47388 102467 8983
162176 179439 7313
193831 195873 8702
50410 152963 8666
150220 189164 2816
96175 138843 1072
120627 163318 5369
70888 124746 7477
81067 124761 3543
118904 196196 9595
13475 166343 3451
28689 77036 2114
47454 119745 1681
6692 109367 916
111650 121384 1550
85985 144615 4116
122228 171095 4826
142634 199616 7396
113957 135814 1789
164990 179325 1445
163900 190494 2446
97197 176540 197
84380 196558 6746
12069 83148 3748
150831 173257 6162
80373 155300 4183
92464 170378 184
35678 174337 4416
118305 137218 4874
199291 199347 1517
184012 186407 5311
143509 183896 1056
152421 174328 4242
17598 109564 5983
148908 158197 1741
25978 133454 7517
186721 199946 1112
147074 147591 1736
104999 151088 1730
188489 197107 2276
37592 60337 1742
117634 124599 9928
25976 139328 5553
59108 107916 3367
142885 192470 5563
1372 130447 1409
178753 191752 3011
109547 199882 283
39791 65772 4792
188404 194848 7627
80395 156020 5526
65725 131939 9737
151382 169106 8869
5456 46441 6914
189325 193046 2088
79978 114006 2015
150958 162422 3156
138686 155594 5301
57471 197653 9967
70444 148952 3854
11494 65805 8539
32016 68436 7096
13249 187338 5762
101576 161397 1675
154874 182743 9972
137784 150338 7617
184070 196959 7503
86173 99483 2080
193254 194865 654
194778 195511 9004
122739 170606 5493
15442 152742 2939
148873 194777 5099
4384 14377 88
51611 105570 9849
6421 114597 4588
10427 133620 5938
144755 189303 4842
176712 192950 35
109379 109444 954
181859 182654 4077
141435 197790 5751
121166 198159 5104
175140 194463 8588
90188 115829 3226
149705 180133 9708
77723 185872 9216
45959 163153 4578
55271 161321 7212
6990 55916 9368
125305 136263 4008
184407 190989 1963
1698 104268 9337
184337 195694 7023
165439 175403 9855
151078 190629 542
114450 129274 2700
97119 153712 4759
30984 158157 5874
169849 188014 3476
113729 180238 3602
40484 179625 3148
13458 100629 5330
95435 96992 2090
65636 70464 4335
163784 183863 6573
44625 123444 6723
173862 195411 3650
109262 172381 3000
123823 168375 4159
58195 130721 7933
143275 145513 6785
174950 191199 2312
57161 94448 9863
38602 86889 4637
123594 138859 7568
118881 132387 5838
51721 152357 7507
159461 185944 9875
190633 192304 5965
114115 189996 3563
159204 177781 9504
132894 162946 6115
99168 132170 6329
53252 131271 3334
86902 126905 3650
189712 197118 9046
50392 176607 8650
89688 183321 6362
198618 199831 3617
32952 95219 8968
13619 162229 1000
101784 133863 5397
157985 197081 1176
174275 193381 698
81403 135864 2898
165134 171930 1289
39167 121605 4231
22815 118528 4896
118613 189060 3320
164538 178916 9196
72288 135120 8048
122331 174573 1314
54145 125424 6592
49466 59122 3594
108535 192754 1660
28899 141679 4508
101663 174188 2804
144469 188138 9567
183471 194535 3429
97450 136336 9936
66383 145677 3809
108468 145396 3232
70805 108740 8027
56547 142498 2625
189672 194328 7303
164548 193654 6417
27437 44423 2914
118672 139309 3224
23099 103806 8013
85756 173322 2607
85189 100258 3600
51223 147547 8689
32531 72261 4076
170063 184496 1253
59108 178867 6529
79329 80396 6908
88643 191555 8177
25068 73633 553
69607 72783 1796
36275 43813 6687
32098 84609 3694
159715 170597 7198
17707 116087 7726
92121 163095 5184
3035 156075 9368
130246 130862 4033
135778 195283 6660
29674 167861 414
190366 195009 5960
48118 51661 5887
71062 134265 2852
139957 198508 8231
70934 91330 5228
178521 196381 8555
54032 71142 6427
32283 63105 4385
176403 194381 6902
191629 194957 1035
53687 66754 2429
199175 199944 6547
34116 94270 4473
18248 83752 2233
121845 148127 7234
99480 183840 8427
51575 134950 2593
128235 169870 1669
70442 79872 6870
12134 126959 6473
133339 159884 9305
25571 113103 4431
131451 175437 774
65475 129641 6864
129553 187103 3781
177694 181335 2831
6544 170789 2344
138001 170060 8633
182240 189362 1080
93490 129507 9551
13689 42798 5153
125391 178295 8833
59461 160682 9133
45224 122598 925
98984 121939 495
85566 144700 6537
196074 199108 9776
102279 175656 6924
88227 175234 3311
35290 180853 3315
66342 85731 7556
153013 180322 1283
186573 187130 8117
7333 111751 3385
68797 129956 13
161822 172075 554
22574 127285 3961
106074 136564 9336
149187 166593 1221
85270 94250 8850
193781 199124 2759
170717 180103 5727
143292 144302 4714
172152 192546 8284
145425 187434 4444
117907 197947 4467
95805 170769 8044
44149 181194 8126
55833 100847 174
6232 96361 9244
91624 94956 5792
28785 95455 5539
28672 160354 851
31916 176529 6791
91262 117055 7938
108769 180460 1722
180151 188801 2326
28205 148755 2660
196070 197751 6973
119763 193531 6372
114330 174865 647
11528 105786 3240
116903 192987 659
139981 157697 1721
164109 199944 6698
23984 162491 314
37925 155199 6314
154089 170467 5138
88479 96399 3221
121331 185016 1591
67133 117927 6826
11380 177289 1741
61856 152884 9972
40974 81256 3840
26981 155228 4418
148667 193728 2174
94248 164301 4503
70242 137621 8073
7674 145400 7955
199196 199770 9035
107113 179758 9344
7655 60191 6570
66091 107042 2145
22243 172537 4174
74919 123335 7480
132935 186141 8639
25035 82104 5543
25281 104661 8836
32697 86344 297
39114 81567 1722
21393 188239 1761
6005 121558 3826
109907 171342 1251
13901 21479 3406
172089 193372 9026
41962 124445 9693
142936 179371 3594
105002 123902 3316
184710 189672 5662
143064 153026 943
196576 197282 6404
175581 194023 4888
71647 124526 7327
91275 110967 8343
123307 137957 9326
105726 161310 683
188058 196023 595
12352 130740 471
162584 198112 661
174299 177298 1744
34443 53572 6826
100976 194441 7734
22428 109016 447
33673 48114 6497
106317 122385 7242
153062 181217 8190
44124 193355 2882
196295 196380 474
174592 179736 812
112749 165688 5229
174536 186790 5401
71785 126158 3498
145355 174681 4126
147008 199352 2534
116495 121918 1700
138243 183326 9527
2943 27079 9441
133959 191782 9359
18320 195870 5911
135147 193913 2297
197875 198587 3195
23629 39611 1651
88918 123935 2072
107462 140470 7212
177688 196693 9717
171459 197056 1743
159118 195633 6899
65694 185294 784
93573 126864 6636
192549 195672 5319
30125 30485 8872
24184 59796 2123
81439 148014 1825
196144 199827 688
19916 64720 4362
132316 154480 7731
48456 128392 4811
53988 165514 3013
122499 152754 7568
149108 173923 4390
156110 196572 5794
30211 100257 1636
1636 12545 5157
29560 99262 5237
196385 196411 9891
127736 141434 3489
84087 174045 4761
102946 117109 5602
91311 142890 4497
49550 159004 5280
14854 81941 800
459 188287 9160
63349 146127 8304
112442 143447 6093
113324 150002 4848
146932 192888 1890
21535 91774 1419
69682 192843 3445
29972 175417 821
183702 194705 6144
129616 157918 381
23819 172140 7116
52523 114333 6527
11279 106320 3607
137316 197970 2953
148 138202 4792
3098 127675 3857
197999 198289 9759
128155 175918 3620
149638 151199 6258
153657 173349 9970
54162 73761 8821
129982 189525 3383
82624 150097 3914
128326 162098 9725
94484 179208 3545
42890 69938 1889
27392 44664 7249
103643 109157 1714
149796 199161 9216
138077 166655 769
189314 193441 8959
170072 174539 2165
80957 178022 4673
43261 182764 5054
176753 195722 45
111052 124179 8924
64745 136768 346
24065 139158 9584
75237 197307 7994
156292 178543 468
88361 150159 9306
105311 144433 2950
27988 92231 3336
25334 180007 8971
90817 186383 2581
18036 148227 6993
90741 129606 6190
178391 179212 8644
118726 160174 1302
158346 183442 7078
39654 144080 6965
34001 126304 2632
143876 163339 2838
41954 71315 9198
166576 180435 4014
172596 190101 130
41285 149368 392
198678 199193 7590
127336 146138 9752
190255 196635 896
119052 139073 8032
10541 116521 8945
81144 153628 2636
100889 168525 7191
139708 139868 5685
196029 198610 5939
27571 170545 9348
107889 197147 3149
42155 110226 6132
16630 69038 5095
54040 104796 6365
9680 172752 6174
158022 179042 4606
18854 41940 5560
101945 109262 2298
198424 198564 4650
50353 110816 2230
87314 187310 3209
144464 145996 4594
2033 130375 2308
140868 156615 9814
113824 191963 3311
118944 162673 5711
12155 180004 4019
76330 90276 874
90572 91978 8244
188904 194745 5231
8923 86251 930
72009 123728 8401
187457 199708 5460
199968 199976 5413
122521 156042 1058
75611 83801 3393
61651 169956 5585
145208 191917 3720
23323 182430 3396
167469 197890 6242
133125 163585 4129
181940 196372 688
115468 143449 2130
191532 193037 5008
97658 104520 4493
144995 168821 3486
149496 152347 9301
143776 172035 4556
175867 179526 3970
119285 182328 3010
190263 198843 6302
122257 131596 6297
153880 157096 6930
149476 182564 3381
65183 97788 4464
162121 171737 1361
125084 146657 9025
66616 97247 1999
15964 116140 6658
187295 196973 8047
57928 197187 1306
100329 157432 9600
175355 179774 6079
46673 181615 9525
164305 184155 5514
192720 197523 4905
28840 58781 7816
86608 129119 8502
56832 64477 1442
43266 155719 1361
85468 198943 9822
7521 66471 7162
60767 192215 2711
42188 85456 4787
27187 83249 59
168455 169171 7583
91994 191624 1748
115155 139280 9005
995 106394 8360
132409 172730 6180
129844 143002 7252
76670 99213 8609
96892 185347 6822
45796 127578 9647
193723 199598 6938
133665 157913 2758
99697 186484 4376
29138 73685 870
184514 190789 1020
68135 90045 9333
194152 199989 4693
83716 130205 759
180599 190408 4113
38620 57519 4286
73788 120509 4488
169227 178343 3
126885 179617 9512
127947 161237 5091
7026 83297 7474
18272 65900 4396
139156 190148 6915
1851 130332 8393
15744 67024 5493
99911 118843 9389
101541 129105 374
66554 112550 6301
158211 158512 2552
55501 174674 7168
159097 184586 2555
91236 195118 5019
38895 43923 776
12856 93146 9335
75964 124043 8399
173859 186810 6806
114923 182617 6466
30322 155291 3846
127424 138621 7795
79220 93840 4933
160712 198161 3996
198250 199591 4358
68490 123094 3886
52481 191642 3457
192789 196925 4396
103826 121267 5617
31984 192448 1496
28137 78331 6075
109886 111417 2590
99504 126984 826
32371 71476 5903
130996 154773 7123
45928 96875 8272
85006 115733 4133
41173 42605 9908
89825 126998 8624
193652 198923 7719
149302 187456 5113
116789 196366 844
175627 195258 2076
17644 163784 9450
169608 171824 4627
173104 175355 3330
80871 147701 4182
75903 171270 5555
13561 154578 4068
8823 67895 8945
73822 107283 7841
125627 163607 35
116510 172059 6992
137227 156908 2813
99145 145264 2754
120785 197175 6365
108568 135121 3855
150237 189710 5785
85789 115381 1572
16882 187566 2328
164873 173790 334
36703 38822 1104
31710 135139 6358
109314 157826 8351
71410 88306 2925
7646 18209 4830
130322 152590 2665
108484 149805 2931
83076 151982 8304
183372 191844 1093
77341 87156 7108
134860 155124 6566
115597 175598 3632
161060 193986 6219
166431 176695 9778
47518 111383 6479
41674 153892 4697
21535 185248 4233
71101 104643 3744
158361 184840 8379
165442 176840 8748
122667 197468 7916
139306 145135 1634
81104 130626 7752
111931 158008 1900
137691 190316 230
171147 187375 9678
119631 136536 4538
44160 183763 3491
127096 138287 1740
101484 181911 9693
15198 153420 4840
194371 198431 3292
7177 44049 5703
141469 164500 1903
100777 145665 4829
190505 191989 1353
162025 199683 5429
117339 148487 2469
21112 82834 4010
65907 190373 8733
171479 181688 9111
156841 186991 7239
32032 168167 2401
144328 193766 5521
11976 61952 1731
56304 74161 1326
115342 177614 8505
101052 102864 7233
136057 170961 3761
195557 196300 4249
8388 23434 8111
135492 183467 7053
25478 90175 1104
166735 180454 810
36769 119742 9297
115895 171835 8602
84237 118925 2896
179275 187969 7255
115432 126708 8851
62457 168672 4465
190376 191924 983
71240 157178 7996
11488 93241 6284
146038 173648 7469
22876 31142 2255
153580 162153 5702
156508 174804 9000
134561 198100 5376
181052 181546 5508
151973 169740 8472
61312 131953 1941
45266 53778 6892
140398 189980 3209
72098 155647 5256
109083 147905 6648
29045 170117 6508
9520 141148 6994
50616 127242 5936
37490 98982 8568
181368 188278 1323
20061 20445 217
152898 173244 3519
186675 195755 1551
32134 173649 6873
87444 109712 8571
149000 167788 6008
82496 144656 7038
197418 197980 3803
20318 180736 6122
51295 178596 5439
88635 108547 9544
92824 106944 8233
48063 166323 1131
20122 178897 8673
158939 187360 9140
143025 194740 5472
180036 194861 6439
122690 124013 7148
90300 110793 9566
127838 173484 3569
93296 140843 4700
159077 171755 5153
194058 197234 6261
128773 154418 526
131565 138530 7979
80990 116450 4727
112383 130119 7532
85778 161065 5521
169059 173625 6906
85180 162623 9560
440 50369 8490
3122 195556 2807
173010 180052 6513
30349 91551 4196
56258 111195 828
94749 108594 3183
60218 127080 4431
84809 197689 4796
180271 180530 5136
22151 105896 1950
199893 199945 932
109479 192618 7990
124427 197830 8426
113798 118893 3324
130172 172857 9094
82212 92081 1885
173917 177300 2577
168965 179122 1382
162996 199037 1647
117343 192448 1872
46669 80875 849
60959 116185 8156
104234 193570 5852
82210 190130 5328
94548 184777 5048
147301 184115 98
55431 157528 5229
6158 121592 8804
130474 190165 3851
134124 135206 7537
174258 180895 8105
172978 185417 423
14530 35495 8401
51419 177752 1829
51487 134417 3321
112371 182576 5767
105211 141340 6581
15707 169558 9407
150362 159019 907
6960 161397 2726
57272 180231 8662
172558 174275 9235
53302 97769 927
183277 195189 3226
45057 196366 72
66839 121835 4649
125206 181200 6410
67699 120191 2175
74188 140153 6258
57586 104449 7726
120914 130934 8072
172529 190734 1970
147911 170438 5136
45873 86324 6497
156202 179277 7844
75331 135024 9285
186045 187367 704
173507 184282 3720
7045 109673 9488
32925 133594 7888
64274 69741 4439
83335 153947 2235
65387 70144 3058
81096 88806 8812
64686 161896 9836
38473 192962 4502
6234 192086 3010
166761 195953 7176
147585 148939 3962
132753 172912 7818
18852 58755 6255
140363 150146 822
109880 147466 4912
126006 160964 4714
167339 171946 9913
187729 189496 5997
30100 162108 9922
24234 51494 4576
89267 117282 2391
160270 195258 183
72748 100040 6151
185558 186354 9847
154101 188427 785
135150 178150 2546
172879 192837 939
47800 139513 2833
151275 197453 2564
188090 189018 657
2112 156787 8093
139917 169274 2993
2932 180848 67
158498 191213 346
121022 127934 8240
127775 179490 5167
2480 132155 882
22766 75770 2263
124083 179595 4779
1439 189059 3465
48362 106741 2171
3232 5626 3784
151120 184073 4923
89730 108056 575
93373 97195 1083
181638 198993 3325
23769 49622 862
57029 84038 340
7670 44400 7620
103288 152997 6366
160847 177977 5944
189537 196125 5841
110758 125237 6667
98579 106378 1429
79657 136179 5313
138466 151179 2116
78665 152278 2010
96190 106048 5249
95326 100909 5570
80284 135487 8731
98519 130529 525
155711 155941 4531
146069 154561 5117
137692 160464 8411
180911 181541 1222
32904 59397 4546
53493 143950 4084
21385 27245 1198
100644 187378 1115
96233 128711 2329
6951 38993 879
81146 108574 2622
144621 167889 84
111889 175054 1526
94535 194300 3337
129807 184994 1518
84495 109051 8640
137199 194951 3098
63552 198014 6689
102105 199935 1056
17610 45715 6848
198932 199519 5134
114011 175013 3275
18666 30285 8493
67114 150757 7960
184022 192358 234
122088 143814 2846
31283 44067 4530
124296 160751 6307
107040 182273 1630
131694 152639 9142
29052 174157 4095
36035 198370 718
82830 109576 2843
129579 174243 2434
23703 167572 5144
15793 178012 521
155614 177514 5193
57085 162557 6117
21710 172343 5479
183447 191909 9468
79320 107409 9265
123390 178360 3911
136600 195872 182
89048 179886 5390
145120 194941 2050
3330 188891 1954
60747 102088 1735
140985 150519 2253
102011 107562 4958
189994 198235 6552
95672 199752 3678
156143 189055 7643
77899 148355 9195
88380 104618 3946
158220 171789 691
24031 38020 6013
186743 195584 4949
129491 191501 6112
118412 162105 6035
144845 152323 7500
108805 135696 2425
174465 197166 7734
70986 135343 7549
192583 199003 2391
52247 195298 6634
121451 172212 7579
194764 194975 1192
23297 189487 9997
42276 170631 1645
126489 133028 6882
41174 42975 8442
136920 160728 1397
93453 98750 911
173954 195829 3891
55671 161921 3056
44 105818 8919
10315 70661 6684
18090 185540 4473
80194 180197 8874
107137 115299 8962
65450 107999 2519
119909 149014 4323
22554 119340 6398
37243 129003 1543
17029 47241 1095
107053 140499 4549
78209 78976 1139
42278 48655 154
28876 102378 710
1699 7617 166
41630 81434 1445
22333 177657 8934
146108 180540 2882
184022 195907 8818
83611 113954 614
7107 94575 6600
124197 168089 9726
89977 190944 8824
160797 198747 4057
199672 199746 8369
111728 187159 9184
40271 93337 4699
77352 143694 3191
109321 109588 198
72002 133631 3123
65612 152656 979
181495 197242 9036
185613 187134 3809
7671 56788 948
153579 199729 1499
87044 182329 1816
90774 94631 8352
10435 101776 2535
169143 189687 8386
91421 122275 6769
56434 98897 5939
137821 148881 513
95691 137787 620
55856 163462 4957
93159 134670 6448
30017 53653 6093
160178 171975 3681
144667 190195 6459
48229 101574 6944
102002 194890 2778
115766 143185 3963
30603 100085 5321
100116 188242 5202
30119 67914 8089
121194 144360 3161
168802 177634 7485
88449 99533 3221
124482 183353 5778
67890 98199 4945
113262 120765 3262
167222 188180 5392
35761 79042 3981
16097 105359 4903
63703 129562 2058
144205 177887 187
169294 199839 6171
59584 195497 4841
121106 165880 9792
45112 189909 9109
64603 95109 9773
71142 77123 1062
148809 178803 1141
115399 198283 9487
60771 151413 9002
18221 109509 3184
66821 84234 9410
175709 178104 622
144993 179845 2011
70828 100543 8047
115987 155750 2354
18751 85817 6331
130305 164715 320
142968 143082 5935
195188 198092 630
30669 106290 3427
176294 181914 2778
166388 184365 2911
137513 172894 3603
79679 114264 2473
26293 27682 8817
95442 102683 3154
186155 197952 3200
170735 179594 9282
186445 197970 9966
9342 92118 3360
113680 167552 3499
191881 195224 8438
94928 105926 7568
82868 157464 2980
14837 73674 6707
16829 68412 8995
79509 184550 7241
146495 157662 3470
11771 122815 2188
94654 119648 7867
134026 198582 352
169800 194198 8848
118032 150128 1345
115930 140720 580
38639 150030 1423
143905 187739 1330
177146 184830 6748
8398 8584 7125
110452 179559 6164
4447 165464 128
44042 116463 7134
197681 198479 4205
65873 112069 1106
32114 153351 7833
102369 166906 5131
132613 173934 8926
153161 162920 5199
21852 142199 3536
10658 12091 1372
106294 121560 7132
80094 187907 9973
73890 158048 4205
182635 198806 221
26332 177385 9505
45913 155229 2963
78989 135754 8011
31886 89391 7775
62803 79144 9162
87585 97680 4908
57275 135084 8554
37194 164958 4486
113904 197669 9288
18895 197228 2277
40418 59993 1420
67148 177986 826
81740 156996 5346
5209 194734 985
170474 188892 6777
103336 113763 1319
39310 164375 1904
168199 189621 5622
73792 171924 9837
171073 195009 2303
76520 165772 9600
71963 139966 608
149931 183235 7207
23603 198462 8805
21948 187896 3683
185301 185570 4747
184206 193378 2827
102247 199187 9682
109325 161582 7726
85414 106955 738
176739 196731 5423
17089 169223 5394
174253 183913 6859
6515 185872 4053
176346 187588 7551
69191 121754 390
59326 85343 1784
196326 198812 421
192630 196111 9914
4813 135824 3313
19099 184436 8405
196883 198473 2120
129484 137411 5348
33428 40008 8221
78443 95902 3688
76275 120901 1913
174378 191847 5877
116747 167537 3462
195951 196194 2475
93649 107730 5719
62346 108906 6135
114944 183078 6107
198707 199254 314
7085 30459 1091
41885 45043 3514
15160 53599 7938
92717 160910 4424
70841 157443 3733
153737 162913 4801
22636 174849 9555
15900 78602 3209
161565 187723 8486
5950 149767 6692
36711 92337 922
26666 93998 535
130270 154188 853
188555 191911 3870
122364 192286 8647
135508 175188 511
37168 173261 2468
170460 181557 7887
81706 139309 7471
109943 134795 4594
73895 123075 489
195055 196754 3577
127932 195790 7371
78403 175615 3719
135764 154484 8064
189390 194719 196
154267 164512 9750
70117 168976 4966
90471 114523 2598
155583 158644 9565
105999 170107 769
126743 137151 8445
99321 139689 6510
186490 194665 4705
185015 191302 8465
183246 186880 3085
32001 181081 4733
41213 188608 6916
11953 100996 8189
156541 165474 5388
134588 197770 1728
141199 160114 1326
19120 124309 8067
175461 177502 5522
101713 150141 8563
176688 191009 7658
68812 196078 4450
28598 79741 9646
106391 179242 9129
51540 162464 3559
140455 148014 5311
166420 176670 3520
102888 117027 3129
108174 134129 5258
181057 191092 7347
181635 196889 8046
16405 184743 7661
37418 146197 4088
166915 179831 8585
115801 137160 1986
170010 193080 1891
181565 197568 206
148020 162986 3602
55258 63603 4728
3192 69580 5982
49952 59110 92
56010 98764 1570
60111 163501 6211
36579 145451 7108
44860 185731 7987
4019 32638 2066
25339 146742 1047
178943 199030 7024
133865 161752 4524
173173 188745 895
9868 69520 3678
197091 199855 9407
173282 188293 8706
80558 140618 6264
144226 161322 3589
64978 119080 2277
39724 195174 4533
147560 178804 8434
9777 26212 9246
22595 84309 8119
175872 188734 5847
67574 90256 3109
14310 61164 9517
10377 72755 6320
178187 178795 3217
55928 165585 782
166299 176828 7502
105681 117243 1743
45236 168959 8109
33542 51181 5228
35923 192236 5964
128186 142710 9941
11780 107117 4347
82859 97492 1702
49792 190570 4745
30973 56235 8521
181360 192293 30
91998 101585 1906
152930 195446 9386
2646 140739 7670
145173 179861 3486
129555 135406 8189
101841 144881 4650
19255 29930 6042
92358 199381 2822
75758 148349 4488
1333 84185 3396
157898 198392 22
69236 170318 5622
75534 129339 1558
71088 183078 3852
186586 192555 5795
102986 144321 8944
175659 179907 3281
33774 58714 789
30894 128072 4777
154161 185648 8029
121651 179886 645
9647 14985 4090
112969 147910 5128
191092 194176 6791
22910 161229 3841
17455 123301 8007
58973 124194 2162
181642 197636 1822
42447 82239 3851
65546 193074 2143
56357 106680 652
43540 116353 3046
150082 191002 9483
179198 185953 9990
58736 134740 6802
196976 198542 6949
68750 87290 7613
102925 103762 6758
14293 18481 338
5027 108839 3687
118835 164992 8658
199884 199898 6540
110823 159600 8222
134636 137668 2508
164755 197746 6573
75889 189220 8922
114066 199994 349
109987 171818 5478
165056 178156 872
198804 199979 7813
6180 198204 5769
149027 186398 1918
1101 194004 4062
166676 171044 5558
179915 189209 6464
24351 34843 1438
95986 96614 496
191356 196241 4747
152759 172350 9077
68714 117943 2630
21701 144195 835
71296 186956 2741
31163 191729 7262
65451 188592 569
118110 140765 4143
32044 84643 7898
40456 51138 4693
94909 174319 6992
175071 191998 8928
35089 80915 2578
167569 196793 3225
123292 176422 1588
6521 16144 3958
115095 173313 972
127178 138571 2589
119878 135011 7381
99359 191704 4358
4654 170061 2552
110224 199784 3718
193953 194562 5768
124038 138191 313
80692 150483 701
37906 154091 1567
188266 188454 307
143683 195093 5594
165618 194839 755
185972 195713 8038
15830 187940 4641
132042 196430 9130
52923 72974 6439
92350 162329 6350
2008 22999 8802
36400 145564 8749
23828 90567 364
176868 191670 3197
54903 145838 6681
92433 106225 3069
159544 196686 6214
182670 194488 4478
88940 196572 9311
1820 18793 4852
29361 105978 3823
181678 188041 3679
90026 114719 6429
85623 179262 9988
196308 198113 2532
109392 129966 1073
103122 107557 1459
26067 61157 657
132731 161356 4263
183119 184685 5501
176336 185686 278
20884 75518 4596
124513 136291 5661
147210 177837 9707
68336 164943 5244
113608 148835 3384
72107 112520 2623
148708 173822 2651
89209 139447 1552
35252 104887 6782
4929 97137 9547
184350 196578 9182
119663 179398 5298
127755 155481 6730
27188 125484 9299
15189 153401 2155
27560 103098 4198
159209 198786 149
139717 160750 9914
4670 81913 2621
191357 196646 3474
37375 170877 5947
45532 99184 6716
92410 135172 6322
49020 80327 834
24355 71157 2333
101754 133691 6629
166337 197839 3068
129428 170692 9734
158948 193570 1487
27207 97556 6406
51350 106861 4082
56454 130734 9296
178756 190382 761
63975 84515 4438
92323 155761 7469
136677 188984 1977
181392 194503 8888
131985 163494 8156
142896 161019 4557
10583 66931 3387
160952 171181 2459
138227 172699 6792
177693 198065 8964
99326 149743 4343
149439 167991 9401
133280 199527 4746
195763 199805 5448
74435 90500 9582
177804 182804 5112
57990 99965 9607
136563 154212 9043
28335 142576 6777
26892 72887 3717
197751 199393 8825
102282 197483 9140
135178 181122 1492
46501 73446 2752
15964 194116 2621
121271 193393 93
33920 39972 1788
103693 191259 6239
62306 135811 629
6691 133085 1621
180878 181364 6583
48794 171418 9257
73536 118344 374
31263 63739 3766
56049 157825 2267
78485 175648 4154
69094 154342 746
43452 67056 6910
22435 32084 4003
17228 127231 6628
46887 169112 6493
73915 95092 9472
115992 169137 5007
73491 120957 4650
7881 160047 7377
41591 137738 2146
168712 192670 131
153557 180115 8116
161658 198984 6476
49393 151890 1567
110761 174722 6325
84163 170645 560
186648 192527 870
17859 104466 6548
88650 183302 4209
91293 165245 6094
178462 186073 3262
20739 92080 1445
54567 154792 695
104143 147674 5041
46799 99213 1381
20923 166050 2663
13331 22416 3466
169998 188422 578
135636 150480 4671
149219 159230 9637
34179 153534 9537
176081 185526 1615
129533 169986 9415
183206 196962 3181
71259 112974 775
63541 179417 7430
77529 79383 9322
30688 196778 595
74465 93078 5324
129722 135660 5197
78236 167592 5321
79575 128729 9547
63002 151749 8004
131572 180496 9643
80818 101356 2329
1466 58927 5585
151716 163507 4709
181078 181511 2542
29309 60117 8612
62276 153614 1362
192638 193658 4108
133922 155192 6085
193096 198017 8472
123814 133387 2082
40987 174085 518
177574 199597 4229
156693 162290 3253
30707 149939 9735
135503 159482 3769
65623 86433 8215
173505 182028 625
196278 198349 4122
111393 123129 7403
27061 114941 3190
163835 181803 1493
54864 162176 1147
9752 100148 8391
51165 89944 8899
198802 199583 5135
35545 87391 6907
83873 122957 8158
