50376 73880
141996 160330 2373
55394 78254 9966
122394 183564 9911
92015 180739 812
107606 120001 5698
195389 196824 7424
91278 180491 6935
159159 193826 5104
65012 66452 8344
178260 190969 1074
84984 177323 490
33274 178562 857
128402 167412 2156
161107 199037 6389
42470 141878 1064
81408 122034 2090
127132 166584 6922
55239 117911 3489
12187 136050 1742
6897 138103 4014
136654 165112 6542
131488 149195 1106
145912 159558 5884
130112 153287 2
79982 137012 6877
160738 178946 1591
96651 103995 1350
133804 170752 2407
185241 192781 6043
108033 194467 8643
194962 198917 4342
59176 191472 8034
176223 194881 8900
123061 155688 8717
75920 157628 2454
4759 87585 5021
122466 147280 1446
88670 126763 3538
175708 184870 7096
120895 171546 965
184351 197802 4259
199557 199885 8689
134601 197692 2000
37767 134636 5308
147458 173577 1906
101583 165461 9676
175602 188437 6550
86977 88643 983
92208 191981 5485
177896 198233 347
52584 179401 4631
175167 194196 7696
133640 161159 7473
109857 110949 3130
40250 148251 2498
160967 183087 947
43186 157218 1555
19389 38601 3432
73507 134228 1502
135688 188995 7762
72677 101111 2088
63013 83364 9624
121153 152986 3169
50617 134312 1187
70530 100582 2266
101555 172995 81
147541 155122 3976
152829 183447 2031
186830 198802 3896
180092 189561 8832
180130 183904 5428
147307 195671 7651
196401 199318 3253
60535 91062 948
60535 173051 7368
140980 150775 1728
168383 199698 8742
45894 134689 7727
129420 162449 2638
157087 171493 8637
50882 92158 9494
68635 100748 1081
161669 179568 7794
115625 139389 3522
3632 194105 7027
151011 156042 9870
99903 165933 4611
170441 182361 4988
159502 172658 8448
86310 96928 5389
94285 168094 5895
152782 191367 286
19911 67800 1059
140739 153100 505
63914 123113 502
87702 89909 5004
16086 128435 39
145316 179897 7402
16317 159678 9292
68782 188979 7681
90309 104344 4521
192906 192981 6523
40055 139041 1401
106023 161165 1128
15577 108255 1325
172563 179074 7723
93575 171816 579
157843 171229 116
18912 120422 6888
70906 183400 1566
71219 167820 3472
5744 107623 9946
105707 110974 453
60273 172627 5436
140167 197400 687
159595 160947 8388
108043 185804 3171
197430 197773 2126
164923 188454 2334
30864 161313 8014
146730 180954 4931
179878 187039 6278
182859 197408 9555
126718 167121 1546
12787 30157 6892
177698 193253 9702
195164 197906 3541
94169 127833 4542
188301 198262 793
183632 195869 2486
195784 199912 9442
79172 126228 8227
196775 197614 3864
67941 82803 7505
821 69325 8713
82854 120622 5158
38146 139693 2635
81479 148967 3351
77582 165223 192
158540 187288 6792
66889 92761 5288
80150 137939 922
112571 157713 8269
46853 139619 864
48399 111004 8315
130472 163125 2898
196883 199845 7758
68110 81774 2438
6644 31382 8816
54008 73668 9723
56590 116911 5203
54361 188808 8952
196981 199085 1340
57355 159172 6708
86963 157645 5569
168584 172144 7831
31062 163853 2564
105241 120631 9296
121208 161875 1663
193777 199223 808
139712 158329 2226
196858 198001 519
26899 82095 315
94334 159746 373
43489 156442 4357
52626 195858 2580
51924 136501 6228
180790 185006 2236
156356 183920 5423
59590 127641 7846
56594 108814 6575
71775 86673 9485
14805 21120 2327
57706 69902 8130
41818 167454 5108
55446 170418 7150
125335 152236 1158
122726 161686 3405
33095 71720 3664
2172 167680 4216
27174 103110 9885
50048 153092 4548
52529 56317 163
118772 166701 6906
33720 63609 4683
38582 85910 6886
89473 137486 3921
173454 188038 8739
52170 84867 1929
90424 94987 9894
22763 76875 2883
156617 163728 2010
181242 184779 401
14972 110507 3164
195339 196863 5781
46396 190066 5080
82892 163107 3216
99897 186463 1555
123562 133652 8520
115794 163816 2218
167213 168239 8153
98296 126512 4523
89073 171925 6816
54859 103789 3490
39578 145261 9908
182115 184690 3126
124776 136165 6581
104194 104838 3700
8518 159103 4457
24796 141121 1644
169984 178891 8436
20757 24758 9051
58374 169747 887
26177 197834 3961
198499 198711 8428
1482 41583 980
179197 181305 9249
116666 191224 444
13576 101688 5059
138168 142415 2368
147360 175920 1789
173466 181468 9208
98159 161278 1009
183491 199788 9668
134988 181061 3974
107098 115299 2629
79762 108767 1794
165745 184077 6043
61176 71176 4938
157782 174998 8926
84133 135263 3527
17251 45179 8336
23776 41038 5370
130645 160855 6931
150005 196759 9875
37347 131745 3735
11015 79068 1759
32209 59514 6998
148857 154895 8784
91776 157883 5235
58549 94523 5809
127493 159874 2032
111411 158908 9114
162258 164022 8590
132293 196781 5776
87635 199236 1851
169145 179599 416
188665 198955 4663
199148 199507 5933
162361 187991 2711
148602 169415 9064
36384 107948 5741
186304 187083 7040
142675 196933 6439
123927 193697 6890
174459 176503 8711
19247 171601 7602
41388 113078 8867
179492 185268 834
181869 187439 6126
46326 183635 6129
42986 68770 8310
18521 169644 6784
126627 177598 79
130628 183151 4833
160062 190622 4671
111231 122552 2521
126270 164579 4636
167349 189940 3944
168613 178664 6083
194914 198145 7062
69632 161607 8810
137370 151894 9680
199010 199666 3495
42828 68942 8770
126089 183231 8978
140613 186546 487
176815 194722 6984
128453 141914 3070
31014 39851 9618
7056 38742 5215
55746 63176 9333
56205 126829 1967
20132 74752 8027
6668 94753 9712
147986 152820 2562
37904 135994 5213
140060 169999 6898
150322 181315 1491
178298 180415 3701
163620 185258 1043
7911 179487 8481
190289 193038 3351
74548 122191 7658
145533 163637 8611
181530 183281 9542
12029 185397 9807
71549 150127 112
42534 129357 3585
97559 135075 8849
65317 81599 1600
45822 77767 7100
177597 182309 3958
154718 155486 7417
98081 131555 1268
85476 135866 7747
190559 197267 4557
67435 185103 1157
13818 192835 3964
107856 170010 82
118752 120272 551
1378 33423 1909
126129 149547 184
101611 170322 8408
148406 150441 4472
120026 160475 632
91432 151092 5391
139500 167835 4633
145764 183352 9481
151948 198905 9045
107618 141846 5131
55006 79654 4747
12002 171663 1431
192830 197240 1429
39559 61253 5196
66121 95300 6986
86423 181997 8689
93810 165047 181
106979 182223 9522
112361 146875 6981
96967 188756 4428
131650 185976 599
76251 178939 2501
161020 185246 97
50665 161796 560
130935 143303 5536
60663 160478 1696
14769 195003 7123
160819 198395 6666
172179 199365 3145
109273 166522 8511
14644 99429 9928
88949 96067 953
160886 176494 1536
174606 176044 6886
170911 177318 1328
170474 172131 756
25820 187833 8054
28087 138513 7868
42171 58420 5324
150500 175735 9169
57875 158872 6225
157056 162191 9497
60161 87583 1749
183045 199792 3645
130945 132513 4233
166966 172716 1790
170648 176189 6102
25777 131198 2633
61418 153875 2301
167297 176837 2044
147902 159509 4991
1280 6209 7320
185762 188393 7709
3304 63664 474
53738 119719 3906
48181 66725 7252
42293 167414 2255
158969 171866 4801
172813 172940 8584
31836 91744 1705
123407 156657 5005
152325 159296 4113
6402 135760 6331
142807 163178 5702
88342 146055 8708
162880 180386 1227
106386 199275 7147
99357 117402 1457
92840 133343 5476
160791 167028 9815
195797 198235 8795
125483 156014 4338
121933 171452 1972
129485 166860 8414
36832 54843 7588
1097 128818 197
51092 73179 4893
107865 197855 7231
130239 164375 1999
111200 173829 3259
51332 169544 9436
165557 185217 8876
162153 168009 2956
96203 139433 8279
104796 170563 4739
70524 160949 2412
158787 186464 3072
99599 174507 2003
176700 199152 2023
108979 186936 6441
99032 142388 3920
107231 158806 5658
175490 179814 5521
104008 107293 9921
63317 96098 6026
75893 159627 8638
8896 102224 4543
52228 125042 6246
9759 35980 1051
62940 162868 113
138160 148036 8882
133781 135912 3728
119054 157693 7591
145408 147637 7582
147630 188610 9248
199397 199552 1625
176572 182715 2662
164937 167755 4976
21786 167081 5314
37410 53737 1998
58293 186058 2724
42730 94428 2359
198108 199103 5924
114602 163337 2482
191517 198584 4030
181741 185741 8616
44933 168024 5370
101565 103073 5004
20283 128123 2058
27501 115359 1724
181993 199717 8391
102328 137511 3782
198402 199311 2893
3335 136732 5566
19134 90967 4246
126497 130562 9199
159269 178125 1237
22396 69347 4271
69192 75093 6595
42519 127174 6248
167302 191606 2991
168401 179823 1876
112506 194624 7169
49331 134104 3608
158907 169468 5871
139761 185356 4276
153281 167165 1172
59579 97899 3530
42127 146271 2477
162448 197697 4508
20453 198925 5238
82032 87018 3675
113644 143267 3621
132151 132291 1102
39992 40307 5125
191091 196102 1503
7608 153174 6580
2941 120648 8107
79538 100536 720
9602 168434 2219
91569 157583 5184
77666 81602 3055
158868 194061 3471
60027 123379 7931
28205 86400 3487
7380 116604 3220
101834 133906 8939
98774 144751 6683
84472 190624 812
60906 184431 3819
145669 165616 4480
121619 186116 9984
127268 144286 2439
22943 139415 4760
119098 161833 32
136131 198693 1374
188723 191915 2595
68734 162777 5524
96539 104112 8321
48510 63977 7953
23883 163664 4761
114874 161142 3387
56840 161741 9243
65555 139005 535
76274 164317 7890
173711 186677 238
132270 150738 4221
147271 160767 8882
156876 181151 2479
171530 176216 4465
122811 157680 8967
49474 173014 4392
129041 176544 6434
21363 97413 9068
87300 134834 2416
169447 190779 2181
118789 130498 5524
107209 170475 1660
44871 179171 2544
171976 182148 7782
18737 190418 3007
49788 109990 7857
27180 91279 9540
182855 186783 2670
102591 169411 5587
5592 16077 863
16737 142457 5423
52567 61247 2674
158881 159793 6852
15548 83935 1311
68483 164994 4933
11252 197856 3278
174369 178382 8200
138832 189144 7917
158916 175840 64
168449 180438 8945
178005 182647 7228
138582 193777 8681
140556 184807 5054
128735 161393 9035
126394 161045 8317
141308 162215 7097
91337 118442 4687
141419 166237 9044
12278 164908 8145
118887 196343 9444
141711 147260 2697
178579 198790 6358
181938 182996 1822
114329 138991 7974
192281 192307 5269
196231 198157 463
77411 177955 8319
119645 196875 4305
26418 156705 7281
365 179104 9634
168256 188460 6404
168171 170764 8888
149025 197507 2366
46738 184643 6069
117828 120394 5169
182923 198384 5811
99458 140149 6290
129378 185220 5138
42131 112419 2236
69397 172424 3088
192525 194165 9318
185578 198014 249
1507 185100 9217
73201 99910 2159
171157 173895 3079
84736 125113 250
102170 196164 9280
11432 37299 6515
121950 124917 966
4960 113911 8925
59475 99978 860
18359 29308 214
90208 192505 2138
2646 148674 1212
22927 29056 9003
199053 199683 5539
57161 155212 843
160227 191263 342
112268 117925 6683
44463 52562 8459
181864 183865 3446
1241 55709 9644
47612 62443 3353
27491 128452 5699
187202 189775 1310
74993 115641 389
146639 149071 6490
198534 199958 7922
194932 195061 4423
124253 198338 8380
56481 134702 9604
18182 177829 7366
148128 199080 2235
116275 126500 8399
93698 170340 307
23494 181462 3614
11791 87522 408
85106 117473 7184
186255 199587 6135
92472 125627 1551
16273 112910 4078
66233 80252 4405
43204 84275 2211
57061 172983 1570
189099 197535 1107
9033 63777 2410
46361 113037 1294
151354 178764 690
120282 162972 8928
136750 189589 3163
159525 191626 5475
57374 173763 6176
27444 65150 7092
70645 190217 9133
39658 143448 4434
189603 193089 9184
133153 140859 2974
169150 192013 1284
63849 131191 3471
154492 182792 3916
64638 160557 8549
63047 119834 8172
113764 169770 4592
112822 197705 2174
163152 167062 2497
69249 151977 3235
80372 112484 3698
160840 193858 2216
128667 167010 2529
56780 151213 7787
55120 171578 4035
50074 92011 1390
91145 196985 7430
41525 150890 7531
148860 149120 6182
36936 199939 8760
21875 108119 2932
197065 197671 9469
16300 171530 3460
151150 175726 5411
134888 136035 4822
112479 163696 8879
66336 76062 2615
41113 70053 8415
173461 190547 9129
28505 59762 5476
35904 39899 7088
17023 122883 9888
47244 156297 3214
85852 86768 8386
58379 174295 6192
187475 197837 9135
49279 121823 1930
89911 190436 5171
182324 185414 1473
178355 187587 3640
180656 190761 2728
153060 181055 1302
50723 68887 636
170529 190370 9068
136516 152221 8067
40202 173167 1550
179000 183638 6434
152658 163265 959
117383 165436 8190
121747 167930 9872
52626 195853 438
198114 198971 2665
48415 142110 3438
8718 64925 5351
147723 148893 8559
123372 156663 5158
82648 129865 7741
181587 186107 3793
135659 162035 6520
77871 138103 3432
80194 165980 1159
191160 196018 7633
8807 72110 178
89810 114853 4882
166326 177952 1134
96019 159059 429
54005 115376 2430
47248 154662 2333
134681 187902 9400
25490 180848 6560
23633 36039 774
36165 62826 2821
176061 195935 2910
75242 162706 6903
50082 63081 7123
29941 183796 1978
72023 171945 1757
72836 148414 9062
60959 99744 3318
191608 194964 9522
65659 96435 1703
168651 180839 7346
12762 191372 770
59896 133069 6707
50375 109418 7248
96139 132463 8982
9045 113615 3374
193258 199859 9340
174688 193638 8835
177341 197870 7553
40691 112420 6693
16276 26618 571
169207 194128 4637
182595 195251 7732
112396 114936 3032
95024 146093 3238
77952 131188 4975
159529 183961 3303
78491 132706 8728
112824 144583 549
24262 185079 910
72598 92736 6131
81923 96498 4703
86989 193905 5620
151583 199147 7557
108237 123222 7302
16047 141016 9622
152307 186425 1379
108891 114812 7663
175503 193009 5316
144163 162152 7886
137952 164173 8167
13811 124323 2783
169387 170359 4611
59992 133964 3242
144531 189235 9929
123057 193056 91
109686 173520 3021
98245 118313 3153
156758 179758 3508
27759 32311 4154
130821 153642 7647
140244 192093 4846
49320 119169 761
128551 145654 3787
86316 172904 1518
75716 147149 9922
147444 182410 9853
147080 166455 2016
37190 52899 1855
126775 192030 1694
78011 172523 3639
88934 175200 7229
71996 197014 812
34188 78386 5212
30080 101746 2549
121975 185145 5820
85378 139678 1268
172050 194785 2789
45306 144783 8646
79341 95364 6010
142570 198306 8265
71945 86373 3338
166651 186579 2111
140793 177629 3320
37882 97926 3458
133140 162945 3694
178549 191133 5320
31982 118515 7597
187065 191392 761
51176 65783 7496
13867 35414 7486
30117 161987 529
120609 159223 4172
188357 197838 5284
142656 189421 785
96175 142621 6898
32660 91271 8782
76608 129598 6192
123365 167844 8261
90512 167792 2929
168278 194409 837
132003 194019 3041
52581 69507 9347
4444 136631 9779
93974 173318 5003
81271 133597 2877
134139 154086 3976
147025 171343 9267
190739 192539 7072
3589 12967 4689
192263 199658 4419
27241 131736 4028
78990 162829 2196
36065 66186 3707
88130 108871 4728
177615 189288 4162
38849 81137 8495
112530 177517 8879
128175 130485 9042
24963 189392 8760
166964 186371 60
52839 197747 5028
160637 169332 730
1462 33141 2424
65590 76997 5079
20812 158348 4725
108764 171737 4931
193647 197221 6193
14912 110590 4404
92141 156656 9715
120798 126413 5216
145995 149228 2994
51345 154039 3961
150333 153975 4752
2323 126673 6858
54891 116887 1938
160043 182004 9729
123464 176106 3971
27337 51434 5773
64297 80645 9642
81343 133465 1354
178008 196284 6345
148818 177125 5626
10013 134934 3255
77185 174659 4582
93484 198245 3664
92156 112969 6437
180731 181274 4683
3541 188904 8731
46023 128962 9148
19968 148420 9909
128151 170716 747
41370 135859 4628
144844 170293 2740
66948 115181 5257
172751 181587 5312
38870 101257 7744
18363 179155 4387
112839 122914 5807
53647 140184 6472
4067 10834 1985
195868 198945 9498
197989 199825 4941
16114 173205 532
123224 149096 4764
18223 180798 1083
163085 166066 3531
141199 161914 8825
95390 113659 7325
123697 193483 9917
110297 129437 293
94790 135351 7506
139555 197443 1106
73118 185506 4893
186060 193244 9132
147651 182150 2619
118152 165408 8317
84082 146991 7545
108852 195963 8371
150757 187925 1093
57867 151598 2629
61691 166134 9365
123675 170755 980
25272 171413 7430
57564 177284 4788
58936 180127 4232
76252 196423 4314
60504 161870 7304
7579 148484 3912
69960 72144 6910
160440 167970 3638
37002 130871 9927
173478 182704 6163
65245 174545 8437
156578 193957 9277
171918 196115 4406
139609 195220 8029
53896 186325 9586
160443 197610 1206
24116 155825 4585
13390 55580 2271
6435 9633 5404
29449 193687 9663
86068 172510 8842
37070 50344 2745
31063 47477 9517
75121 135608 6807
22740 123290 8102
116903 136102 1083
17503 160186 9078
138647 189885 9171
134105 164064 4847
154813 186629 9085
165335 194591 9786
46215 58088 172
91109 188486 2090
20986 81385 713
57730 68112 9536
89398 96583 9437
95020 109988 6800
161156 196809 5629
92342 136515 1876
196524 198995 647
24082 161258 2159
77412 164406 9404
131889 195876 1717
71131 116060 1087
115069 179631 4312
195218 199064 9916
39964 137325 1030
193191 195618 1292
191524 195172 1312
120448 161637 6088
38160 146840 6398
157163 167383 3051
101520 169880 5938
27061 50659 7261
122079 197910 4010
78988 137213 2221
16152 176058 5354
50852 95701 7759
69253 103366 472
105821 195720 86
67297 131988 6841
157864 170931 3107
95556 100200 8252
28280 119772 8414
130375 141992 7509
143327 176402 5685
193400 194699 8013
105896 148071 802
158128 192297 2824
197255 197540 2689
93656 118109 6583
190400 194052 7858
156714 170007 7711
123752 130870 2651
194787 197786 984
63766 101966 8915
52607 90426 4666
53052 152338 1322
142179 171339 9413
110003 129318 9900
2287 149890 2640
43533 152269 5255
118522 149990 6037
47465 136770 3658
193416 196196 6762
184853 187712 7360
41830 177558 3987
33337 105614 6590
139293 140724 6438
60739 126838 7433
192258 193229 9390
145002 174954 5067
89608 129316 9140
23067 112855 6168
81176 108447 3562
119619 125002 6299
50505 91753 3481
186817 187327 5094
154828 177024 4478
193632 197558 1370
50261 179588 2625
14095 126900 2435
161889 173013 5702
123931 147603 2664
157473 187578 9271
56315 104406 1361
70607 128374 4432
36837 136194 601
197947 198360 6333
52482 181243 7158
37369 191054 5729
52109 68917 1094
104255 178382 6889
147080 197396 5644
29663 124380 2320
42741 174798 8635
32268 160138 1987
150171 185330 2242
118173 131711 3304
94892 196232 8504
188340 198801 5770
142631 150581 7658
179325 180630 8088
116019 152194 1075
176375 195619 830
123878 156989 747
94850 110111 9908
171883 188164 9970
97206 187236 1286
129966 141676 14
19257 156149 4579
44505 124064 2996
72899 158789 1113
73507 140247 772
67962 128333 3041
44696 80814 7031
25227 188004 6807
18130 163218 4205
79442 170837 7277
143788 167292 1937
59577 121316 2336
155529 198287 31
182894 183758 2650
37080 137646 490
195406 197094 185
63666 165530 8743
186203 187472 2287
44434 100966 2766
98848 144830 2412
117718 137438 5489
66099 184065 393
12929 77048 9005
138410 174237 8406
72763 95037 7713
68632 128809 4934
48630 63762 5132
28961 119315 7417
18870 141095 5196
189489 192057 6794
132603 164351 8388
61336 192220 4362
169446 181818 9261
128303 157426 7868
138081 138575 96
69697 144710 1779
96775 177348 2178
69765 92552 200
78122 199226 9473
164186 183684 2352
26112 193201 4286
48756 132751 1341
19767 178454 5052
46258 175090 6659
88077 184070 136
35877 45179 8078
155132 192422 4120
38718 66940 9698
183638 187461 3720
25722 138851 5603
142434 183913 7619
33490 184741 5509
121823 159338 6431
138576 190037 5143
64501 148870 9484
115874 120874 3355
145912 185084 6318
92888 159840 6297
84208 117004 104
76270 177462 6884
195878 197151 8363
14425 82867 829
133489 135518 799
138372 199087 9095
144061 159322 449
10754 142818 4234
53777 68235 7182
187043 198856 1740
104038 141061 6319
167020 192354 2604
42132 163654 2229
8599 28740 1104
30408 162978 5767
101199 176119 3442
82232 138962 4041
105980 180828 6134
9168 84574 4142
156125 188624 3279
151449 187912 6817
97076 186973 194
176455 180566 9680
193898 199822 7035
127731 184243 2074
22048 134658 3055
37233 155226 2523
89579 182304 1392
114937 127225 3317
43067 173734 1400
154489 178906 2145
7332 122814 2736
25020 39483 6678
92965 140813 8976
142239 146421 5337
99269 160347 8572
14951 71662 3365
79367 174165 3244
49048 88867 2668
90360 139926 2428
12274 33321 2575
41402 177903 1909
127764 144254 6106
85563 146697 3740
138096 171520 6292
50062 52496 8442
123948 140036 5013
190165 199534 5339
12885 18667 9240
140936 149707 4026
143065 161668 5139
92512 161456 5692
135791 147560 1940
135118 139139 2876
115467 170450 7902
54923 171079 2279
136605 137284 8308
109702 114143 6792
187848 198109 4709
175909 180617 8070
142063 154270 1113
197912 198437 77
159133 166399 5355
178711 182204 6107
57833 175760 4902
85209 166714 7724
567 34577 3605
171098 184125 1207
137700 196127 3605
135425 139084 6793
115619 129272 5581
27949 113485 9106
48224 134363 210
174076 192597 2671
118069 188528 2484
55496 173610 200
152011 170244 8508
63329 135366 4347
158777 188767 6602
103217 155598 9592
185296 188362 3177
73753 104897 1310
99537 164265 6198
7522 130563 1189
83517 123623 8241
46406 138907 9581
65970 199871 130
89327 102080 5511
158465 170595 9792
59022 146392 1394
147742 169163 8942
67562 178145 2297
44930 123616 3655
113317 168184 8747
23112 183615 9402
100250 168695 7418
65129 79890 7705
18020 188288 6328
173506 174845 8079
70539 148310 6526
25968 55687 7488
69186 98884 3967
176589 185828 2981
91870 149753 1373
100696 138388 3159
10824 189350 169
23964 61514 3627
159084 177637 977
32482 124890 1407
128800 134976 2100
142121 181948 7525
2806 52882 7017
3648 69586 7757
161186 186219 9122
76154 96741 8903
162161 179247 3835
93874 177964 585
157336 173900 8295
50515 195528 1549
15848 23622 7691
52413 196788 8846
119689 196624 4812
182123 185693 5765
122988 170946 8007
83811 116606 47
170258 198423 8768
60855 72319 2784
149459 183879 2798
19226 193632 6286
6810 106942 5668
43760 141367 6087
34247 123521 9346
127337 180234 8676
84928 105215 3469
8471 21700 9922
138069 167974 6027
131628 136016 7246
188365 189765 580
165822 173805 6849
154848 179083 6757
77188 115549 2397
87639 190038 3974
118990 147922 5414
88544 88732 4239
21994 183281 1235
134575 172568 3462
93113 183740 4262
76281 99446 6332
199723 199928 2010
70373 106751 8793
19333 62412 9950
123339 165774 2708
182087 196073 4847
134622 192946 871
3215 135594 6250
154144 179184 2914
135310 186120 6113
32947 63385 798
121472 126252 1309
96597 117346 1286
62499 140488 5733
98635 135851 6720
156151 194885 5998
135090 197110 8946
168033 180886 4083
153803 182899 1651
84065 84952 2022
145843 156117 8638
108812 155845 5176
134996 163001 2142
192095 195219 9733
25679 176992 4294
141414 148038 3652
173243 191843 9344
196758 197141 9709
6765 65595 1353
41235 163130 4635
172377 175485 5691
61465 119253 6724
23254 41560 4570
14825 100995 614
146066 160675 99
47425 73631 3653
165803 192522 3457
2923 96706 226
60406 181608 8881
88360 109950 9629
160939 178062 4649
80596 99527 4254
149386 187787 7604
21238 142229 7215
110546 182597 3154
85898 179067 6974
23981 56159 9933
3566 8294 4962
19308 92710 3230
39763 111809 988
107118 156511 4033
73126 115343 4560
37653 72691 2197
188135 190540 2788
150727 188407 3417
101077 144030 8600
170700 196365 2387
51347 78175 9510
26607 165109 7331
61232 163692 7243
140414 164377 4663
6139 53402 7606
30861 62843 7184
163685 176962 7312
156823 194054 5701
122558 175424 8301
57564 63026 6181
101850 145819 8018
42978 106181 8450
142126 182447 6695
122266 188003 252
117206 154757 1566
63721 192105 6285
192112 197491 8388
18761 73567 9139
91341 173977 680
33803 175120 6834
121239 143534 3402
64712 186559 8378
47085 61328 4918
102006 191136 134
162307 194979 9440
110235 171878 2727
139033 175438 1025
124824 125130 721
95542 161199 5682
80417 92127 4036
48933 194480 1880
94543 197519 5789
96385 186241 6258
73558 133278 9293
142389 156060 2255
131919 196516 6186
76713 177385 6770
111633 136780 5413
172782 186856 2570
197262 197595 2779
164989 177136 557
132262 140324 1072
86871 113388 7221
99738 167581 9320
60959 184026 9726
74416 180483 4888
11430 82938 3230
51194 135286 9836
184366 191965 6309
19450 186123 3786
193974 198637 7543
42592 118867 2311
84573 127347 7208
114214 168459 7479
178628 181922 7687
5153 55765 5227
77823 134914 7405
87028 118508 5190
170270 188280 5527
100968 193164 7824
190587 196096 6370
165403 188572 4639
104322 168943 4983
191117 191291 9874
40531 117902 5288
26365 151568 8992
168509 176584 6121
88073 178640 9424
120063 191726 2209
86107 139491 6106
162455 180848 6979
64446 124406 7070
191495 199281 7576
109459 114652 7459
123307 130946 5983
18495 20681 3298
24328 36544 9143
92479 110380 6931
177083 184962 6380
168828 184182 8632
49936 165507 3761
42951 79420 4457
191699 199511 4125
65943 191933 1599
28996 89437 4744
183756 192310 9845
13632 88655 1046
96706 136396 2252
11980 191761 7029
101250 121621 365
136730 148538 4260
156075 191092 8516
112184 112314 7701
2978 69576 539
38788 131164 3349
85451 102550 9508
81505 194410 536
156865 177725 2427
69714 182824 394
176680 192352 4331
76762 98577 3715
49723 70312 2384
21815 120566 7194
56538 64598 2621
77316 169410 9917
147480 147657 2942
46251 168467 2751
110500 119151 4448
140825 172313 4083
20707 147514 8415
84691 151935 5896
152689 159831 2352
131256 140203 8726
147843 197745 4768
104691 154583 4184
48940 63108 6285
84888 191243 9930
27932 135226 7491
78220 125272 2292
42361 116886 9177
16939 198387 1335
11182 70194 1948
175438 178285 7031
147696 176238 1484
87292 168356 5754
191506 191630 5239
54091 174727 8992
76748 85263 1891
184549 191066 3299
148782 172413 3087
27985 42998 2128
177205 177654 5339
944 193267 8806
144951 198911 9126
64262 147260 9295
82848 171905 552
106086 180942 908
125405 191695 8705
196482 197173 4741
193527 193850 5122
159159 184532 3793
144463 164768 5579
121363 179315 4931
141481 166974 4868
54107 141472 1542
124527 165082 3311
136650 189484 7466
102960 111964 3614
104630 124931 5503
80775 140692 8241
96722 130213 1920
161077 185580 9330
73200 145654 9332
100653 159873 7860
106763 182044 3233
173879 173924 2969
87058 197380 2961
70601 150828 7139
152056 199544 9722
57986 88085 6013
162711 179535 424
146487 149108 3594
177559 193214 4573
88420 120256 2046
167826 199398 3676
28823 179340 572
112107 120225 7554
130888 149985 576
135380 168439 1014
96568 103760 845
120092 171790 6066
99140 104685 8617
188607 190277 4674
98754 120669 8823
102060 114040 5996
167986 193162 2741
61601 189612 3584
154353 180608 2199
9810 36979 4434
178700 186079 2323
105711 183876 9477
73460 82879 2335
126631 143265 235
169975 188754 5368
144655 182019 3194
123916 127417 8708
20982 105494 3600
174898 183639 4810
3897 51145 4810
131526 141854 3103
109516 131448 4914
186162 190732 5444
74539 97996 551
47508 177711 4942
51820 159514 3376
164064 184600 2854
72035 133257 5844
175998 193025 1778
159690 175908 3203
153479 168481 2771
196888 197794 6393
75296 164493 1121
42784 172256 6741
192578 193344 9603
882 26131 1300
78780 127057 6803
54553 94070 8643
131637 159516 2722
116234 136048 5396
10751 103507 2615
17682 96347 8944
120170 134701 9901
68719 127633 6847
38015 89090 2269
136961 175467 163
165460 197665 1546
62797 128339 3963
159344 192216 7180
55359 85489 7190
135500 191210 5006
31987 109941 7782
78544 134003 8507
21315 195625 9816
187178 194430 5159
69217 98970 1968
55401 110658 3770
179573 188823 8410
40084 109761 6146
186443 196219 9918
40857 124816 3705
190842 193366 467
79872 108592 4867
156165 183691 231
96473 97028 7277
55840 95201 4398
50731 110062 2818
163274 181398 1353
194401 199618 4544
21975 36520 5208
120497 169453 5435
183793 189934 6403
41658 169298 3567
186011 189937 1269
142887 171977 5627
124085 141540 2202
84485 129115 7996
45737 150539 7306
160381 191070 9256
117881 192218 6390
164698 165952 2540
131073 189001 754
116388 174402 6088
57390 145664 4644
156000 190132 5864
142411 176412 7612
156004 172702 6006
35579 40397 2420
130481 163171 9342
170353 188098 3977
29923 91424 5586
133317 133768 714
150788 190703 8144
96698 109078 4305
152156 183362 304
199500 199805 9871
85606 113193 2385
6822 183981 669
129012 165175 2742
78320 173735 4144
139085 188132 2061
47569 103350 444
105453 133294 2160
92389 96629 4588
63963 175647 9392
194361 197084 6256
39471 193340 478
154007 192444 4199
60567 64334 8987
152589 159339 8351
89069 163542 6658
114274 184273 9547
155361 190598 741
72687 128933 9061
21321 160474 9685
15525 146079 5684
123756 186468 4101
3257 192586 7295
80887 171432 8897
13788 197998 4882
11532 100393 907
145854 165521 7999
9989 79467 2471
18794 180395 1641
95574 195336 1639
175695 193616 1645
619 166438 2312
36065 164713 8626
9679 37120 894
109011 163789 9858
177568 178578 45
43157 152659 8729
108872 168610 2554
164543 194063 7197
113516 158906 3026
168303 197929 9535
76320 84810 3032
63281 107321 2369
43465 170068 9828
76319 173604 1367
23778 103396 4362
99544 183850 3907
94854 119937 4137
105694 140427 251
55842 155445 5493
196397 199602 7149
44994 177397 5351
156740 197581 7991
147108 173218 387
199676 199872 6064
118188 182585 7193
104867 129715 8922
143229 160479 2576
138974 164760 6876
125952 173275 4463
65334 74483 9258
70316 157011 9806
109776 129542 2712
119618 125570 8829
18245 117326 7423
46379 175363 9667
110938 125712 9166
165322 176829 2713
105237 111409 597
26189 37197 6631
15970 134711 8541
