49968 49170
491 198853 3455
1600 196454 901
2039 199987 1098
9260 199413 2521
1095 197066 4612
559 199816 1302
5063 193235 2612
917 195543 3633
7932 197979 6356
3273 199829 4954
8637 197620 9393
2527 199237 9578
1706 199593 3957
2829 191246 6474
834 198851 5859
5412 199575 9062
271 197536 6180
2551 198848 6611
979 195837 3009
332 193123 4542
5924 199275 3360
4361 199361 4310
6950 197914 8099
1124 198324 9146
2954 199969 3182
3778 199398 4742
1064 197859 552
2343 199662 3883
775 198396 997
7023 199510 6286
404 197398 338
1817 195934 4532
3371 199654 833
1419 199232 6363
956 197867 7158
298 199175 3194
509 198344 1298
1801 197083 220
5766 199839 7583
4251 199080 4202
794 198471 9132
1233 198232 4824
502 197127 842
816 199791 6817
292 199629 4391
1602 199623 4742
102 199751 7881
502 199638 6276
334 198358 3326
3309 197521 9828
399 198858 5443
1083 199286 8311
675 195449 6626
3738 198511 7538
164 198756 1232
6879 196985 376
10214 198836 598
3214 199667 1798
1887 197807 7151
2176 197675 9204
710 194792 2354
943 199509 7705
709 194375 5969
5145 193517 6814
142 199593 3107
5261 197895 5158
4867 197340 6238
4215 198418 9325
1719 196661 9575
1497 198236 16
768 199466 4397
518 197076 4460
411 196349 9043
1611 197796 7354
790 198610 3310
4729 196450 2826
473 199010 4063
3129 198636 4607
407 194002 322
1661 197192 2234
3332 197306 4151
5795 197969 6698
385 197228 784
1973 195247 9666
2992 197748 5722
327 198392 3772
707 198822 5824
13528 196777 7022
1265 194218 1437
1044 198707 123
2902 199822 2433
1682 196826 925
875 197649 9255
3169 199960 8320
811 198027 6020
722 197412 801
1447 196456 4067
5829 198524 1351
52 199709 240
7066 198178 8240
1656 198716 1507
1579 194724 4704
9142 198008 3599
2259 197295 1975
455 199410 58
1987 194964 6930
1502 199741 9966
5412 198750 2532
1338 197253 879
4324 197107 5221
613 199660 6703
441 197556 9306
1464 199675 5152
1736 199821 3573
1999 199589 7192
65 199604 6543
3377 199861 4986
1599 197286 2388
2081 198427 9603
720 198772 1374
505 197927 1203
593 197491 8614
2876 196228 6846
1144 198955 1976
1335 199482 2066
323 198556 1092
880 198930 5066
837 198509 2429
134 199499 67
1261 197339 5100
98 197921 6318
1487 199532 3077
2774 198621 759
226 189177 606
1368 199935 5316
3631 198752 9100
250 199489 2416
765 197447 9727
5904 197815 7064
1235 199883 175
974 196767 1095
104 198636 2744
3800 197966 5758
49 199479 8819
2686 190778 7031
5248 199908 3173
1508 197387 5563
465 197509 7932
1337 195885 1793
869 199125 9656
1969 199997 8137
3453 198806 2568
1501 199337 937
2504 197912 4246
1359 199527 1510
74 197081 7571
208 199543 581
1206 196688 5526
814 199708 7459
972 197999 4466
736 196874 563
1685 199425 5111
233 195788 2599
1078 198879 3980
1577 199691 5681
469 196988 4873
2326 198242 4364
2596 198758 1178
104 193730 1093
333 199498 6977
2810 199159 2462
4699 199838 6076
768 198641 6821
866 196718 5672
451 198559 8913
372 196594 6037
573 199353 2574
484 197989 7211
2054 197544 10
846 198063 3963
3081 198502 3600
3979 199211 3818
3101 199563 7395
1972 199404 8746
270 190669 6941
2066 199514 9450
4471 197191 5433
1655 197927 7313
275 199558 2111
3092 199953 213
2067 199615 3376
4979 195204 8161
2336 197823 7521
2037 192510 5912
234 197416 2652
1003 195457 7283
653 193410 7635
3101 196256 3058
360 196372 4615
2026 199483 4145
1696 199614 8041
379 199944 2025
234 198989 2063
1921 198355 7738
2671 198077 7675
1526 199588 2134
1983 199498 1351
632 196666 368
247 199990 52
2441 197575 1558
1092 199596 9284
530 198587 1147
1773 193546 6325
2194 193710 3769
153 199041 3312
1984 198663 1894
271 194021 3329
3720 199857 6773
2737 199066 4840
238 199328 1711
7953 199913 6561
5794 196661 1554
851 198350 7919
2604 199467 7977
886 197651 2671
644 199301 5901
1177 197584 2203
6949 198010 6252
90 197909 6573
3423 196738 4071
1234 199818 1317
2581 198356 4705
1490 198061 1245
563 197711 9878
3174 194615 1500
466 195579 9513
4844 199841 5528
1595 196227 9633
2263 198354 5937
1389 197866 1205
1226 199844 2522
1355 199442 4630
1745 199736 3273
24 199447 3757
890 199454 8082
1772 199492 6661
3952 199986 96
150 199588 7499
2529 196986 4260
639 194122 788
506 197057 7618
3372 199840 3583
369 195055 8121
3893 196975 2011
387 196807 8578
3484 198001 4779
2999 199394 892
5070 199204 9304
1397 189633 3270
86 197198 2598
682 198464 1325
384 198366 378
73 197514 8631
921 197460 5003
1636 199209 2016
339 195325 2136
2323 199008 628
1794 199139 1337
1167 196923 5532
4004 191949 2937
8203 199061 701
907 192461 9715
5996 199969 8590
9001 198610 571
1319 199110 2458
2254 198750 5375
1928 199950 1142
1179 194216 4063
3685 195732 6355
2605 197245 2281
1848 197816 7751
10285 197274 8089
366 195323 7448
3701 199908 1631
2428 199546 5401
3117 198905 9058
770 198886 1305
194 199375 6837
277 195645 3208
666 199996 4408
4206 199478 2588
646 197177 1889
377 195546 917
528 199306 1258
5162 199542 5276
592 199493 8158
1215 198252 7250
1116 198598 9215
4174 197103 5142
3713 198681 3050
1606 198687 9592
1454 198066 4846
4793 199944 7005
509 199179 5002
100 198980 4610
471 199982 2998
476 199423 9205
893 195707 5443
384 197613 7633
1527 198027 6517
1569 199745 1834
5051 197412 7713
362 199497 9353
4385 198890 883
332 199858 2632
120 199943 5298
661 199829 8464
588 199991 3510
5409 199054 1826
2317 199956 1481
1005 198579 5508
1196 197313 9229
916 199800 3342
573 197147 13
1951 193843 6964
609 199438 3624
548 195046 4964
552 198683 42
413 197345 9619
5172 199684 8988
1882 198045 3829
2617 199616 7405
250 199703 5307
4763 199025 9953
6535 198553 4544
1787 196579 8122
10703 199876 8229
3201 199936 9862
1174 199800 2156
699 199464 7256
117 199267 2916
4082 199755 4521
2287 197697 916
433 199372 8225
1036 199728 2234
287 198738 8818
629 197202 4628
1212 198049 5989
316 195977 2543
2278 199821 5544
1004 199848 831
554 192462 8198
636 198288 255
3317 199769 6199
2316 198390 1114
730 199172 8923
502 197495 4506
1488 199587 6706
782 198280 2656
5632 199633 6191
2489 197876 9476
372 196960 141
6474 196829 6350
100 198894 3777
1098 199572 4885
912 195445 7633
4496 198166 5510
382 199246 4276
1703 199971 8760
3210 199644 2123
148 199227 7727
1806 199833 3758
601 199594 4046
398 194981 9355
534 195410 9697
3355 199243 3163
2065 198563 1466
909 199215 9526
2225 199302 3835
988 194879 1306
2894 199699 7300
4006 196033 1206
763 199576 8991
2569 198329 4252
2833 196287 6777
2306 187861 8679
7295 191326 9346
466 199628 3962
2707 198754 3655
316 197771 8858
2623 198245 8847
185 199287 2062
1682 199933 6612
1092 195633 2772
538 194278 3923
2199 191589 4998
2577 198415 9590
1151 194530 8190
1941 199112 2784
1997 198524 7815
1870 199670 5514
362 199006 2213
1463 198929 2812
2856 199277 7494
456 199029 127
1950 199042 9401
578 198625 8337
8 197799 9662
5929 199765 9593
2294 198684 4304
4107 199579 2909
1323 195239 1759
568 198389 7777
282 199466 8658
757 199199 1698
312 198571 3004
1600 192646 7218
2579 197692 8012
11065 195482 3973
1377 198927 4554
1565 199834 1180
2438 199898 7999
5074 199947 209
1885 199783 7717
321 199227 6019
1514 198915 8177
339 197664 7859
1000 197956 6445
1411 199304 5742
5947 198967 3465
3651 197642 5101
347 196640 3443
434 197570 1770
59 199979 4773
4559 198214 5397
5150 198993 4047
5574 196311 4071
761 198498 7525
1194 198293 4965
4122 197972 5611
722 199823 2584
814 199259 3199
2996 199442 5067
827 197646 7207
1211 198735 5061
568 198455 8923
1445 199294 6040
5076 198883 8788
332 196791 1099
136 197878 7686
312 198252 9236
2085 195682 7404
1928 199941 1816
2053 199625 2018
2376 198982 2870
1454 198086 8807
2843 198375 6193
1416 198496 1010
2882 197499 8686
1325 199223 8181
1409 199698 4222
3187 199913 9809
1099 198227 8685
2507 197524 2488
2408 198934 7483
2615 199398 9257
3464 199445 6921
3838 198801 2457
273 199264 5447
1519 197668 974
1513 199503 236
460 198157 305
1629 197671 7782
371 198115 5059
1353 198900 4628
6617 198806 3391
5878 199351 2321
280 199537 3009
3453 199559 3698
196 199152 9206
2677 198815 7794
440 199908 6134
370 199291 1037
5149 195586 8206
1251 199555 5867
817 194525 3713
1083 199500 7855
1214 199837 1185
1269 196286 1855
3797 199913 7641
251 198806 2452
12 195596 878
1402 197750 5061
1448 197150 3349
1620 189804 1152
253 199460 5671
1527 198677 7386
1838 197032 7364
95 199872 536
2538 194921 5476
2654 194771 6781
2545 195767 452
587 195495 934
4002 199668 448
255 197767 3971
3859 199961 2028
3858 198737 5784
7946 199665 3833
1883 198523 1747
572 199987 3813
5360 199376 159
394 197127 5218
3286 199714 7673
2063 192529 2027
2080 198942 6610
46 195050 8290
2121 198930 2598
7548 198638 3038
5874 199536 3482
185 193134 5893
1961 198288 1916
2053 197975 8101
2173 198465 8710
3950 197375 5464
3753 199135 9171
1633 193982 3192
1974 198351 4679
2971 195539 4303
1892 199371 9977
1217 197641 9619
3000 199965 5427
1777 199699 7777
1526 197209 6332
531 195017 5496
592 198137 387
169 199682 9384
890 199112 8864
3753 199922 9787
2711 199343 4439
1630 193872 3731
159 197438 7149
3318 199731 7622
178 198712 655
4158 197860 5382
1473 197580 7488
849 198245 1061
541 199601 754
1149 193491 4087
427 197406 1015
432 199226 2777
857 199089 2889
378 194768 193
417 198670 3624
938 195770 8982
1229 199712 3635
2163 199752 5859
2610 199613 8681
919 199218 6583
4014 199684 9169
629 198466 6096
1963 197512 9879
4180 198306 3000
3750 199954 5000
2300 198291 3150
662 196227 4865
3246 199335 6441
2018 196975 9156
903 198988 729
3545 198409 7467
162 194956 7519
229 190842 674
245 198848 992
3758 190918 270
2354 187849 8948
1738 196698 4051
1236 199703 1844
3698 199979 5477
3088 196972 7156
1948 199367 3837
1933 197441 4670
1746 198857 96
1033 196560 6944
828 197521 9356
1115 199184 5175
2929 199091 6131
1501 196075 861
113 196417 379
558 199581 5456
494 199577 2518
370 197950 1380
2561 194646 7790
1855 196283 1162
71 198352 4196
555 199851 7601
1427 199144 7481
984 195758 9005
2411 199535 4973
3365 197108 1367
674 194794 7032
659 199580 7412
413 199590 1526
1043 199434 8504
2826 196237 2151
2667 198341 4253
575 199103 6167
231 196599 7199
140 198904 9225
5679 196948 8811
1053 195244 6154
5060 196932 632
686 199769 3236
3549 198726 1413
2443 195525 8816
5512 191743 9509
1339 196515 1457
275 197806 4023
1295 198150 926
5012 197551 4489
363 198745 4830
13 195814 2078
59 197522 8026
1439 199686 5230
41 198768 2894
644 197805 3822
3153 199369 8720
1293 199341 3921
169 196592 9990
3 198180 3774
478 198917 2801
612 196458 4066
5713 199984 5247
4451 198759 1048
3782 197957 8929
4000 199422 3527
5535 195952 7880
1056 199060 6924
67 194783 2982
68 195257 5528
1393 198960 2707
7583 193701 9435
317 199686 3054
3105 198938 6242
6859 195878 7062
3011 197748 9790
949 199914 6984
4445 198553 5670
386 199761 6282
1134 198151 2271
1145 198929 8167
2895 196656 9930
245 198434 8045
7608 198905 2909
116 199283 6613
1853 197492 9413
3343 199304 4754
48 199925 2075
4521 197407 300
1809 192996 8229
626 197508 7853
525 197525 7407
908 199823 3500
1385 197541 3354
86 198172 7882
10 195992 357
1325 192443 6426
1747 194329 1114
1741 199666 1925
5071 198984 1115
3190 197970 7773
985 197461 6478
7132 198945 8081
1521 198277 4901
2035 196062 1969
5567 199838 881
4302 199036 819
14 198959 601
2389 197840 4935
2826 194807 2982
632 196812 4118
1452 195539 7873
264 196201 7873
1533 197264 5904
7392 198588 9927
2041 197225 8174
2131 198734 6119
792 196137 1481
161 198576 4568
981 193467 8241
1689 197594 3383
6528 198940 1150
752 198754 240
1287 195417 4130
188 193352 1535
2669 199241 3824
610 196727 2935
224 198996 7788
322 197674 9667
1399 195266 7523
977 190237 1452
1715 194781 2429
379 193509 2715
7824 197726 1297
350 199999 7201
730 195652 1352
649 192907 1444
1589 198233 3429
2721 198417 5659
1 198838 7620
341 198674 1052
2937 199590 3218
1866 197248 7013
1000 194166 4652
1054 198356 4009
1457 199954 8732
1404 197060 4700
1344 198747 3824
2274 199589 177
113 199221 4331
75 195911 691
16 199983 1601
741 191041 1649
718 199749 9581
3374 199846 8174
3260 198441 2198
1975 195340 4456
643 196293 3171
4297 195962 1480
281 193933 9739
533 198839 171
3718 194579 5409
1760 197073 1455
2014 195788 8783
2161 199680 8033
312 196964 3377
1985 198028 6165
3951 196613 4196
193 199632 4070
841 197623 527
1212 197300 5231
208 199545 673
1178 195551 6138
81 199321 8556
388 193681 424
1475 199558 3233
996 199288 7905
358 198520 9180
3315 199147 989
852 197260 8003
535 199880 3474
448 198229 9562
837 196661 6576
1905 198469 889
1821 199022 4890
1329 199736 1281
896 199323 247
2586 198609 9291
691 198645 5161
1310 199688 67
3675 198225 3676
4760 198481 5572
368 199010 2450
744 199163 9013
1428 198280 141
1402 198296 7475
878 198961 957
443 197007 6799
3720 198092 3740
1700 199530 105
1012 196962 9623
504 199171 5917
1858 196531 7246
223 199111 7807
181 198556 9758
968 198735 3938
125 196737 206
357 199506 6462
5330 199647 4727
348 197082 6338
2887 198818 3192
1136 195365 6903
489 199195 5258
1502 199923 7558
6051 199696 448
4130 196761 5083
1129 198942 835
110 199406 1067
3875 198499 6924
2292 198143 1234
4248 198785 3841
1612 196394 5729
1610 198750 8404
1017 199393 9639
3481 199195 8233
80 199868 9405
4078 198466 8742
2249 199686 3239
692 197482 1297
1882 199083 2553
4846 197983 4182
603 197844 1656
381 199132 5063
2169 197739 7377
2473 193533 6904
2195 199488 7470
2609 198688 6730
10405 199516 2359
331 199744 3127
1225 198363 3253
7121 198153 8301
637 196466 2638
399 197807 5407
428 197685 6972
1830 198075 8298
453 196063 7408
2811 198683 1300
4119 197480 4214
1547 197694 219
1214 191379 5577
2157 198208 7787
756 194416 5978
5581 196199 5184
12514 199544 9964
1381 198313 8398
2112 199934 898
2665 198241 8350
748 198671 8219
3255 193264 9947
1120 197366 5502
1996 198853 9260
5381 194112 6753
226 199804 7459
1851 199381 5199
350 195293 8135
4116 195413 875
403 199670 9309
1088 195415 2270
690 198655 285
2716 199943 8248
1829 195377 2707
733 199037 4997
1810 199457 8867
5257 199843 9006
2502 192086 6514
3645 199037 3811
1248 199082 6913
1675 196887 3142
7883 198600 1451
1140 198985 7531
1022 199606 2994
258 199835 6173
1099 199934 2822
1212 196506 7683
2346 193842 4567
3759 196647 6068
1568 199467 6428
1602 199856 8007
11 198067 5971
67 199845 6511
2228 199592 3579
605 198718 5189
1642 197932 9727
1237 199603 3943
271 199686 1892
793 189333 2864
2762 199865 5829
2222 197516 9705
119 198414 9726
3686 199677 8352
2755 198419 4967
863 196321 2823
32 195540 7906
5481 197067 1247
3735 199509 9863
1558 198112 5508
1668 198683 111
2440 197998 2411
2825 199858 5343
2650 198633 3178
730 195488 3430
311 198814 4504
7806 199779 8456
396 199981 8374
2359 199160 9181
4556 198033 2781
3026 195414 6549
2397 196179 2857
40 198968 5901
627 199713 6821
8014 198968 983
4543 197933 5303
1831 199593 8742
184 199657 6078
5338 199437 1896
2275 199330 2409
251 198078 2008
164 196087 3211
1883 196458 8995
320 197937 1437
1333 198577 6762
4851 199902 2883
2893 198384 4344
454 199021 8211
992 196800 2949
632 195139 2545
630 198015 5483
1836 198456 2639
3999 195546 9816
667 199980 3844
3664 199467 7316
3904 196956 7420
2962 190580 5587
283 199930 8063
519 197843 8574
36 199766 613
683 194285 7806
4485 199437 7081
2539 199662 4234
1043 199321 3851
1492 196699 2802
1358 198636 7180
2628 198079 5451
1006 198369 9365
2945 193510 2012
398 197645 3831
2240 196669 8233
1132 199698 4441
1105 198424 559
223 195984 1950
98 199559 9105
84 199871 7110
7574 199025 1041
1259 199118 9591
37 198339 1377
10536 199799 44
3772 199155 8107
42 196180 2397
528 198906 1438
1397 195848 6623
3909 197054 7100
101 199261 1231
2824 199662 304
444 198460 9082
1088 199233 7940
1918 197950 1871
808 198848 9379
1476 198711 104
963 197032 6475
1048 199139 7590
250 198089 9046
1773 197495 1115
1598 196039 5817
1082 197709 8188
456 198877 1726
1303 198850 680
1290 197951 7614
3972 199213 9875
6325 199578 9713
3655 199904 3334
250 198603 8218
2208 197929 9131
254 198965 7261
4572 194275 2692
843 199750 1699
854 197685 3596
635 196715 5953
180 195458 8658
125 199919 1492
1482 199570 9346
7842 199634 5425
289 199298 9173
3478 198507 27
65 197665 6763
622 199214 8404
4814 199073 7814
2090 197007 1384
456 197763 4057
2453 198076 7879
293 198020 5185
944 196922 2979
261 198862 4692
1949 198357 8698
4130 199961 2472
2764 199331 4820
1175 194123 9254
314 199577 9312
102 196141 3504
4506 199160 4331
6517 198363 3711
159 196266 9153
12414 199287 2913
522 197682 3351
479 195241 4273
1506 199862 761
8174 198872 7560
1263 198872 4881
621 199106 275
603 198563 4232
1886 197695 8118
1144 197874 5153
932 198985 3472
1199 198188 5394
440 198243 8512
2702 199690 1157
288 198796 9640
1897 197646 5167
1930 199725 2639
996 198203 8736
4243 197800 6699
2774 194392 955
1729 195507 5167
1379 199819 3510
416 198358 5779
2283 199288 3621
4232 197793 8274
107 198564 4306
2202 198649 9209
3340 196864 6689
304 198014 7085
2144 196878 67
7191 195507 8237
233 193647 7895
924 198295 7576
3172 197144 7064
557 198327 8480
566 194241 4612
4228 199744 7104
2912 199942 2442
1180 199882 6907
551 198918 2999
902 198182 5591
250 198269 4529
2578 194898 440
3569 196662 67
743 195878 7040
2448 197877 9483
441 198058 1942
157 197936 9249
2418 192060 4501
7693 199960 1578
3805 198908 4903
807 199144 7613
1092 198266 6515
364 196140 5637
2678 195850 3060
6525 198370 6903
6370 193733 5018
1207 196345 340
221 198682 5397
1042 196405 3121
4585 194717 4576
278 197756 9238
62 199476 2795
814 199360 4869
22 196551 5389
1875 198822 7101
50 197548 2745
3788 198446 7870
5476 189564 30
1125 199357 9022
3 199559 1332
858 199865 8812
940 191990 37
1969 197209 9204
1139 199871 1705
4077 199182 3507
3481 198291 405
233 198824 4316
3378 199341 9733
470 197660 8539
853 198854 6024
2986 196932 1368
92 197472 3261
81 198716 9695
746 195970 4267
166 199852 4318
330 195822 6149
1755 197506 3776
2256 197314 9215
2026 199213 1208
2030 197346 5963
532 198850 2577
686 199747 4200
1155 197109 2276
1724 199836 3964
928 197561 2938
1161 199466 2527
2537 196644 3476
6667 199513 939
2328 198893 1320
932 199241 6738
993 196525 8541
101 199791 7327
2337 196597 3241
747 199671 3264
916 198617 9178
4137 198485 2003
5188 196572 2451
1096 199682 2528
1520 199660 6088
4868 197988 8342
4916 192298 2076
860 187663 6137
1798 199097 8921
991 195347 6859
395 196678 16
48 198749 3417
194 195917 899
49 198950 7528
218 198178 657
158 199635 1073
614 198910 9296
3122 199434 7673
2131 194949 8704
1514 199243 6069
742 196868 3470
3665 198454 157
183 197688 6951
933 197433 8606
2487 198906 5023
3203 199462 8198
2568 199409 913
448 199763 8298
155 195617 376
1897 196433 3994
406 197591 6398
1681 195511 6793
2996 199982 6628
1623 195373 7334
3082 198168 1489
1112 198698 5567
1216 198683 1663
94 195912 4328
437 198654 868
2220 198333 3831
3182 196337 6813
4520 199596 3219
1501 197841 3553
468 199962 3772
3298 196930 9875
5964 198864 2365
418 199429 6328
1947 192711 3712
107 199063 59
341 199047 3537
3066 199612 9758
813 196948 3559
1668 199910 9203
8630 199971 5456
550 199421 5690
217 199366 4011
2496 199765 5101
1339 199305 9914
373 197971 2937
3789 198904 5304
3824 199342 8494
585 195276 7031
293 196041 5753
333 197456 8127
762 198117 8208
1256 198191 9955
539 195256 7503
4757 199554 7957
2033 197907 1682
1269 197871 4347
2251 199926 8003
2712 197637 3122
483 197582 2421
1004 197865 5011
3528 196502 2528
5467 199442 5461
6262 197981 9423
74 198231 5250
274 199351 1735
13 197801 9197
1851 199060 8826
1982 195976 1219
4514 197008 1772
3564 190656 2879
1208 197463 7476
161 198323 8627
4684 195580 949
2350 194187 5045
345 198238 6302
4133 199429 5719
3729 197753 8608
1780 198989 8555
770 199426 9327
1072 198205 3446
1828 195137 2044
632 196393 5650
306 196391 1600
376 196390 8041
834 195705 8940
1408 198263 1215
754 197928 544
9316 198458 2736
4776 194153 7753
1420 198775 3227
2794 199464 5408
203 199741 1246
70 199866 4975
5905 195892 482
1244 199458 5814
260 199148 2937
41 199896 270
1624 199099 934
20 198768 652
1042 198374 9389
1947 195285 3128
763 198846 7644
2178 199800 799
2898 199457 3465
1867 199588 3319
5060 197281 7532
678 196928 9074
227 193332 7086
803 199238 375
2068 199999 515
504 189920 8123
1804 199732 6661
1263 194153 9222
2520 195157 4690
1663 199707 2068
2106 199545 3048
1530 199100 1961
36 199341 3582
190 199532 6921
1301 199912 5030
938 198179 3335
526 199639 5344
3422 197116 7726
3986 198281 7201
674 199477 2318
2295 199361 709
837 197246 1848
3347 199720 5985
2691 198300 747
1615 198946 5325
243 199705 9760
2232 196048 5665
4505 195268 6324
2191 199302 526
321 199249 534
2776 195132 3039
543 199819 257
5257 199629 4192
1143 194741 9610
3034 197663 958
3173 199132 9036
243 198326 9184
515 191139 4595
457 198473 8902
702 199228 3559
8660 198355 1808
630 198906 8682
5375 199976 4720
1078 199150 5060
2471 196990 2451
1959 198362 8942
539 199149 6285
645 198251 1228
87 196961 1699
1115 198042 1567
656 198128 8398
2422 199315 8811
120 196387 9645
657 193467 6469
546 199944 2266
2277 199539 880
377 197052 7186
2071 196918 2297
233 199951 4654
1917 197278 1248
1740 197640 2486
1997 199870 3896
5734 199860 9559
2326 199860 2081
2161 198759 1426
60 199114 4197
4356 199305 6055
2168 199234 1857
1781 199745 1939
973 199928 9350
427 199185 264
4586 199560 7839
247 197877 6347
527 199141 7140
1004 198988 1746
733 199370 399
1190 197905 6301
139 194533 9373
60 199913 5493
131 197507 3832
561 199681 7636
205 196549 6468
972 199236 6404
3756 192588 408
6279 199624 9947
11 199685 1517
1479 199294 8805
406 187323 2604
502 199689 1203
56 196316 8532
176 199893 1620
231 199810 2826
1483 196169 9778
6030 195553 2677
1089 199595 8687
674 193604 7801
110 197195 1
820 199723 9747
1127 199749 7002
5950 199990 8390
1799 199202 5387
940 199889 4596
1157 195933 9003
2452 196391 8767
776 199608 5731
1150 199235 9857
4531 199532 4557
1635 199985 9977
1303 198749 1244
390 197167 3176
4942 199198 718
2426 197389 5916
928 196108 6289
1330 198490 2860
597 199557 851
7930 199525 4676
1582 188520 8637
952 197234 8961
176 197801 4673
2905 195489 9680
2158 196676 2290
5035 198098 3811
2081 198624 5475
641 199565 324
1133 195442 6484
117 199004 1278
268 192048 9882
4814 198455 1992
5117 196732 8925
33 199187 5653
3994 197852 4998
1028 196995 1241
2291 199143 6184
1274 197987 765
4338 198709 9471
3631 198077 966
894 199756 6664
826 199409 8033
1926 198285 497
1981 198121 3266
94 198412 7649
695 197689 1790
3547 199584 3833
2649 196808 711
7743 199981 3036
3183 199311 4919
635 197931 4491
112 199110 6079
625 197170 9285
655 196216 1104
1804 199250 2494
245 197751 106
3448 199246 8462
1830 199926 4325
615 194512 8188
1644 198388 173
402 198769 4011
3402 193558 2114
695 199146 3605
5276 195135 6239
2383 198017 9446
814 199558 3705
585 199876 4603
930 197638 7772
912 199248 6779
679 199085 2850
1039 199050 2725
5835 196320 7028
2003 195788 6043
78 199716 5877
2142 199306 3038
4104 196138 8171
2371 198903 8619
7695 199254 2112
4191 199784 1973
34 197543 7625
441 198338 6996
4478 193208 8245
325 199364 4477
1237 199808 8521
1839 199791 7138
389 199322 602
3044 198028 3964
2755 198440 7724
1018 197076 5575
16598 195168 7722
590 199675 4862
1983 199362 4693
3012 199959 184
1809 198599 1137
2179 199885 258
3497 198406 3244
3195 197395 3597
507 195498 1505
369 199677 9337
1118 199397 1470
2689 198096 3699
571 196350 6402
1131 199347 6300
3300 199399 2794
134 198212 3307
552 199485 6923
957 195374 2165
235 198767 8723
1027 199891 8314
1147 197627 3164
1045 197538 7986
592 196251 994
84 198113 9737
441 198825 4391
2632 195021 6936
1585 199705 3955
1904 194379 9780
1400 198105 7744
4574 197184 364
1556 198174 1717
411 199953 6638
1484 199359 1522
103 199663 9977
3083 199612 7389
858 191341 1657
1364 197077 8603
1067 199591 7855
1959 199553 8593
3630 199499 3248
20 199670 4205
897 198717 6353
2669 199941 9247
4539 193227 6496
3465 198677 6637
867 196815 20
2259 199180 2454
2319 199913 2232
7337 199652 4661
1439 198332 6212
5230 199829 7338
872 197177 1582
2355 198462 7828
3563 199762 4129
768 194038 2723
1178 199457 3179
765 199770 2939
1555 198680 5756
3591 197601 1612
469 198828 1228
2946 196991 7841
9512 196510 5021
4468 192975 565
1668 198640 513
2210 199917 6894
306 195054 3470
393 197530 5811
3262 198408 1984
1127 198807 3969
3614 199136 2926
61 198863 8045
1552 198180 2097
5391 198449 5275
397 194821 7665
412 195302 7344
123 199726 146
1476 199717 2355
1938 198208 5565
886 199188 2154
120 198793 8626
36 197824 3811
20 197714 974
2819 199776 9328
1655 199994 5048
1410 199453 3224
463 194831 4481
519 198448 6506
205 199439 7051
1210 199939 6916
74 198813 2233
71 197694 2468
310 198035 2505
1058 198413 6957
4469 199975 4831
2550 197460 3661
2912 196237 9154
736 196481 5789
3461 196434 8684
2442 198330 4089
839 199309 7068
5043 199870 9697
3307 197904 943
768 199910 3569
1087 199207 7376
1135 197937 5901
2453 199687 6235
540 199452 8848
1255 198749 281
1835 199404 3477
2140 199435 5448
112 199873 8549
743 199999 7034
215 199822 1955
1903 199526 3360
2190 199721 6166
451 196970 6407
82 198238 7926
1453 199710 9778
5977 199599 3913
5807 198350 1832
1482 194475 7759
2122 199642 6880
2955 198333 4251
3353 196995 7195
960 197831 8148
26 199582 6194
373 198424 3436
3529 199227 4481
2944 199270 2767
2176 191796 4307
2721 199839 7598
1913 198766 7086
1951 198417 5149
6946 199155 3120
71 199787 5004
466 199723 8651
288 196996 530
2430 197562 6719
1693 198155 1807
116 199431 9974
1657 199764 8690
1233 195628 1588
6106 198960 3672
154 199973 9039
4124 197887 599
614 196734 8683
5198 199499 8731
2137 195253 715
625 199345 5920
3030 197950 4500
5242 198879 7456
1563 198636 2226
111 194600 8909
1989 195176 384
284 199617 9330
2996 198022 578
1521 196861 9286
3049 198294 9143
135 199706 6354
873 196162 5260
2364 199249 6644
2495 199881 3619
1568 199304 8675
2572 199692 2965
2046 197824 2757
2103 199184 7043
828 196494 909
57 199894 5540
1870 197877 9450
557 199876 5275
1232 198971 1949
3286 198086 1928
977 198797 8042
10977 198207 6241
1760 197701 8433
99 199974 5473
1798 198347 9054
286 197805 4256
764 194441 2383
1039 194647 1780
387 199683 4165
3709 198007 7031
878 198248 813
159 198422 3834
3210 194903 8159
1345 197642 8969
3652 199902 2888
19 199480 9839
2487 199541 4900
8105 194397 7404
316 199091 4847
9128 193018 4613
1679 197041 3885
1363 199685 5404
1124 194453 7447
4591 199918 1600
1612 199844 1831
1845 199224 2839
476 199549 4615
772 199354 1450
4991 197641 1029
273 199705 7825
4014 199673 7642
5728 198847 8863
1366 199665 8093
759 198211 8464
4552 198320 4450
979 198864 4496
1698 197933 5544
1420 199697 9438
431 199898 4322
1620 195987 6898
2042 199697 2693
6107 198194 6412
461 199752 1282
352 199554 734
396 196136 484
882 197055 8011
774 197656 8349
4890 198253 2737
1914 199607 6909
2248 198200 4771
58 199527 9460
2219 198978 7483
171 199140 5033
2503 199573 9087
2644 192160 970
7311 199804 8482
499 199552 9413
1035 196773 4573
764 199375 1879
1516 197705 1102
3692 199746 8676
123 196397 7872
828 198337 7111
2975 196997 3724
1416 198786 2556
1234 192154 5663
207 191017 2875
3373 199680 3325
973 193147 3606
1012 199848 5382
676 199863 2405
477 197782 5734
298 199820 64
150 199521 7042
19 194787 734
1075 199265 1424
866 197878 5469
