5611 8340
135495 141288 995
168463 174011 6902
92499 144850 8469
191642 199811 4825
46574 107556 7294
72971 148704 6647
178155 191070 5143
92070 152583 5450
87703 113435 6535
179646 189892 2839
12493 28169 3132
3839 190022 2665
6101 72490 250
182740 184905 8941
99482 149261 5490
84334 179536 2158
142638 187383 9797
55386 166123 8211
191070 197025 9529
192057 197561 792
137391 180758 5738
186359 193325 6378
64545 131643 532
103765 137213 759
45196 159193 2607
139752 158210 1253
98146 194545 7084
174184 177709 7185
20950 147257 1344
13238 136931 1195
134038 141267 30
21694 144833 1088
174312 195359 5370
159342 166608 8119
54204 197409 5691
127197 146935 9232
165130 179773 3135
185967 197694 8954
120106 133493 1317
141724 172586 7955
112501 113713 9783
1784 116951 2277
166530 189564 1143
91122 148512 3167
58589 104645 5531
192206 196408 7410
34903 75026 4123
43043 46331 8445
175535 177361 5706
187234 195408 7738
71451 125997 5779
168895 185993 2618
10843 152375 2118
71125 188061 7470
140100 179440 3571
173951 193762 9176
188339 196166 9238
103769 126237 193
27871 51503 8628
197687 198016 3435
127812 186421 5732
6292 16957 9194
20786 186942 5905
35217 92582 9119
99352 133402 814
119830 127870 7621
100577 144787 5323
15790 176134 4910
32823 188494 2471
89060 176669 1808
189926 191182 7958
95778 164197 9820
105515 147331 9397
99328 144002 6880
149622 158004 1787
75929 79659 6878
51161 106325 4195
38268 169968 2891
16653 149402 8278
99723 125005 7612
91924 102891 7630
14830 19333 222
45766 71871 5368
44959 45326 5813
32181 174155 1321
180137 195423 1191
65645 140730 4565
27903 116886 7785
63130 69836 2924
112313 114846 8298
163403 192701 2869
176209 197278 7390
57889 145645 479
86185 112393 8798
180476 193212 5717
154125 171518 2734
133311 180924 1105
183468 193261 2734
102678 123827 6197
72745 126659 7845
72507 138965 8869
544 107244 2539
162038 195468 1721
101958 172951 1510
65242 185769 626
17434 111701 1815
169778 191852 58
11316 85633 9221
111605 112926 5472
149187 154183 2105
129079 139227 7044
148486 166187 9084
112054 157044 9792
92600 195277 8606
125613 140774 2520
118241 131522 7832
161827 182389 9699
147902 179407 1700
60044 86432 3385
94203 96065 6890
163729 186192 9071
51249 78794 1903
121384 129325 1905
187218 195180 2297
149549 177467 416
104356 147403 4902
80619 88094 3196
57436 188666 1773
102551 112944 5410
10337 37642 7908
98581 116868 8377
63665 122310 372
152050 199845 8794
194307 199447 4794
196626 199097 2078
41080 164984 7055
67294 90494 3564
71425 144952 1466
61537 121908 9747
37893 143549 2452
104380 116428 8692
34042 69892 6027
23746 187395 3668
107287 112043 1355
190659 196289 6112
58689 106909 3066
108487 117301 4833
168941 192868 6067
152680 189111 2290
59878 99774 149
148355 179851 5312
90428 103487 3324
154217 167353 3649
105605 155051 9200
3000 184480 4183
177864 185723 3901
65004 120033 6711
118241 144602 7714
113209 179034 3524
15828 105639 45
130744 134204 7666
118259 180177 4998
76694 173697 9096
133937 178803 1788
114201 181395 5444
72316 169259 1837
165411 186738 6742
121308 155504 7097
79110 138851 7925
54106 94530 6665
23587 84574 1654
38497 48135 6507
45731 193563 8735
111314 180408 5825
99229 123426 278
159810 170935 619
163854 194188 9135
130823 199956 5202
186062 195038 4741
95184 150054 8726
131557 150894 7432
43919 68660 1882
124691 152489 776
66857 155811 8894
26301 101223 9425
48625 135992 8141
117048 153930 3368
169379 189815 7192
84049 177738 148
129723 178709 3906
147940 160157 4032
8009 73481 4861
109340 112393 383
123808 194678 549
48523 79124 9009
58298 180860 3547
131448 149321 8517
162271 198424 2228
143788 173054 2495
134117 139544 8883
53237 165564 6988
149761 164041 6516
174762 188946 8772
6124 94262 5995
166696 185510 7919
11217 159637 6044
143423 190042 4794
104765 115647 1115
196382 198736 3964
13928 44862 5463
178008 195073 1043
10097 153015 1362
33134 132419 6228
116243 196674 7236
41466 102776 1955
129485 157035 1024
42239 134135 7039
53139 120796 391
66559 133321 5410
5493 184946 6524
165879 179702 3400
159637 193256 9543
131752 198664 5501
7713 72623 4958
125733 188672 6523
127751 172894 7392
97120 181379 5220
6100 125799 4419
157500 188277 4973
67241 69941 6592
189160 192012 4331
106941 153875 4238
36251 132282 946
83244 98214 5148
108061 162748 1051
119154 131680 6499
184154 191054 3014
147929 198009 5179
159711 197489 4369
125673 171093 5436
124583 182552 1207
186226 198878 3320
191598 198120 6075
188819 190387 2150
61011 123154 886
59564 189201 3810
75122 125291 4880
109338 178303 1667
74911 131553 4428
166685 185061 8893
185600 199848 5847
159974 174796 2536
98761 141574 50
122330 185813 496
99648 183839 7933
129825 132109 9694
123957 170821 133
113037 166794 3463
69168 118160 3041
112490 159041 6435
37458 84560 6170
63101 147862 1728
100681 116152 249
6752 108717 9784
137152 137271 9686
116956 174170 4272
140410 179102 125
114453 170514 4483
62986 173219 5987
65372 183456 7454
46887 91277 9113
162402 183329 3724
132944 195983 6640
30773 117636 997
61587 86751 1118
63838 87481 9826
89866 193271 9247
113757 119642 5204
101285 146940 9087
24518 141565 6550
81914 98795 5399
106047 150555 271
75203 167896 9926
69445 149686 2492
95125 178367 9650
36376 101589 8253
130780 167781 974
79311 121543 7839
147575 180992 7070
174941 182733 6842
68119 182109 6761
112522 182568 1435
1065 44519 6686
35473 50937 3940
186128 197162 7370
150932 157670 8067
55515 146870 5400
155243 193514 1920
175832 177156 1017
173263 179765 2587
186281 197286 8774
121510 136504 501
43415 99481 9412
90722 181583 6909
71476 104218 4215
142550 148064 9390
128514 138977 3899
91589 161758 8215
91371 122109 8478
21765 190114 5754
181489 197318 3841
188023 198334 1161
45848 152583 4800
126753 170861 285
101035 106541 3887
79598 152682 5785
54114 197481 40
79820 85450 430
2732 162573 5843
27268 37242 3600
176107 194457 6916
18214 174088 201
181428 192447 5675
157019 192517 7916
145247 177469 2984
125218 163159 6861
76337 128678 2877
8780 95217 8254
189448 194795 2616
61310 91590 5053
41902 91859 9776
190537 194509 3788
34176 57789 7888
158672 180199 4497
136039 140391 5362
69916 114642 1487
16922 62448 5389
113004 128302 3875
20977 196039 9874
101420 129388 8035
78740 150971 1267
40634 118274 9077
23341 72854 9877
12193 67246 1276
14503 94302 2695
198297 198451 7000
169860 184191 7171
29340 156709 5405
65823 126244 7205
72995 184401 6484
112446 162552 3913
89609 166006 2369
110313 158102 9721
110519 154313 3461
121476 149069 6535
173254 176876 1557
146696 186917 2184
84262 145991 7146
59847 145499 8033
45841 112564 4218
14277 184813 9366
171383 189672 3494
1770 146344 4721
21087 119772 9173
100154 173052 463
72858 185058 8128
139188 148495 9713
14872 122955 2960
33149 152891 7073
21987 133696 5989
171381 173327 9395
60109 150349 280
90874 129248 2830
123198 165703 8420
143941 165595 6779
49369 78977 9839
119529 147687 8125
183584 190881 5343
63257 180213 7985
62925 74676 4490
91918 153864 7528
64581 195937 2638
99971 136395 8978
155505 198293 8179
55343 69207 9068
144437 184885 4109
198388 198400 1677
112698 122437 8214
186172 198619 5390
76827 106846 6155
10641 80917 8521
176735 183754 4229
70921 189920 531
81707 163997 5051
155289 178886 3996
79734 175915 7750
12557 83907 3397
107979 131184 4324
93819 102273 9539
73622 113732 306
3223 58509 6419
126839 150698 3347
62451 181486 9471
191521 199863 3894
137128 196214 6656
183354 198883 1623
6412 173666 723
84276 193362 1875
116229 144531 3473
38514 157470 3586
113580 141260 2713
74614 185331 3776
113796 152841 5281
138067 189484 9548
68544 80572 1197
174157 199771 8549
195289 198208 3470
67607 102159 7921
198137 198311 5326
183794 197435 4255
174837 175693 1115
49183 66570 9616
65632 76233 5282
39701 63145 1409
21715 43427 9902
73527 113224 8300
194059 196704 1201
6779 187818 2223
79753 145575 3922
194621 199009 2221
34747 175496 6263
158276 175872 2964
154302 187119 6692
108398 182306 4094
33827 93408 1940
147979 199803 7851
149227 192510 1016
31807 83231 2478
129415 190543 6126
280 118987 2519
158767 169185 7075
133814 143893 1905
60981 181018 6827
95222 112404 5245
170527 179128 8064
114487 149224 799
129950 185154 6298
64534 176241 135
52416 80090 7342
72626 153130 1633
17910 160155 3129
179333 194466 9601
124501 142731 2862
6350 197920 7369
101421 190619 1134
55813 149114 6029
169163 192505 1271
107738 175764 3577
147865 197523 880
196392 199454 6993
197715 198671 708
126369 194126 905
96960 127955 5245
86794 164951 2822
185510 199041 9811
114154 166312 9188
181576 198232 292
51532 85283 7177
122893 197525 3430
77736 99251 9130
158215 167477 2379
137239 198658 7531
139739 189175 387
131333 173539 1213
177418 185222 3832
124080 195749 1971
98926 158639 5702
181113 181177 3493
133763 151503 5401
157452 194509 4457
198440 199253 1131
187446 196805 5342
54250 79294 3422
17134 141141 2203
4492 75633 3847
160845 161920 2007
156755 159219 4652
60521 104053 5658
96156 126444 3295
97926 197508 8003
50550 88886 6762
127213 191327 907
68185 163606 1517
160341 167805 7434
199627 199923 5590
78770 111497 6408
126119 133838 5808
83431 156048 2071
67321 163296 6847
160777 191468 8735
146906 152597 90
117542 152746 121
35953 70687 6890
66917 105347 7472
40229 176592 5218
99465 191177 9493
43627 149110 6911
129952 166423 6401
8327 94343 2641
112889 126908 1536
162615 190200 9707
137546 192145 3195
19652 51391 7608
71334 123021 2423
43601 76760 2606
26882 83192 2493
168271 175253 9910
17476 45727 9897
3846 21310 1596
114813 169419 5894
169109 180425 9684
36618 134880 1673
113291 165187 7998
118368 157113 157
24948 123024 4524
125118 179146 6975
49880 179421 1568
180193 189748 3563
51972 142298 987
193683 197792 1398
158456 185519 7059
53294 102933 6877
169888 184048 3492
194741 198721 542
86505 89524 8395
16300 160148 2901
118669 198161 3407
83997 121042 4473
178120 187808 3760
50776 115623 9047
199999 200000 3556
161650 167424 6831
90306 130260 6735
185741 196836 478
130269 141308 434
167196 186197 7260
38994 154823 5687
125960 191654 5495
179321 195438 924
58292 150061 5023
20905 133734 9518
128661 159137 707
161785 187565 8312
136277 181090 4763
94586 164087 7068
66473 182442 5591
152835 169059 9009
109206 199534 9816
70280 111234 3853
12237 52866 5230
79434 141569 7157
66976 157445 2001
140421 150414 2050
6554 11926 9203
152660 196157 7477
5108 65906 9766
63803 64499 878
26614 196228 3866
160068 182444 3066
181760 190034 5721
151155 192986 6267
178962 183088 6326
132430 186986 2412
197495 198610 7219
154213 190676 2357
175910 185759 1905
75354 178703 8795
39941 41020 9822
87418 173048 9835
63622 136282 2234
132755 165878 6488
118233 135355 5370
17365 104755 4675
65777 128769 9744
71746 101980 9755
76375 108219 6650
152349 156331 9861
146622 182320 4586
255 126656 7677
159200 185149 5766
138369 193103 3421
50254 101771 7073
170185 177286 1100
10225 130597 4057
26990 146084 1611
105783 181760 8082
131266 176586 7628
176776 197243 2818
161247 197956 852
39640 150902 3023
135719 140475 8707
10639 147452 2118
125368 160820 7169
5841 174539 9293
32817 145317 4763
49772 94937 8570
141923 187492 6733
108638 181833 3781
126531 153914 6962
168548 175148 9963
155531 174398 5113
28255 82936 8005
31120 87385 1706
78171 198709 8152
101595 115012 8586
80713 83235 6830
114410 193198 9003
155394 181353 2661
53197 161537 1912
19013 53311 5173
2391 188567 8654
43710 68436 7976
24530 132253 2862
116648 158675 9364
40509 60421 482
82200 186274 2061
86017 136234 5054
4670 179480 1593
48955 189709 2186
123788 123878 2755
59573 100377 7980
32370 75441 7076
195719 197693 8763
53735 147603 5071
44409 72677 5329
24243 89324 3036
169378 169901 1087
76519 149707 2246
77293 130937 5448
61060 86185 1928
18368 101336 2631
183588 196125 4613
169857 177157 5682
90093 103863 2088
168559 178159 5267
104782 171252 6011
183261 183357 2451
26144 193252 9371
121428 198619 3802
140597 185002 2860
107886 184883 1364
96027 197321 6904
3063 194145 6374
164206 199325 5806
61454 148648 1170
75924 132861 5240
77365 107765 279
18773 125370 4077
21490 124885 2940
177298 188820 2968
41881 51344 221
195032 195740 6024
65400 168174 2967
140147 192803 9690
157991 167103 8240
87949 148674 404
43200 179040 9515
21350 67076 2659
185357 194245 5771
171372 195768 86
11904 41700 2389
22533 38584 5212
131409 132652 3466
166765 179022 2555
163497 196224 2884
184571 193425 9315
129298 139959 4209
58585 79097 1507
21724 117326 8511
170646 195216 9769
102959 152241 8615
148720 161972 2655
158797 182955 3260
132458 175820 3028
142157 174596 8516
154099 159278 4520
8844 136673 2408
55355 77465 7980
65758 176221 1321
192458 199610 7545
67042 190905 9332
7997 77297 1472
159014 175749 8567
116338 178090 738
9181 50563 3
114625 136663 9632
195352 197619 3189
102198 178654 8805
196034 197879 8319
5819 47336 3938
88793 107647 9276
126948 159208 1403
146274 149937 3012
31778 56426 2768
183855 189355 5772
120656 184973 5086
178873 188803 4769
128190 156030 6631
164957 199299 5558
57114 113030 5662
89891 195017 8028
137764 154710 9879
97366 190477 2194
165810 184808 3806
172535 173303 2701
53286 159298 3703
148626 187149 5465
75837 120668 4551
132651 175400 6112
130707 170661 7296
141982 177422 8682
69266 132323 6418
67163 176414 7254
123677 177874 4735
57614 85873 1271
62710 134736 319
140297 145232 1874
198845 199081 8886
99837 99937 1511
135767 148266 5603
48457 178652 4414
94218 193193 730
79397 110434 8692
162573 183665 5331
93408 136065 6053
167417 187680 3540
27294 126880 5548
128349 128366 4749
138981 153618 7481
165941 183514 6882
89271 159822 369
23663 128319 4702
129741 149484 4092
57702 92937 3589
137867 169514 7291
140612 140814 8890
107039 189755 8537
148281 179708 2579
82156 95945 9076
87570 147948 7497
168939 177726 9259
71448 184110 3701
41820 149790 6649
89414 185803 4887
102323 154479 3442
54820 139382 1863
61824 138760 7261
33277 57672 6449
157856 187017 3699
49433 141874 989
10300 33065 6711
191706 196524 221
63277 136399 1703
30417 166052 1386
69146 110402 2689
134833 149812 736
159918 180582 9417
141486 157436 3865
181385 191134 1018
79536 87103 6344
127898 156448 7290
150781 154566 5030
42718 115628 1923
131768 135781 4866
134866 156671 3967
103245 182461 7684
142779 171148 883
32653 86872 4802
76099 76455 2671
197265 197309 5079
122406 125400 4501
104048 129904 6544
193351 199325 7415
165944 181844 9865
115102 192641 7302
69944 193866 2552
24427 44719 4665
191736 197926 9912
185152 199567 8938
110833 197087 487
51542 132668 6902
188650 190179 691
41587 142598 1878
70449 128030 1267
67439 130149 6122
52699 169835 5122
133078 148758 6566
188160 196539 6466
153648 186271 2383
71887 128537 6254
97189 107773 7830
1638 85081 6543
183650 199538 6902
153611 168151 2835
23625 30775 5899
95548 160761 5450
46717 147874 3731
45830 177568 7331
7938 28566 7449
107081 154634 7702
11302 112250 287
153084 174663 2868
81822 167766 8076
159178 182329 620
36734 47345 166
49654 127440 7486
88895 92101 6098
151343 167072 4037
44762 106308 5129
109336 194673 16
36683 191539 7197
129316 191826 1618
180022 180425 2044
117611 143167 9818
6976 58105 6467
78397 196686 6885
104446 182074 8551
51222 198651 5683
164757 189278 5664
141120 147381 6855
152725 158771 615
169222 190047 3811
57950 153593 4865
179048 183681 3474
48797 85967 3244
94973 190469 4167
197313 197557 3513
178593 199070 2726
77509 193876 3674
91075 153068 7698
116697 196583 1821
56196 115626 1303
135257 149415 7498
36317 56526 5736
169261 175077 8809
139019 140315 971
48383 106403 8936
104722 153305 9395
190766 197373 4300
82707 145987 7999
6006 128626 4628
120698 167948 7313
89928 132217 8598
16684 28742 6448
3446 74300 7748
110726 145117 8882
196369 198073 623
88372 118971 6676
118059 167370 6479
182912 184439 3852
133133 169351 3329
137564 191545 977
100494 138499 1793
121938 123465 5016
143256 154860 7626
52476 74394 6146
115677 147361 4652
13411 23641 2756
70221 180368 9597
125296 186279 3319
112696 150027 4211
82806 111911 2193
11362 61304 800
72391 178503 4868
198384 198486 942
83730 197640 9909
174569 199951 9981
142881 181421 9439
196671 198578 8427
99625 115185 7433
195744 195831 5044
68302 71369 8564
115491 177838 3962
175889 198924 2426
125600 187980 6405
3194 94677 3155
12824 165694 9278
53109 79500 2713
54040 106834 8
144881 189409 1279
140481 193988 4017
190071 197649 3069
82078 88677 2759
134993 167226 9566
1408 78441 5838
67379 174900 6862
5291 191536 5057
167046 196572 574
196315 198004 7638
122330 196064 5673
99440 176391 2823
177034 189418 2252
12885 48801 6078
82315 173981 241
114185 158756 6320
164512 180419 3053
13901 108543 4557
164598 189466 9466
160448 173756 3671
24060 194531 5239
173109 185225 3313
170691 188956 8542
38411 141734 6490
7247 29894 5638
178801 185397 9657
165797 195010 7243
21294 45520 2011
180240 198163 3738
52757 129856 3994
176529 188750 417
175790 188983 8416
77751 83624 4374
78931 105475 4973
13813 143355 1894
67313 82743 3413
106071 132797 6497
10964 193537 4269
89791 191262 4579
91836 175752 9766
29873 110674 4134
40046 94874 91
41190 182057 8295
22590 100497 6840
43150 151363 3973
4849 22398 3739
170931 177661 8161
173647 180992 9967
43497 92975 434
144692 199143 2359
161388 192038 8488
101720 120955 6759
119056 146365 7635
147559 175140 2841
155061 193721 1636
53795 96115 7838
173991 183905 3157
84977 99076 2851
165466 182488 8644
146631 195768 1046
152093 175457 9846
196920 198174 25
189342 192025 5529
156501 198405 2294
89759 111107 1129
198037 199108 1187
154435 158140 7239
149438 153049 904
187860 197269 7255
188136 195553 4398
162066 166262 4025
166595 182513 442
79161 126079 4474
180109 181966 9594
29223 113699 6780
112054 188001 3519
158560 193238 995
53964 118643 8635
42311 161487 5793
189837 195757 8269
26037 99619 1315
121291 136808 666
75691 182789 5789
130030 167236 7950
151582 167453 6292
134502 191131 4339
10275 125024 9835
151399 184744 8769
13637 32095 815
147576 192712 7415
108626 109430 22
36290 163722 7033
23249 188649 8741
169603 194851 8938
100033 163955 2497
2906 88547 6651
39101 180174 9577
122016 162222 7428
34787 140192 8657
135684 164886 4962
195404 198006 6162
167237 168617 1873
135040 159724 1072
49222 164584 3628
168608 183002 4875
114279 160254 7923
67166 173275 138
125402 182621 9036
125602 134897 5925
193018 195454 5629
115050 157249 6753
73416 80044 4408
16462 77760 1889
146379 153877 5848
145909 166490 939
18591 42329 859
193560 197054 5913
176771 186621 3584
179458 197622 4833
76306 148091 642
634 168722 9270
193026 197329 149
114355 126592 5888
149644 184413 9729
81952 170376 1913
86669 133047 2317
120650 165026 6666
55349 180326 1517
196818 197907 5477
194564 198000 8846
155013 170129 8675
96241 152404 5473
174101 194594 193
173337 182714 8455
32861 84055 4454
31529 148594 3116
141686 181386 520
75996 156757 8070
4736 14812 64
95839 112487 6511
65411 142130 1675
141020 173816 7265
41996 110615 5554
184472 187842 4946
34319 120821 6027
188223 193760 6320
104340 143646 657
153109 182037 7198
51221 143798 5298
64550 92488 3087
108396 180466 2184
113129 159527 4529
98780 148695 6009
117295 139261 4254
174738 198601 1698
59133 73376 4783
173624 175424 1489
39025 154041 1810
88540 185194 4322
25731 191327 9182
66722 105181 8365
134928 158545 7156
59854 102186 2702
67499 155081 1320
108466 169097 3156
81441 184232 2447
107756 191969 6189
1463 145644 5146
60110 72542 7169
16450 43886 3540
45841 174515 3598
25022 59765 2409
104903 125795 453
129141 149569 5544
67552 100962 1155
120633 173276 5402
136623 152761 2257
127855 188865 1170
17710 37237 4768
75370 159517 7623
126156 169433 8687
84852 101585 9968
114473 136342 1535
99063 122704 6399
178486 186058 744
184 21042 6865
29768 68088 6637
10119 29736 5396
70636 104779 7853
145651 182459 762
70190 182698 3163
165637 174823 5421
112264 161600 7169
140190 150461 1667
124391 175324 9680
53041 164337 5140
143341 165742 8891
180146 197929 2649
191772 195634 8148
153537 179226 5447
128035 158403 8183
86107 90169 5980
58882 174495 1973
196364 197738 7913
186106 198281 5379
49795 126542 5584
32880 111531 7540
1231 96563 7008
25846 137430 1524
100906 152512 1294
156956 191342 7542
149165 196116 390
169977 182552 3936
118282 179152 3907
102726 196129 3878
198347 198628 1707
31291 114346 804
110054 149504 8414
73079 119337 8111
140695 150844 2719
41003 144987 6670
107766 185108 7571
144887 184665 2805
98220 196291 986
106392 132780 2786
39263 165131 9325
31727 109639 9627
74668 87442 2903
84569 166087 6343
85498 169352 9381
72714 97322 1291
63504 76328 9906
149838 168977 9192
181641 193331 8606
129123 162106 4820
66839 129275 5119
96431 148621 2662
181397 191016 3819
120865 122904 5173
16098 181827 1716
95463 121088 1107
68699 120331 2933
1374 160672 2101
129036 190577 4316
150192 161205 9190
25689 141747 6296
13351 79672 365
137559 190080 101
59669 185864 4844
138062 165096 7797
103553 120827 5946
6751 89000 7185
107332 157216 4803
57475 132097 3616
192606 193745 5454
65951 188230 8998
3740 21875 2159
162946 169009 2560
166030 173505 1678
44708 53028 3471
17058 87128 5527
24590 151814 7012
127627 193481 5043
6871 46401 459
145164 178944 7910
61372 71136 9834
149399 176424 2587
71126 86347 4428
32062 130980 1789
138903 188695 9560
12917 192166 951
139508 147451 7655
152938 192575 3406
70484 79458 102
181384 184484 1532
136591 191016 6808
114804 137678 6672
163453 187197 9488
165378 169358 2869
143242 191599 4541
91326 170501 1552
74640 89727 3159
192191 195951 2350
62737 88247 4232
129613 137378 5100
126303 175786 5054
146412 172327 3256
77935 132486 7040
165937 165978 4712
107689 123736 9807
145694 172414 729
130783 139787 3663
92152 101594 1307
31160 91286 9253
140515 141257 9563
20544 192708 8803
182786 189863 81
181364 188425 7601
100380 108386 4474
67043 84897 5790
98651 129966 8312
31142 75770 2440
25843 98107 5145
127367 178082 7976
97050 198908 6277
116140 184701 8881
132771 139066 9324
49003 63198 8650
189800 197369 3743
199454 199916 8154
56222 78343 4493
38169 160235 2964
171530 180868 48
139965 196079 9826
71345 192260 4569
165734 196867 2598
62359 172347 5913
57018 98358 1358
10544 38430 9010
165752 195821 3128
83101 147494 9581
141414 162638 1111
87692 179772 7965
167602 179796 4340
61922 194655 8227
112517 153042 8904
133923 149826 5843
73907 127256 3304
163868 183644 5959
179079 181933 3586
66446 196291 4018
142835 150893 4967
71227 105695 4664
81078 129780 8106
19351 149727 1835
67977 167999 3703
26951 42013 9033
98935 146417 3815
25082 138797 9603
135412 143396 9811
149196 189707 9473
106737 110795 5638
24844 110027 7749
65226 189181 1528
185489 199054 6077
57303 125834 3464
18430 36553 2749
145393 154832 6330
98266 183936 5947
109608 157819 8529
189958 199420 6444
160872 171694 3678
186453 191843 8767
79351 178317 6169
14166 109223 3960
164120 198581 1232
76304 77702 2592
182153 196324 5117
31787 113332 1451
12551 72448 6012
65152 148152 3658
186181 197871 4909
166030 184422 5202
145935 174093 4022
115881 166205 9867
63557 175282 2094
9632 90151 2525
47627 146871 7893
12025 128392 1384
160775 162167 1591
125899 186695 9795
120890 162748 7266
35099 132232 5352
38317 122624 6757
59834 176853 3405
57446 133706 9851
78763 139829 3302
79369 108118 4553
19998 64153 7513
129439 151589 852
46978 194608 2481
4276 71029 5942
68230 72241 5575
36844 172100 8883
163754 194362 8061
97948 182342 1606
27964 36941 2220
134293 169910 7441
198863 198958 5345
84710 180499 9285
26782 178217 5412
47705 120110 2206
13514 184364 8249
110724 121348 4227
136947 140317 2314
138309 179333 5900
58383 79815 451
58417 104153 6916
91227 166861 8272
20051 67060 1121
88875 197682 36
94129 116635 8209
44583 101148 3356
55067 165532 7767
162558 191199 8691
180489 185901 6486
108957 188552 7766
58414 120388 3517
71103 140209 1723
88858 142109 5667
154618 185298 5469
97562 169155 4901
187103 188107 3867
191022 196050 4094
980 21453 3329
55267 186559 2758
69053 195916 8103
18791 139678 8141
92844 108211 1129
122507 123825 8921
150142 165180 8262
157452 186632 351
55869 199458 4012
86840 155237 1135
61998 116358 3812
31256 113545 3378
31593 62618 9882
83438 146733 6200
94861 147567 4816
153352 162543 6972
85754 112958 2691
195317 198130 186
117876 161989 9581
198571 199763 2837
8609 49008 1564
23705 127817 594
133571 160258 8402
169677 170036 5529
101156 188373 5231
63776 153069 6412
70012 153517 8620
43777 88586 4008
92712 101726 4841
92823 196073 988
124148 140140 8889
89781 103367 7863
178782 197215 9932
89914 166400 4951
148503 182825 6477
195951 199100 1055
86149 153016 2317
31627 78497 1656
94279 141392 143
34246 71163 75
139116 157116 9686
123935 139524 9933
102784 163232 8971
63407 96970 2636
138032 169301 6947
28236 176828 5913
82658 189782 816
72843 82499 1367
124655 138603 4566
88293 151335 2435
39003 69456 1057
38015 74802 5859
19382 197469 3349
12956 97020 2963
38782 164342 4134
126769 127637 9646
142788 162868 8104
44791 163595 9642
20353 182981 5034
56078 143552 759
191499 193399 4126
171165 192445 7401
154167 160527 6236
173033 177311 131
54065 161682 9431
63982 102192 5846
166517 175178 8672
10919 33619 9562
96028 161342 74
52802 176951 6252
56141 119644 8493
194337 196115 2345
37615 89326 527
68002 180112 6202
97561 166670 639
43601 113613 4656
139439 149884 2051
164077 176018 4114
156446 158581 3461
43840 122533 6180
112287 175806 8889
140994 174837 2505
15077 104898 6450
17188 188029 9452
150812 182336 5109
79771 119758 7707
178177 190857 3742
88343 147143 6341
156028 191209 6354
100844 122404 4486
50755 80967 7843
99202 188798 8560
100625 127776 8075
79978 124003 3868
106973 130257 6755
21991 117712 5537
181773 199998 6707
112632 181773 1140
157800 169590 5807
178017 183195 1552
148789 186901 8863
92062 119522 1671
82001 146661 5615
103778 118752 4330
166699 198709 9496
10056 128913 7685
119981 198585 6495
68632 115683 7855
27096 81395 5965
15574 176657 9776
168112 174573 542
136757 183192 8451
140896 154238 5741
145891 199077 6862
23360 25707 6607
28475 122698 6335
135671 149399 623
182694 197719 8345
137008 163268 9802
101520 107185 895
61630 122612 6955
103996 113436 6640
17162 158714 1721
11252 162419 9988
39472 146808 208
29836 50206 9590
73406 77722 5422
199445 199448 353
46056 115166 6319
25068 53803 9056
30203 67666 7146
59902 91966 7344
101739 185475 7388
96360 111227 2456
164135 172583 5797
17210 75806 2445
15003 154169 3890
25692 69339 687
82272 151373 8123
95161 160593 4903
122381 144534 5934
42310 49201 773
791 174007 6187
14501 107627 9860
178866 192174 3185
192805 196378 8033
192741 193058 3240
9082 85724 2188
22398 155656 8352
85126 92618 3325
171951 186079 2682
190069 190957 811
60782 154109 485
141109 144665 2489
9140 27392 5340
97089 129440 2514
2562 26240 4654
171610 175098 3397
10034 39646 157
166824 178938 3348
101143 139011 9019
107907 109693 3898
60829 171243 3953
89644 96006 187
45556 80027 354
9303 103168 384
23741 143446 8080
53376 73887 7522
143140 175737 2860
176932 181045 3622
148823 158862 2628
187993 190086 2650
5380 171159 1559
35356 117647 4816
140803 153450 6972
4271 64900 6040
106695 160853 2549
82440 139536 8402
92462 191284 7214
186415 199405 2452
9505 104083 3866
171732 176263 888
89737 96054 4414
76097 149955 2185
134885 158023 927
35100 97168 4640
17969 146642 6074
174964 187428 314
78644 95442 3763
16266 101439 2827
82472 129647 4801
52932 183983 8169
165810 181883 5015
20765 195703 2514
47572 83704 8309
73534 180429 4655
149165 175916 8976
182206 199139 9709
70670 174819 8366
139740 148283 2329
98555 143278 7191
152867 179883 2540
192285 196346 9480
71620 73052 2840
89259 165369 4425
51864 98093 529
163178 163477 2178
80843 143565 6014
79020 128291 297
148733 175197 5601
122305 136870 9359
41655 54570 3989
60961 149162 2076
2697 146884 9849
163673 181293 8183
48674 183392 8842
18262 196517 7610
10981 96579 2165
7803 179259 3605
98207 99880 1580
27233 133079 2561
66828 154983 8664
103547 124856 4089
153710 164951 4928
8334 88272 8643
180431 198074 6713
176700 195733 4869
43719 80226 1950
154994 179552 1302
105914 185353 7281
162444 197444 8897
121469 175172 5843
135472 140068 4753
28488 65858 5264
77674 87263 25
120445 175414 1567
1881 94801 355
69523 166052 5768
144127 146230 8460
11374 30279 3190
75582 199483 7310
105868 146015 9071
92963 179071 3309
127947 191209 5473
180346 180640 1878
35913 83129 3872
115598 152701 660
39148 179215 2109
79057 122196 8452
162868 169481 2696
102450 159794 6572
162106 193668 3785
167496 177916 7095
45033 54407 7578
127945 136386 7909
59212 92536 2409
27634 142626 5072
81464 115573 1549
100606 123939 1905
107995 120252 679
25309 90522 8468
124364 149192 5819
29897 172227 2984
153663 179828 3279
107859 143054 2908
159573 190924 8067
174389 180635 1174
118852 133938 193
181620 182081 3990
31197 75081 6070
